point,parameter,parameter_value,is_baseline,group_kind,group,generation,runs,mean_directional_bias,mean_receiver_attention,mean_sender_transposition,mean_receiver_transposition,mean_min_transposition,mean_transposition_gap,mean_comb_tilt,mean_success,mean_payoff
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,52,9,0.455,0.513,0.201,0.230,0.186,0.058,0.306,0.413,3.753
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,53,9,0.474,0.516,0.197,0.221,0.179,0.060,0.315,0.412,3.758
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,54,9,0.487,0.528,0.201,0.226,0.182,0.062,0.310,0.412,3.746
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,55,9,0.492,0.530,0.205,0.221,0.182,0.062,0.316,0.411,3.744
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,56,9,0.504,0.534,0.198,0.223,0.176,0.069,0.313,0.413,3.765
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,57,9,0.516,0.547,0.192,0.212,0.170,0.065,0.310,0.420,3.842
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,58,9,0.520,0.564,0.197,0.212,0.176,0.057,0.320,0.420,3.844
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,59,9,0.511,0.574,0.202,0.217,0.182,0.055,0.335,0.421,3.868
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,60,9,0.523,0.581,0.214,0.215,0.183,0.063,0.339,0.421,3.866
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,61,9,0.532,0.589,0.227,0.223,0.192,0.066,0.331,0.418,3.821
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,62,9,0.524,0.587,0.228,0.229,0.197,0.063,0.339,0.419,3.840
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,63,9,0.529,0.580,0.229,0.231,0.202,0.056,0.348,0.420,3.853
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,64,9,0.544,0.599,0.232,0.238,0.206,0.058,0.338,0.424,3.904
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,65,9,0.550,0.620,0.235,0.241,0.209,0.057,0.333,0.425,3.902
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,66,9,0.550,0.636,0.235,0.248,0.214,0.057,0.328,0.427,3.930
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,67,9,0.549,0.635,0.233,0.246,0.211,0.057,0.347,0.424,3.909
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,68,9,0.543,0.646,0.240,0.253,0.220,0.054,0.340,0.426,3.927
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,69,9,0.551,0.647,0.243,0.260,0.228,0.048,0.349,0.424,3.912
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,70,9,0.538,0.644,0.248,0.266,0.235,0.043,0.370,0.419,3.874
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,71,9,0.545,0.655,0.249,0.271,0.233,0.054,0.361,0.423,3.906
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,72,9,0.547,0.648,0.251,0.277,0.238,0.053,0.374,0.419,3.862
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,73,9,0.551,0.651,0.247,0.274,0.230,0.060,0.380,0.426,3.948
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,74,9,0.545,0.644,0.247,0.271,0.230,0.058,0.368,0.422,3.901
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,75,9,0.544,0.643,0.238,0.268,0.220,0.067,0.374,0.423,3.912
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,76,9,0.547,0.642,0.231,0.264,0.216,0.063,0.382,0.422,3.907
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,77,9,0.559,0.635,0.237,0.268,0.218,0.069,0.393,0.421,3.905
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,78,9,0.559,0.623,0.227,0.257,0.208,0.067,0.408,0.422,3.923
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,79,9,0.563,0.639,0.232,0.278,0.222,0.066,0.411,0.426,3.971
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,80,9,0.571,0.639,0.234,0.269,0.221,0.061,0.420,0.422,3.937
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,81,9,0.575,0.646,0.240,0.278,0.230,0.059,0.419,0.422,3.941
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,82,9,0.582,0.637,0.233,0.279,0.225,0.061,0.430,0.423,3.964
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,83,9,0.591,0.633,0.227,0.282,0.219,0.072,0.426,0.424,3.963
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,84,9,0.600,0.646,0.217,0.275,0.209,0.073,0.429,0.426,3.983
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,85,9,0.596,0.645,0.229,0.287,0.224,0.069,0.429,0.427,3.999
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,86,9,0.613,0.645,0.228,0.284,0.219,0.075,0.416,0.429,4.008
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,87,9,0.602,0.644,0.231,0.285,0.222,0.073,0.402,0.427,3.982
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,88,9,0.608,0.645,0.214,0.279,0.213,0.068,0.408,0.426,3.984
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,89,9,0.610,0.650,0.215,0.283,0.213,0.071,0.391,0.427,3.968
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,90,9,0.620,0.658,0.211,0.284,0.209,0.075,0.375,0.430,3.991
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,91,9,0.620,0.676,0.215,0.295,0.213,0.084,0.350,0.433,4.013
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,92,9,0.628,0.683,0.206,0.288,0.203,0.089,0.352,0.437,4.059
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,93,9,0.630,0.685,0.208,0.287,0.203,0.089,0.349,0.435,4.029
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,94,9,0.622,0.698,0.211,0.288,0.206,0.088,0.336,0.440,4.071
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,95,9,0.631,0.700,0.204,0.283,0.200,0.088,0.334,0.443,4.108
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,96,9,0.628,0.700,0.205,0.288,0.200,0.094,0.339,0.443,4.115
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,97,9,0.643,0.706,0.211,0.289,0.204,0.092,0.334,0.440,4.076
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,98,9,0.639,0.718,0.198,0.274,0.194,0.083,0.325,0.444,4.124
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,99,9,0.647,0.733,0.214,0.282,0.210,0.076,0.314,0.447,4.139
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,100,9,0.639,0.731,0.217,0.279,0.208,0.082,0.304,0.447,4.135
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,101,9,0.650,0.725,0.223,0.291,0.215,0.084,0.287,0.446,4.119
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,102,9,0.660,0.731,0.226,0.298,0.222,0.080,0.280,0.448,4.143
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,103,9,0.655,0.728,0.222,0.298,0.222,0.076,0.271,0.447,4.120
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,104,9,0.661,0.751,0.217,0.301,0.217,0.084,0.271,0.447,4.129
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,105,9,0.676,0.775,0.223,0.309,0.223,0.086,0.264,0.449,4.153
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,106,9,0.684,0.758,0.232,0.325,0.232,0.092,0.268,0.445,4.096
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,107,9,0.687,0.770,0.240,0.333,0.240,0.092,0.275,0.448,4.145
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,108,9,0.689,0.765,0.240,0.320,0.240,0.081,0.277,0.446,4.120
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,109,9,0.699,0.767,0.237,0.316,0.237,0.079,0.278,0.447,4.142
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,110,9,0.697,0.775,0.246,0.327,0.246,0.082,0.286,0.443,4.098
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,111,9,0.700,0.785,0.267,0.335,0.262,0.078,0.282,0.445,4.114
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,112,9,0.695,0.788,0.267,0.318,0.255,0.075,0.280,0.444,4.102
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,113,9,0.696,0.798,0.275,0.327,0.264,0.074,0.272,0.446,4.128
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,114,9,0.694,0.808,0.272,0.327,0.259,0.081,0.245,0.449,4.129
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,115,9,0.708,0.807,0.280,0.333,0.268,0.078,0.242,0.451,4.161
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,116,9,0.708,0.818,0.282,0.327,0.271,0.067,0.232,0.455,4.189
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,117,9,0.727,0.803,0.286,0.335,0.273,0.074,0.238,0.453,4.172
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,118,9,0.738,0.811,0.289,0.326,0.276,0.063,0.228,0.455,4.178
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,119,9,0.729,0.811,0.307,0.340,0.296,0.056,0.224,0.454,4.166
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,partial_transposition,120,9,0.743,0.824,0.321,0.354,0.308,0.059,0.215,0.457,4.203
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,0,6,0.076,0.123,0.000,0.000,0.000,0.000,0.000,0.103,0.679
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,1,6,0.082,0.128,0.018,0.019,0.017,0.003,0.018,0.130,0.917
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,2,6,0.085,0.128,0.030,0.029,0.028,0.003,0.032,0.154,1.135
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,3,6,0.095,0.140,0.041,0.038,0.036,0.005,0.044,0.170,1.281
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,4,6,0.100,0.138,0.047,0.044,0.042,0.007,0.052,0.182,1.399
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,5,6,0.102,0.148,0.058,0.056,0.053,0.009,0.058,0.192,1.480
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,6,6,0.104,0.145,0.066,0.062,0.060,0.009,0.062,0.207,1.621
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,7,6,0.113,0.146,0.073,0.069,0.064,0.013,0.071,0.217,1.716
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,8,6,0.121,0.156,0.086,0.078,0.073,0.018,0.079,0.231,1.841
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,9,6,0.118,0.171,0.091,0.080,0.077,0.017,0.078,0.240,1.925
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,10,6,0.125,0.186,0.094,0.089,0.085,0.014,0.084,0.247,1.994
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,11,6,0.138,0.185,0.094,0.096,0.088,0.015,0.088,0.263,2.153
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,12,6,0.134,0.206,0.101,0.098,0.090,0.018,0.096,0.278,2.280
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,13,6,0.147,0.216,0.109,0.111,0.098,0.023,0.102,0.289,2.383
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,14,6,0.159,0.214,0.108,0.109,0.097,0.023,0.097,0.297,2.470
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,15,6,0.161,0.216,0.113,0.109,0.099,0.024,0.106,0.304,2.542
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,16,6,0.169,0.225,0.125,0.114,0.106,0.027,0.115,0.309,2.576
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,17,6,0.178,0.235,0.126,0.110,0.106,0.024,0.115,0.323,2.721
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,18,6,0.178,0.245,0.126,0.110,0.104,0.028,0.130,0.328,2.765
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,19,6,0.183,0.257,0.135,0.124,0.112,0.034,0.147,0.338,2.878
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,20,6,0.189,0.267,0.132,0.124,0.113,0.030,0.152,0.345,2.947
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,21,6,0.195,0.284,0.141,0.129,0.116,0.036,0.158,0.352,3.012
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,22,6,0.193,0.294,0.149,0.134,0.123,0.037,0.168,0.357,3.066
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,23,6,0.189,0.291,0.149,0.130,0.123,0.032,0.175,0.362,3.116
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,24,6,0.193,0.297,0.157,0.130,0.124,0.038,0.183,0.370,3.208
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,25,6,0.195,0.296,0.166,0.137,0.134,0.035,0.193,0.367,3.181
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,26,6,0.196,0.285,0.172,0.147,0.141,0.036,0.205,0.370,3.214
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,27,6,0.209,0.285,0.164,0.138,0.129,0.044,0.210,0.368,3.197
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,28,6,0.200,0.297,0.189,0.147,0.143,0.051,0.228,0.368,3.212
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,29,6,0.198,0.300,0.205,0.170,0.162,0.051,0.243,0.371,3.245
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,30,6,0.194,0.290,0.225,0.188,0.175,0.062,0.258,0.373,3.270
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,31,6,0.202,0.282,0.224,0.184,0.174,0.060,0.270,0.378,3.320
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,32,6,0.190,0.269,0.222,0.189,0.177,0.056,0.268,0.378,3.319
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,33,6,0.192,0.267,0.240,0.198,0.186,0.066,0.307,0.377,3.331
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,34,6,0.194,0.280,0.242,0.203,0.186,0.072,0.296,0.379,3.353
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,35,6,0.199,0.290,0.239,0.207,0.196,0.055,0.299,0.381,3.383
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,36,6,0.206,0.281,0.244,0.202,0.191,0.064,0.300,0.379,3.353
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,37,6,0.208,0.281,0.240,0.204,0.189,0.067,0.303,0.383,3.400
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,38,6,0.216,0.271,0.228,0.199,0.180,0.066,0.312,0.380,3.375
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,39,6,0.224,0.288,0.239,0.205,0.186,0.072,0.332,0.382,3.408
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,40,6,0.236,0.285,0.235,0.216,0.191,0.069,0.355,0.386,3.473
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,41,6,0.245,0.288,0.240,0.219,0.190,0.079,0.365,0.385,3.466
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,42,6,0.257,0.290,0.240,0.231,0.199,0.072,0.372,0.383,3.459
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,43,6,0.276,0.280,0.230,0.226,0.196,0.065,0.382,0.382,3.455
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,44,6,0.277,0.284,0.232,0.228,0.200,0.060,0.386,0.382,3.453
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,45,6,0.284,0.298,0.224,0.242,0.202,0.062,0.391,0.389,3.527
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,46,6,0.300,0.314,0.220,0.248,0.206,0.056,0.380,0.390,3.529
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,47,6,0.295,0.310,0.240,0.282,0.227,0.067,0.390,0.387,3.502
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,48,6,0.291,0.291,0.244,0.295,0.234,0.071,0.413,0.385,3.506
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,49,6,0.306,0.305,0.254,0.312,0.244,0.077,0.417,0.388,3.542
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,50,6,0.296,0.303,0.258,0.313,0.247,0.077,0.433,0.389,3.560
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,51,6,0.290,0.302,0.271,0.326,0.251,0.094,0.455,0.386,3.546
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,52,6,0.295,0.310,0.284,0.323,0.259,0.088,0.443,0.393,3.619
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,53,6,0.292,0.304,0.296,0.337,0.267,0.100,0.468,0.391,3.620
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,54,6,0.273,0.291,0.338,0.355,0.295,0.102,0.498,0.386,3.582
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,55,6,0.269,0.278,0.355,0.366,0.305,0.111,0.518,0.390,3.635
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,56,6,0.273,0.281,0.358,0.366,0.311,0.101,0.522,0.391,3.652
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,57,6,0.285,0.292,0.389,0.392,0.336,0.108,0.537,0.392,3.684
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,58,6,0.292,0.277,0.409,0.409,0.348,0.122,0.563,0.387,3.639
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,59,6,0.297,0.282,0.437,0.424,0.358,0.144,0.597,0.387,3.674
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,60,6,0.294,0.271,0.449,0.426,0.365,0.144,0.625,0.387,3.681
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,61,6,0.292,0.271,0.467,0.449,0.379,0.159,0.640,0.388,3.718
alpha_0p25_mut_0p045_rho_0p6,evolutionary_interaction,alpha_0p25_mut_0p045_rho_0p6,false,outcome,success,62,6,0.298,0.272,0.482,0.461,0.391,0.162,0.646,0.387,3.714
