point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,129,successful,success,true,true,true,false,52,39,27,45,0.927,84,0.894,89,0.261,0,0.814,0.759,0.875,0.849,0.849,0.026,0.870,0.697,8.094,90.117
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,130,successful,success,true,true,true,false,59,28,18,30,0.911,100,0.872,86,0.237,0,0.833,0.805,0.849,0.826,0.826,0.023,0.848,0.685,7.916,90.589
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,131,successful,success,true,true,true,false,67,69,25,23,0.925,79,0.889,79,0.259,0,0.748,0.826,0.659,0.594,0.594,0.065,0.862,0.667,7.592,90.864
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,132,successful,success,true,true,true,false,101,109,36,29,0.886,114,0.820,110,0.238,0,0.866,0.844,0.808,0.757,0.757,0.051,0.876,0.709,8.225,91.545
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,133,successful,success,true,true,true,false,47,50,30,35,0.930,90,0.864,84,0.243,0,0.840,0.813,0.853,0.841,0.841,0.013,0.856,0.717,8.316,89.886
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,134,successful,success,true,true,true,false,73,55,38,53,0.904,61,0.760,111,0.257,0,0.781,0.803,0.722,0.821,0.722,0.099,0.852,0.661,7.500,90.177
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,135,unsuccessful,gravity_without_vertical,false,true,false,false,120,not_reached,81,23,0.677,103,0.540,120,0.258,0,0.512,0.684,0.540,0.549,0.540,0.009,0.561,0.645,6.532,89.793
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,136,successful,success,true,true,true,false,69,70,62,29,0.913,103,0.905,104,0.247,0,0.731,0.848,0.802,0.793,0.793,0.008,0.843,0.702,8.038,91.562
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,137,successful,success,true,true,true,false,86,93,25,68,0.896,118,0.893,105,0.270,0,0.712,0.796,0.899,0.860,0.860,0.039,0.827,0.695,7.933,89.268
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,138,successful,success,true,true,true,false,64,54,35,31,0.882,88,0.905,88,0.267,0,0.922,0.728,0.860,0.832,0.832,0.028,0.852,0.698,8.002,88.912
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,139,successful,success,true,true,true,false,55,41,20,47,0.924,60,0.893,69,0.274,0,0.844,0.814,0.820,0.814,0.814,0.006,0.874,0.692,8.120,91.197
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,140,successful,success,true,true,true,false,49,51,35,31,0.922,113,0.900,102,0.240,0,0.798,0.823,0.784,0.773,0.773,0.011,0.859,0.647,7.412,89.214
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,141,successful,success,true,true,true,false,100,77,29,32,0.903,117,0.755,115,0.258,0,0.832,0.847,0.792,0.692,0.692,0.100,0.875,0.668,7.701,89.742
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,142,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,18,29,0.778,25,0.367,95,0.266,0,0.782,0.824,0.327,0.419,0.327,0.092,0.208,0.690,6.321,89.889
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,143,successful,success,true,true,true,false,52,44,24,41,0.898,86,0.886,90,0.261,0,0.691,0.819,0.809,0.807,0.807,0.002,0.834,0.689,7.750,88.689
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,145,successful,success,true,true,true,false,75,99,58,15,0.881,120,0.819,118,0.266,0,0.791,0.805,0.808,0.882,0.808,0.075,0.881,0.691,8.041,88.472
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,144,successful,success,true,true,true,false,88,47,27,19,0.919,113,0.872,110,0.249,0,0.827,0.835,0.868,0.855,0.855,0.013,0.868,0.713,8.320,89.092
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,146,successful,success,true,true,true,false,58,30,21,45,0.921,70,0.898,97,0.229,0,0.760,0.852,0.853,0.864,0.853,0.011,0.847,0.713,8.288,90.410
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,147,successful,success,true,true,true,false,101,101,27,45,0.878,105,0.799,116,0.226,0,0.687,0.779,0.825,0.782,0.782,0.043,0.845,0.688,7.763,91.518
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,149,successful,success,true,true,true,false,53,54,24,36,0.911,100,0.877,110,0.278,0,0.676,0.792,0.830,0.873,0.830,0.043,0.829,0.675,7.669,88.328
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,148,successful,success,true,true,true,false,61,60,40,17,0.899,74,0.893,107,0.230,0,0.734,0.780,0.807,0.775,0.775,0.031,0.836,0.682,7.787,90.014
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,150,successful,success,true,true,true,false,58,62,20,38,0.903,79,0.900,116,0.234,0,0.800,0.666,0.841,0.866,0.841,0.026,0.866,0.680,7.758,89.717
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,151,successful,success,true,true,true,false,87,89,34,21,0.918,108,0.885,116,0.275,0,0.804,0.819,0.893,0.868,0.868,0.025,0.838,0.711,8.215,89.059
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,152,successful,success,true,true,true,false,66,112,44,21,0.856,114,0.835,120,0.282,0,0.463,0.750,0.835,0.866,0.835,0.030,0.842,0.634,7.079,88.999
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,153,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,29,0.489,38,0.327,31,0.250,0,0.809,0.853,0.261,0.226,0.226,0.035,0.296,0.708,6.645,90.400
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,154,successful,success,true,true,true,false,57,42,23,21,0.920,105,0.908,117,0.258,0,0.882,0.725,0.859,0.865,0.859,0.006,0.831,0.679,7.786,88.647
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,155,successful,success,true,true,true,false,61,65,33,17,0.896,117,0.907,110,0.265,0,0.772,0.847,0.855,0.845,0.845,0.010,0.860,0.708,8.258,88.873
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,158,successful,success,true,true,true,false,23,33,22,15,0.918,52,0.866,97,0.218,0,0.857,0.844,0.836,0.827,0.827,0.009,0.905,0.698,8.268,88.422
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,156,successful,success,true,true,true,false,72,49,31,49,0.874,106,0.840,107,0.250,0,0.540,0.874,0.826,0.795,0.795,0.031,0.836,0.649,7.431,89.680
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,161,unsuccessful,gravity_without_vertical,false,true,false,false,50,43,25,38,0.895,91,0.888,119,0.256,0,0.861,0.826,0.877,0.881,0.877,0.004,0.731,0.670,7.501,88.423
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,157,successful,success,true,true,true,false,50,45,22,39,0.919,75,0.892,96,0.249,0,0.808,0.701,0.739,0.722,0.722,0.017,0.878,0.670,7.578,89.653
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,160,successful,success,true,true,true,false,111,113,51,61,0.875,118,0.811,120,0.248,0,0.765,0.837,0.836,0.811,0.811,0.025,0.874,0.704,8.173,89.848
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,159,successful,success,true,true,true,false,50,65,29,35,0.898,91,0.887,82,0.268,0,0.728,0.898,0.888,0.881,0.881,0.008,0.852,0.677,8.036,91.179
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,162,successful,success,true,true,true,false,54,45,25,26,0.908,87,0.854,83,0.266,0,0.464,0.817,0.795,0.852,0.795,0.057,0.838,0.644,7.249,88.572
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,164,successful,success,true,true,true,false,64,88,30,39,0.891,97,0.884,92,0.246,0,0.711,0.632,0.874,0.879,0.874,0.005,0.838,0.655,7.393,87.374
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,163,successful,success,true,true,true,false,49,47,20,38,0.916,109,0.912,98,0.266,0,0.753,0.872,0.861,0.833,0.833,0.028,0.867,0.671,7.885,90.831
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,166,successful,success,true,true,true,false,70,69,30,24,0.889,105,0.894,116,0.240,0,0.818,0.813,0.865,0.850,0.850,0.014,0.844,0.670,7.767,88.376
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,165,successful,success,true,true,true,false,37,47,13,24,0.887,116,0.876,113,0.267,0,0.745,0.810,0.863,0.819,0.819,0.044,0.861,0.662,7.639,92.015
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,167,successful,success,true,true,true,false,43,30,21,21,0.932,89,0.897,116,0.267,0,0.766,0.807,0.891,0.887,0.887,0.004,0.889,0.710,8.277,91.122
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,168,unsuccessful,vertical_without_gravity,false,false,true,false,not_reached,116,100,26,0.855,119,0.294,47,0.246,0,0.694,0.656,0.220,0.258,0.220,0.037,0.824,0.610,6.448,90.919
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,169,successful,success,true,true,true,false,87,82,37,16,0.894,117,0.869,120,0.231,0,0.644,0.879,0.869,0.870,0.869,0.002,0.869,0.696,8.089,89.469
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,170,successful,success,true,true,true,false,83,65,29,21,0.893,120,0.845,97,0.270,0,0.759,0.738,0.708,0.654,0.654,0.054,0.893,0.648,7.367,86.925
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,171,successful,success,true,true,true,false,57,71,29,12,0.916,77,0.925,105,0.258,0,0.761,0.843,0.823,0.798,0.798,0.024,0.891,0.702,8.223,89.432
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,172,successful,success,true,true,true,false,86,61,30,41,0.897,97,0.860,118,0.238,0,0.824,0.876,0.871,0.832,0.832,0.039,0.852,0.701,8.122,89.607
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,174,successful,success,true,true,true,false,43,58,27,28,0.928,120,0.865,119,0.251,0,0.798,0.921,0.857,0.845,0.845,0.012,0.928,0.722,8.719,89.484
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,176,successful,success,true,true,true,false,46,78,24,34,0.887,80,0.889,99,0.270,0,0.753,0.801,0.834,0.862,0.834,0.028,0.837,0.700,7.926,88.255
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,173,unsuccessful,gravity_without_vertical,false,true,false,false,116,not_reached,20,40,0.777,27,0.646,120,0.237,0,0.827,0.772,0.646,0.730,0.646,0.084,0.741,0.704,7.758,91.199
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,175,successful,success,true,true,true,false,99,88,33,41,0.837,104,0.829,119,0.256,0,0.669,0.803,0.846,0.807,0.807,0.039,0.812,0.683,7.660,90.355
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,178,successful,success,true,true,true,false,54,28,19,20,0.908,113,0.896,93,0.241,0,0.700,0.844,0.870,0.854,0.854,0.016,0.806,0.684,7.732,88.794
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,179,successful,success,true,true,true,false,59,48,21,40,0.896,84,0.861,100,0.237,0,0.727,0.774,0.811,0.824,0.811,0.013,0.827,0.686,7.858,87.774
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,177,unsuccessful,gravity_without_vertical,false,true,false,false,106,98,85,42,0.800,98,0.766,120,0.266,0,0.682,0.846,0.766,0.828,0.766,0.062,0.736,0.668,7.420,91.125
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,182,successful,success,true,true,true,false,104,54,24,45,0.892,80,0.876,114,0.234,0,0.807,0.712,0.858,0.852,0.852,0.006,0.852,0.666,7.733,84.708
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,181,successful,success,true,true,true,false,69,53,19,54,0.899,77,0.898,90,0.241,0,0.805,0.838,0.906,0.878,0.878,0.028,0.831,0.685,7.992,88.803
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,180,successful,success,true,true,true,false,38,53,39,18,0.900,108,0.874,114,0.270,0,0.846,0.802,0.826,0.837,0.826,0.011,0.872,0.676,7.828,91.088
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,184,successful,success,true,true,true,false,56,63,20,40,0.883,120,0.867,81,0.228,0,0.743,0.787,0.835,0.856,0.835,0.021,0.883,0.703,8.249,86.693
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,183,successful,success,true,true,true,false,50,69,40,18,0.927,96,0.911,110,0.254,0,0.711,0.790,0.833,0.819,0.819,0.014,0.880,0.684,7.893,89.981
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,185,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,16,30,0.762,77,0.489,80,0.234,0,0.627,0.732,0.385,0.330,0.330,0.055,0.591,0.644,6.561,87.842
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,186,successful,success,true,true,true,false,59,32,25,29,0.897,106,0.844,113,0.245,0,0.673,0.892,0.811,0.819,0.811,0.008,0.810,0.677,7.704,89.875
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,187,successful,success,true,true,true,false,38,72,27,18,0.894,85,0.885,104,0.239,0,0.806,0.804,0.758,0.767,0.758,0.009,0.874,0.689,7.848,90.500
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,195,successful,success,true,true,true,false,63,41,32,49,0.922,82,0.821,115,0.259,0,0.805,0.806,0.877,0.821,0.821,0.056,0.817,0.689,7.866,84.492
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,188,unsuccessful,gravity_without_vertical,false,true,false,false,71,73,31,24,0.894,95,0.875,100,0.233,0,0.757,0.824,0.759,0.739,0.739,0.020,0.788,0.657,7.258,90.073
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,189,successful,success,true,true,true,false,51,53,47,16,0.894,108,0.880,78,0.248,0,0.773,0.768,0.800,0.853,0.800,0.053,0.861,0.668,7.776,90.163
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,190,successful,success,true,true,true,false,33,38,29,23,0.881,116,0.886,120,0.228,0,0.794,0.786,0.895,0.886,0.886,0.010,0.855,0.666,7.739,90.699
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,191,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,28,18,0.769,69,0.403,68,0.257,0,0.658,0.697,0.279,0.256,0.256,0.023,0.582,0.620,6.191,90.719
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,193,successful,success,true,true,true,false,53,70,44,16,0.927,106,0.862,115,0.263,0,0.729,0.850,0.809,0.788,0.788,0.021,0.860,0.690,7.863,90.556
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,192,successful,success,true,true,true,false,47,50,32,24,0.912,81,0.880,83,0.284,0,0.770,0.847,0.853,0.867,0.853,0.014,0.875,0.704,8.332,91.509
mutation_sd_0p075,mutation_sd,0.075,false,7,0.370,10,0.900,0.440,5.000,0.035,0.075,0.080,0.900,194,successful,success,true,true,true,false,97,103,92,80,0.923,110,0.900,110,0.236,0,0.711,0.849,0.837,0.859,0.837,0.022,0.912,0.687,8.153,90.766
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,96,successful,success,true,true,true,false,51,96,44,38,0.906,118,0.813,112,0.261,0,0.560,0.851,0.813,0.755,0.755,0.058,0.884,0.671,7.716,90.262
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,97,unsuccessful,gravity_without_vertical,false,true,false,false,48,41,30,19,0.904,102,0.880,93,0.265,0,0.704,0.773,0.677,0.662,0.662,0.015,0.773,0.633,6.853,89.126
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,98,successful,success,true,true,true,false,34,31,17,11,0.899,76,0.870,108,0.247,0,0.753,0.770,0.778,0.789,0.778,0.011,0.815,0.676,7.559,91.771
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,105,successful,success,true,true,true,false,55,39,28,22,0.910,117,0.875,103,0.259,0,0.705,0.805,0.855,0.821,0.821,0.035,0.904,0.679,7.937,88.219
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,99,successful,success,true,true,true,false,51,57,38,21,0.885,94,0.849,73,0.268,0,0.639,0.674,0.715,0.777,0.715,0.062,0.846,0.642,7.184,89.546
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,106,successful,success,true,true,true,false,61,71,61,33,0.911,107,0.858,83,0.274,0,0.789,0.707,0.763,0.812,0.763,0.049,0.857,0.620,7.074,91.356
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,107,successful,success,true,true,true,false,110,118,112,18,0.885,119,0.737,118,0.243,0,0.662,0.753,0.696,0.748,0.696,0.052,0.866,0.680,7.631,91.446
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,108,successful,success,true,true,true,false,35,81,23,14,0.900,103,0.839,86,0.253,0,0.819,0.811,0.768,0.754,0.754,0.015,0.851,0.642,7.316,88.779
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,109,successful,success,true,true,true,false,37,19,14,15,0.894,92,0.871,76,0.236,0,0.690,0.736,0.822,0.806,0.806,0.015,0.805,0.681,7.554,90.494
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,112,successful,success,true,true,true,false,52,87,33,14,0.905,104,0.749,119,0.247,0,0.747,0.788,0.773,0.738,0.738,0.035,0.806,0.688,7.711,88.707
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,110,unsuccessful,gravity_without_vertical,false,true,false,false,101,110,77,14,0.814,110,0.874,116,0.237,0,0.576,0.756,0.804,0.807,0.804,0.003,0.784,0.644,7.058,90.753
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,116,successful,success,true,true,true,false,48,70,18,21,0.925,72,0.895,104,0.237,0,0.606,0.792,0.803,0.824,0.803,0.021,0.842,0.659,7.400,88.575
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,111,successful,success,true,true,true,false,49,53,46,11,0.902,62,0.855,111,0.252,0,0.700,0.788,0.744,0.762,0.744,0.018,0.861,0.664,7.523,91.375
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,113,successful,success,true,true,true,false,42,56,36,11,0.898,64,0.854,106,0.268,0,0.730,0.645,0.823,0.792,0.792,0.031,0.827,0.654,7.340,89.735
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,115,successful,success,true,true,true,false,91,100,31,12,0.883,114,0.824,109,0.241,0,0.488,0.782,0.762,0.793,0.762,0.030,0.873,0.672,7.611,89.364
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,114,successful,success,true,true,true,false,76,104,33,12,0.876,112,0.871,88,0.266,0,0.640,0.694,0.824,0.841,0.824,0.017,0.833,0.658,7.405,90.829
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,117,unsuccessful,gravity_without_vertical,false,true,false,false,30,38,26,11,0.899,54,0.841,65,0.236,0,0.769,0.704,0.750,0.744,0.744,0.006,0.799,0.624,6.976,89.508
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,118,unsuccessful,gravity_without_vertical,false,true,false,false,51,46,26,22,0.932,58,0.776,110,0.241,0,0.695,0.718,0.672,0.689,0.672,0.017,0.798,0.606,6.794,89.617
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,119,successful,success,true,true,true,false,37,40,18,23,0.889,91,0.860,101,0.252,0,0.632,0.780,0.791,0.802,0.791,0.011,0.808,0.659,7.295,89.979
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,121,successful,success,true,true,true,false,67,56,42,18,0.914,99,0.899,109,0.258,0,0.737,0.818,0.818,0.793,0.793,0.025,0.869,0.686,7.867,90.008
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,120,successful,success,true,true,true,false,57,60,52,24,0.916,115,0.860,78,0.262,0,0.659,0.847,0.791,0.754,0.754,0.037,0.859,0.656,7.477,90.690
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,122,unsuccessful,gravity_without_vertical,false,true,false,false,54,61,54,19,0.903,65,0.815,65,0.264,0,0.672,0.688,0.685,0.664,0.664,0.021,0.749,0.659,7.130,90.168
mutation_sd_0p105,mutation_sd,0.105,false,7,0.370,10,0.900,0.440,5.000,0.035,0.105,0.080,0.900,123,successful,success,true,true,true,false,46,50,30,23,0.916,83,0.888,71,0.262,0,0.752,0.773,0.736,0.730,0.730,0.006,0.825,0.651,7.344,89.103
