number,state,value,food_site_count,food_site_radius,food_site_radius_log_sd,food_site_capacity,food_value,vertical_comb_benefit,food_site_min_distance,food_site_max_distance,foray_shape,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable_count,seed_count,collapse_count,mean_progress,mean_final_success,mean_final_payoff,mean_final_comb_tilt,mean_final_min_transposition,mean_final_dance_propensity,elapsed_seconds
588,COMPLETE,1.313,7,225.000,0.6,7,,0.200,750.0,4250.000,2.0,3.250000e-05,0.100,0.800,1,10,0,0.313,0.193,1.318,0.252,0.313,0.604,922.340
589,COMPLETE,3.480,7,225.000,0.6,11,,0.200,750.0,3750.000,2.0,3.250000e-05,0.100,0.800,3,10,0,0.480,0.213,1.729,0.395,0.391,0.569,945.703
590,COMPLETE,1.476,8,225.000,0.6,7,,0.200,750.0,4250.000,2.0,3.250000e-05,0.100,0.800,1,10,0,0.476,0.209,1.554,0.388,0.358,0.534,985.092
591,COMPLETE,1.650,8,225.000,0.6,2,,0.160,750.0,4250.000,2.0,1.000000e-05,0.100,1.000,1,10,0,0.650,0.204,2.249,0.539,0.485,0.637,891.938
592,COMPLETE,0.254,7,225.000,0.6,2,,0.160,750.0,4250.000,2.0,4.250000e-05,0.100,1.000,0,10,0,0.254,0.198,1.024,0.203,0.247,0.604,878.425
593,COMPLETE,3.566,4,225.000,0.6,7,,0.160,750.0,3750.000,2.0,1.000000e-05,0.100,1.000,3,10,0,0.566,0.135,1.375,0.465,0.442,0.504,653.118
594,COMPLETE,1.583,6,240.000,0.6,2,,0.160,750.0,4250.000,2.0,1.000000e-05,0.100,1.000,1,10,0,0.583,0.177,1.878,0.472,0.472,0.634,794.162
595,COMPLETE,8.997,8,345.000,0.6,10,,0.460,750.0,3750.000,2.0,4.250000e-05,0.100,1.000,8,10,0,0.997,0.362,4.363,0.817,0.793,0.641,1192.077
596,COMPLETE,5.962,6,360.000,0.6,7,,0.460,750.0,4250.000,2.0,3.500000e-05,0.130,1.000,5,10,0,0.962,0.272,2.963,0.787,0.735,0.481,1000.895
597,COMPLETE,6.991,7,345.000,0.6,2,,0.440,750.0,3750.000,2.0,1.000000e-05,0.130,1.000,6,10,0,0.991,0.314,4.643,0.810,0.739,0.522,1040.216
598,COMPLETE,2.849,8,225.000,0.6,9,,0.160,750.0,3750.000,2.0,1.000000e-05,0.130,1.000,2,10,0,0.849,0.218,2.529,0.687,0.678,0.455,952.669
599,COMPLETE,2.490,7,345.000,0.6,10,,0.160,750.0,4250.000,2.0,4.250000e-05,0.090,1.000,2,10,0,0.490,0.313,2.573,0.406,0.435,0.580,1096.765
600,COMPLETE,1.283,3,360.000,0.6,10,,0.160,750.0,3750.000,2.0,4.500000e-05,0.120,1.000,1,10,0,0.283,0.194,1.078,0.232,0.300,0.616,734.550
601,COMPLETE,2.691,6,225.000,0.6,10,,0.160,750.0,3750.000,2.0,1.000000e-05,0.100,1.000,2,10,0,0.691,0.181,1.993,0.564,0.534,0.535,838.748
602,COMPLETE,3.803,8,345.000,0.6,7,,0.160,750.0,3750.000,2.0,1.000000e-05,0.100,1.000,3,10,0,0.803,0.348,4.215,0.652,0.617,0.493,1169.005
603,COMPLETE,11.000,2,360.000,0.6,9,,0.600,750.0,3000.000,2.0,3.500000e-05,0.120,1.000,10,10,0,1.000,0.159,1.647,0.851,0.830,0.527,617.150
604,COMPLETE,1.799,7,225.000,0.6,9,,0.160,750.0,3000.000,2.0,1.000000e-05,0.120,1.000,1,10,0,0.799,0.236,2.784,0.641,0.573,0.515,954.140
605,COMPLETE,2.616,2,360.000,0.6,10,,0.160,750.0,3000.000,2.0,1.000000e-05,0.120,1.000,2,10,0,0.616,0.161,1.783,0.501,0.492,0.571,608.377
606,COMPLETE,7.982,7,345.000,0.6,10,,0.600,750.0,3000.000,2.0,3.500000e-05,0.120,1.000,7,10,0,0.982,0.373,5.485,0.823,0.760,0.529,1164.623
607,COMPLETE,9.994,3,345.000,0.6,10,,0.600,750.0,3000.000,2.0,3.500000e-05,0.120,1.000,9,10,0,0.994,0.210,2.532,0.830,0.796,0.653,767.978
608,COMPLETE,8.994,8,225.000,0.6,10,,0.600,750.0,3000.000,2.0,4.250000e-05,0.120,1.000,8,10,0,0.994,0.266,3.290,0.828,0.756,0.607,1034.708
609,COMPLETE,3.841,5,345.000,0.6,10,,0.160,750.0,3000.000,2.0,4.250000e-05,0.120,1.000,3,10,0,0.841,0.295,2.850,0.678,0.636,0.506,1002.747
610,COMPLETE,9.998,8,225.000,0.6,10,,0.600,750.0,3000.000,2.0,3.500000e-05,0.110,1.000,9,10,0,0.998,0.266,3.549,0.836,0.793,0.510,1058.433
611,COMPLETE,2.795,8,345.000,0.6,10,,0.160,750.0,3000.000,2.0,1.000000e-05,0.120,1.000,2,10,0,0.795,0.400,4.973,0.679,0.580,0.511,1218.544
612,COMPLETE,2.806,5,345.000,0.6,10,,0.160,750.0,3000.000,2.0,3.500000e-05,0.120,1.000,2,10,0,0.806,0.300,3.059,0.651,0.625,0.500,996.590
613,COMPLETE,2.553,3,345.000,0.6,10,,0.260,750.0,3750.000,2.0,3.500000e-05,0.130,1.000,2,10,0,0.553,0.177,1.249,0.450,0.458,0.642,712.696
614,COMPLETE,7.988,6,345.000,0.6,2,,0.600,750.0,4250.000,2.0,3.500000e-05,0.130,1.000,7,10,0,0.988,0.255,2.949,0.810,0.793,0.605,953.519
615,COMPLETE,3.481,5,345.000,0.6,2,,0.600,750.0,5250.000,2.0,3.500000e-05,0.100,1.000,3,10,0,0.481,0.206,1.357,0.401,0.418,0.632,845.270
616,COMPLETE,1.316,5,345.000,0.6,2,,0.160,750.0,5250.000,2.0,3.500000e-05,0.100,1.000,1,10,0,0.316,0.208,1.161,0.259,0.271,0.660,843.439
617,COMPLETE,0.300,8,345.000,0.6,2,,0.160,750.0,5250.000,2.0,3.500000e-05,0.100,1.000,0,10,0,0.300,0.281,2.127,0.240,0.265,0.618,1059.938
618,COMPLETE,1.354,7,345.000,0.6,2,,0.160,750.0,5250.000,2.0,4.250000e-05,0.100,1.000,1,10,0,0.354,0.263,1.627,0.286,0.336,0.484,1002.310
619,COMPLETE,1.297,5,345.000,0.6,9,,0.160,750.0,5250.000,2.0,3.500000e-05,0.100,1.000,1,10,0,0.297,0.205,1.134,0.242,0.310,0.651,853.372
620,COMPLETE,-6.583,3,345.000,0.6,2,,0.600,750.0,5250.000,2.0,4.250000e-05,0.100,1.000,3,10,10,0.417,0.140,0.215,0.361,0.414,0.650,538.737
621,COMPLETE,1.297,7,345.000,0.6,9,,0.160,750.0,5250.000,2.0,4.500000e-05,0.100,1.000,1,10,0,0.297,0.268,1.561,0.247,0.252,0.609,1055.797
622,COMPLETE,7.996,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.000000e-05,0.130,1.000,7,10,0,0.996,0.156,2.156,0.817,0.785,0.611,700.914
623,COMPLETE,11.000,8,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.275,4.045,0.839,0.781,0.522,1068.596
624,COMPLETE,8.993,6,345.000,0.6,10,,0.600,750.0,5000.000,2.0,1.000000e-05,0.100,1.000,8,10,0,0.993,0.232,3.533,0.837,0.779,0.618,926.154
625,COMPLETE,3.540,5,345.000,0.6,10,,0.160,750.0,6000.000,2.0,1.750000e-05,0.100,1.000,3,10,0,0.540,0.181,1.447,0.452,0.460,0.573,802.519
626,COMPLETE,11.000,5,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.750000e-05,0.100,1.000,10,10,0,1.000,0.197,2.489,0.852,0.814,0.667,837.994
627,COMPLETE,5.988,7,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.750000e-05,0.140,1.000,5,10,0,0.988,0.235,3.153,0.802,0.736,0.586,962.977
628,COMPLETE,-1.859,4,345.000,0.6,9,,0.160,750.0,5250.000,2.0,4.500000e-05,0.100,1.000,0,10,2,0.141,0.179,0.473,0.113,0.227,0.666,749.912
629,COMPLETE,11.000,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.750000e-05,0.100,1.000,10,10,0,1.000,0.167,1.948,0.853,0.833,0.586,736.314
630,COMPLETE,9.942,8,345.000,0.6,9,,0.600,750.0,5250.000,2.0,4.500000e-05,0.100,1.000,9,10,0,0.942,0.283,2.548,0.810,0.770,0.626,1145.501
631,COMPLETE,0.527,6,345.000,0.6,9,,0.160,750.0,3750.000,2.0,1.750000e-05,0.100,1.000,0,10,0,0.527,0.296,3.197,0.433,0.405,0.596,1015.258
632,COMPLETE,2.580,4,345.000,0.6,9,,0.160,750.0,3750.000,2.0,1.500000e-05,0.100,1.000,2,10,0,0.580,0.217,2.288,0.464,0.539,0.613,808.957
633,COMPLETE,11.000,4,345.000,0.6,9,,0.600,750.0,3750.000,2.0,1.750000e-05,0.100,1.000,10,10,0,1.000,0.224,3.232,0.850,0.817,0.545,816.370
634,COMPLETE,10.000,7,345.000,0.6,9,,0.600,750.0,3750.000,2.0,4.250000e-05,0.100,1.000,9,10,0,1.000,0.325,4.114,0.843,0.823,0.559,1109.107
635,COMPLETE,9.997,4,345.000,0.6,10,,0.600,750.0,3750.000,2.0,1.750000e-05,0.100,1.000,9,10,0,0.997,0.223,3.218,0.845,0.806,0.628,805.459
636,COMPLETE,-7.545,1,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.000000e-05,0.100,1.000,2,10,10,0.455,0.051,0.263,0.394,0.399,0.569,341.677
637,COMPLETE,9.999,4,345.000,0.6,10,,0.600,750.0,5250.000,2.0,1.750000e-05,0.100,1.000,9,10,0,0.999,0.172,2.005,0.859,0.837,0.606,731.407
638,COMPLETE,8.997,7,345.000,0.6,10,,0.600,750.0,3750.000,2.0,1.500000e-05,0.100,1.000,8,10,0,0.997,0.332,5.244,0.828,0.809,0.621,1094.629
639,COMPLETE,9.999,6,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.999,0.228,3.175,0.843,0.816,0.601,898.188
640,COMPLETE,-5.477,1,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,4,10,10,0.523,0.052,0.126,0.471,0.481,0.719,308.642
641,COMPLETE,7.997,4,345.000,0.6,9,,0.560,750.0,3750.000,2.0,1.500000e-05,0.100,1.000,7,10,0,0.997,0.227,3.288,0.835,0.813,0.567,815.785
642,COMPLETE,2.474,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,3.000000e-05,0.100,1.000,2,10,0,0.474,0.173,1.093,0.396,0.381,0.623,763.596
643,COMPLETE,9.985,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.985,0.172,2.156,0.847,0.811,0.562,724.781
644,COMPLETE,-5.477,1,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,4,10,10,0.523,0.052,0.126,0.471,0.481,0.719,312.187
645,COMPLETE,9.985,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.985,0.172,2.156,0.847,0.811,0.562,726.028
646,COMPLETE,9.992,5,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.992,0.203,2.719,0.849,0.827,0.585,827.645
647,COMPLETE,9.985,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.985,0.172,2.156,0.847,0.811,0.562,728.904
648,COMPLETE,-5.477,1,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,4,10,10,0.523,0.052,0.126,0.471,0.481,0.719,312.451
649,COMPLETE,8.997,8,285.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,8,10,0,0.997,0.224,3.085,0.834,0.782,0.507,991.273
650,COMPLETE,11.000,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.750000e-05,0.100,1.000,10,10,0,1.000,0.167,1.948,0.853,0.833,0.586,741.687
651,COMPLETE,-0.833,4,345.000,0.6,9,,0.160,750.0,5250.000,2.0,4.500000e-05,0.100,0.500,0,10,1,0.167,0.176,0.434,0.134,0.188,0.698,750.132
652,COMPLETE,9.985,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.985,0.172,2.156,0.847,0.811,0.562,734.320
653,COMPLETE,9.985,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.985,0.172,2.156,0.847,0.811,0.562,718.719
654,COMPLETE,11.000,4,285.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.137,1.536,0.875,0.844,0.601,684.454
655,COMPLETE,11.000,4,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.149,1.642,0.865,0.826,0.531,688.867
656,COMPLETE,7.959,8,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.750000e-05,0.090,1.000,7,10,0,0.959,0.280,3.932,0.808,0.744,0.595,1067.248
657,COMPLETE,11.000,4,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.149,1.642,0.865,0.826,0.531,686.543
658,COMPLETE,2.457,4,345.000,0.6,9,,0.160,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,2,10,0,0.457,0.171,1.490,0.372,0.400,0.618,741.298
659,COMPLETE,9.985,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.985,0.172,2.156,0.847,0.811,0.562,722.761
660,COMPLETE,-6.769,4,345.000,0.6,9,,0.400,750.0,6000.000,2.0,4.250000e-05,0.100,1.000,1,10,8,0.231,0.160,0.221,0.195,0.278,0.600,635.407
661,COMPLETE,9.992,5,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.992,0.203,2.719,0.849,0.827,0.585,842.019
662,COMPLETE,11.000,5,345.000,0.6,9,,0.560,750.0,5250.000,2.0,1.750000e-05,0.100,1.000,10,10,0,1.000,0.201,2.482,0.846,0.832,0.615,814.091
663,COMPLETE,11.000,7,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.255,3.667,0.852,0.815,0.575,995.865
664,COMPLETE,11.000,5,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.750000e-05,0.090,1.000,10,10,0,1.000,0.202,2.585,0.868,0.828,0.601,823.791
665,COMPLETE,11.000,8,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.275,4.045,0.839,0.781,0.522,1060.128
666,COMPLETE,11.000,5,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.750000e-05,0.100,1.000,10,10,0,1.000,0.197,2.489,0.852,0.814,0.667,815.624
667,COMPLETE,11.000,8,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.247,3.430,0.850,0.791,0.608,1028.825
668,COMPLETE,9.985,4,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.985,0.172,2.156,0.847,0.811,0.562,714.920
669,COMPLETE,8.999,7,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.750000e-05,0.100,1.000,8,10,0,0.999,0.257,3.555,0.841,0.841,0.635,1010.520
670,COMPLETE,9.998,4,345.000,0.6,10,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.998,0.166,2.069,0.848,0.817,0.667,721.522
671,COMPLETE,8.997,8,285.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,8,10,0,0.997,0.224,3.085,0.834,0.782,0.507,995.724
672,COMPLETE,11.000,6,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.207,2.690,0.858,0.813,0.630,881.555
673,COMPLETE,1.504,7,345.000,0.6,9,,0.160,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,1,10,0,0.504,0.229,2.170,0.411,0.378,0.548,953.148
674,COMPLETE,-5.445,1,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.750000e-05,0.100,1.000,4,10,10,0.555,0.017,0.030,0.557,0.567,0.650,225.953
675,COMPLETE,9.999,8,345.000,0.6,9,,0.580,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.999,0.251,3.458,0.851,0.795,0.548,1006.776
676,COMPLETE,6.995,6,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.750000e-05,0.100,1.000,6,10,0,0.995,0.206,2.482,0.841,0.826,0.652,874.226
677,COMPLETE,11.000,6,345.000,0.6,9,,0.560,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.227,3.118,0.860,0.830,0.557,887.052
678,COMPLETE,9.992,5,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.992,0.203,2.719,0.849,0.827,0.585,822.081
679,COMPLETE,0.203,6,285.000,0.6,9,,0.600,750.0,5250.000,2.0,4.500000e-05,0.100,1.000,0,10,0,0.203,0.200,0.737,0.163,0.202,0.661,886.917
680,COMPLETE,6.754,6,345.000,0.6,9,,0.600,750.0,5250.000,2.0,4.250000e-05,0.100,1.000,6,10,0,0.754,0.235,1.633,0.660,0.633,0.611,965.896
681,COMPLETE,3.698,7,345.000,0.6,9,,0.160,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,3,10,0,0.698,0.253,2.630,0.567,0.562,0.594,1000.102
682,COMPLETE,8.853,8,345.000,0.6,9,,0.600,750.0,6000.000,2.0,4.500000e-05,0.100,1.000,8,10,0,0.853,0.257,1.702,0.728,0.736,0.645,1086.250
683,COMPLETE,9.995,6,345.000,0.6,9,,0.600,750.0,5000.000,2.0,1.750000e-05,0.100,1.000,9,10,0,0.995,0.234,3.186,0.841,0.804,0.521,928.160
684,COMPLETE,11.000,6,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.207,2.690,0.858,0.813,0.630,882.883
685,COMPLETE,7.994,7,285.000,0.6,9,,0.380,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,7,10,0,0.994,0.210,2.473,0.837,0.767,0.568,917.863
686,COMPLETE,11.000,8,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.247,3.430,0.850,0.791,0.608,1013.741
687,COMPLETE,11.000,7,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.228,3.059,0.846,0.790,0.636,945.711
688,COMPLETE,8.948,7,345.000,0.6,9,,0.600,750.0,5250.000,2.0,4.500000e-05,0.100,1.000,8,10,0,0.948,0.260,2.152,0.811,0.784,0.677,1032.612
689,COMPLETE,9.941,7,345.000,0.6,9,,0.600,750.0,5250.000,2.0,4.250000e-05,0.100,1.000,9,10,0,0.941,0.260,2.261,0.809,0.794,0.547,1041.178
690,COMPLETE,-9.836,1,345.000,0.6,9,,0.160,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,0,10,10,0.164,0.053,0.120,0.131,0.207,0.640,332.119
691,COMPLETE,-0.796,7,285.000,0.6,9,,0.600,750.0,6000.000,2.0,4.500000e-05,0.100,1.000,0,10,1,0.204,0.199,0.503,0.163,0.230,0.607,929.166
692,COMPLETE,11.000,8,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,10,10,0,1.000,0.275,4.045,0.839,0.781,0.522,1049.263
693,COMPLETE,0.228,8,345.000,0.6,9,,0.160,750.0,6000.000,2.0,4.500000e-05,0.100,1.000,0,10,0,0.228,0.262,1.275,0.182,0.287,0.571,1073.304
694,COMPLETE,2.530,6,345.000,0.6,9,,0.160,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,2,10,0,0.530,0.203,1.840,0.436,0.425,0.597,880.662
695,COMPLETE,-5.310,1,345.000,0.6,9,,0.160,750.0,6000.000,2.0,4.250000e-05,0.100,1.000,4,10,10,0.690,0.005,0.013,0.662,0.555,0.502,184.954
696,COMPLETE,0.338,6,285.000,0.6,9,,0.160,750.0,6000.000,2.0,1.750000e-05,0.100,1.000,0,10,0,0.338,0.168,1.246,0.271,0.311,0.555,810.902
697,COMPLETE,-6.566,1,345.000,0.6,9,,0.600,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,3,10,10,0.434,0.035,0.042,0.367,0.404,0.642,270.345
698,COMPLETE,3.735,8,345.000,0.6,9,,0.160,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,3,10,0,0.735,0.252,2.539,0.593,0.618,0.593,1007.990
699,COMPLETE,-8.702,1,345.000,0.6,9,,0.160,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,1,10,10,0.298,0.032,0.041,0.256,0.314,0.669,262.270
700,COMPLETE,8.997,8,345.000,0.6,9,,0.600,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,8,10,0,0.997,0.359,5.758,0.822,0.740,0.509,1167.648
701,COMPLETE,8.997,8,345.000,0.6,9,,0.600,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,8,10,0,0.997,0.359,5.758,0.822,0.740,0.509,1194.377
702,COMPLETE,2.450,1,345.000,0.6,9,,0.300,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,3,10,1,0.450,0.079,0.573,0.378,0.449,0.510,396.371
703,COMPLETE,8.952,6,345.000,0.6,9,,0.500,750.0,6000.000,2.0,1.500000e-05,0.100,1.000,8,10,0,0.952,0.206,2.467,0.801,0.766,0.618,888.401
704,COMPLETE,4.957,7,345.000,0.6,9,,0.300,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,4,10,0,0.957,0.342,4.492,0.785,0.737,0.544,1123.654
705,COMPLETE,-6.419,1,345.000,0.6,9,,0.600,750.0,5000.000,2.0,4.250000e-05,0.100,1.000,3,10,10,0.581,0.005,0.025,0.654,0.442,0.422,185.296
706,COMPLETE,9.998,6,345.000,0.6,9,,0.500,750.0,5000.000,2.0,1.500000e-05,0.100,1.000,9,10,0,0.998,0.233,3.121,0.839,0.807,0.564,924.648
707,COMPLETE,-7.650,1,345.000,0.6,9,,0.400,750.0,5000.000,2.0,1.500000e-05,0.100,1.000,2,10,10,0.350,0.056,0.150,0.297,0.342,0.697,338.695
708,COMPLETE,-7.650,1,345.000,0.6,9,,0.400,750.0,5000.000,2.0,1.500000e-05,0.100,1.000,2,10,10,0.350,0.056,0.150,0.297,0.342,0.697,339.921
709,COMPLETE,-6.588,1,345.000,0.6,9,,0.400,750.0,5000.000,2.0,1.750000e-05,0.100,1.000,3,10,10,0.412,0.056,0.119,0.353,0.412,0.662,316.003
710,COMPLETE,-9.791,1,345.000,0.6,9,,0.600,750.0,5000.000,2.0,1.500000e-05,0.100,1.000,0,10,10,0.209,0.056,0.164,0.168,0.168,0.626,341.436
711,COMPLETE,-8.753,1,285.000,0.6,9,,0.500,750.0,5000.000,2.0,1.500000e-05,0.100,1.000,1,10,10,0.247,0.043,0.068,0.219,0.232,0.569,311.998
712,COMPLETE,-8.738,1,345.000,0.6,9,,0.600,750.0,5000.000,2.0,1.500000e-05,0.090,1.000,1,10,10,0.262,0.058,0.167,0.218,0.266,0.679,337.934
713,COMPLETE,2.453,1,345.000,0.6,9,,0.560,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,2,10,0,0.453,0.078,0.600,0.376,0.367,0.620,394.824
714,COMPLETE,6.976,7,345.000,0.6,9,,0.380,750.0,5000.000,2.0,1.500000e-05,0.100,1.000,6,10,0,0.976,0.263,3.340,0.803,0.796,0.559,1023.300
715,COMPLETE,-9.823,1,345.000,0.6,9,,0.560,750.0,5000.000,2.0,1.500000e-05,0.100,1.000,0,10,10,0.177,0.057,0.157,0.142,0.185,0.642,348.688
716,COMPLETE,8.996,7,345.000,0.6,9,,0.600,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,8,10,0,0.996,0.342,5.461,0.832,0.760,0.606,1073.055
717,COMPLETE,4.555,1,345.000,0.6,9,,0.600,750.0,3500.000,2.0,1.750000e-05,0.100,1.000,4,10,0,0.555,0.080,0.587,0.476,0.484,0.639,401.050
718,COMPLETE,4.555,1,345.000,0.6,9,,0.600,750.0,3500.000,2.0,1.750000e-05,0.100,1.000,4,10,0,0.555,0.080,0.587,0.476,0.484,0.639,400.358
719,COMPLETE,-7.524,1,345.000,0.6,9,,0.600,750.0,6500.000,2.0,1.500000e-05,0.100,1.000,2,10,10,0.476,0.018,0.022,0.412,0.378,0.551,234.727
720,COMPLETE,-7.524,1,345.000,0.6,9,,0.600,750.0,6500.000,2.0,1.500000e-05,0.100,1.000,2,10,10,0.476,0.018,0.022,0.412,0.378,0.551,235.505
721,COMPLETE,-7.621,1,345.000,0.6,9,,0.160,750.0,6500.000,2.0,1.500000e-05,0.100,1.000,2,10,10,0.379,0.021,0.023,0.365,0.368,0.606,236.062
722,COMPLETE,5.717,1,345.000,0.6,9,,0.600,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,5,10,0,0.717,0.077,0.663,0.606,0.589,0.527,394.776
723,COMPLETE,-5.477,1,345.000,0.6,9,,0.600,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,4,10,10,0.523,0.052,0.126,0.471,0.481,0.719,317.124
724,COMPLETE,5.717,1,345.000,0.6,9,,0.600,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,5,10,0,0.717,0.077,0.663,0.606,0.589,0.527,393.472
725,COMPLETE,5.717,1,345.000,0.6,9,,0.600,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,5,10,0,0.717,0.077,0.663,0.606,0.589,0.527,390.688
726,COMPLETE,0.400,1,345.000,0.6,9,,0.500,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,1,10,1,0.400,0.077,0.561,0.326,0.349,0.702,406.221
727,COMPLETE,-7.603,1,285.000,0.6,9,,0.600,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,2,10,10,0.397,0.060,0.360,0.335,0.349,0.612,370.607
728,COMPLETE,11.000,7,345.000,0.6,9,,0.380,750.0,3500.000,2.0,1.750000e-05,0.100,1.000,10,10,0,1.000,0.347,4.819,0.849,0.820,0.678,1113.217
729,COMPLETE,-5.577,1,345.000,0.6,9,,0.600,750.0,4000.000,2.0,1.500000e-05,0.100,1.000,2,10,8,0.423,0.068,0.406,0.349,0.314,0.650,380.708
730,COMPLETE,-6.778,1,345.000,0.6,9,,0.160,750.0,4000.000,2.0,1.500000e-05,0.100,1.000,0,10,7,0.222,0.069,0.359,0.177,0.221,0.625,379.227
731,COMPLETE,2.520,7,345.000,0.6,9,,0.160,750.0,4250.000,2.0,1.500000e-05,0.100,0.900,2,10,0,0.520,0.291,3.188,0.473,0.438,0.512,1046.588
732,COMPLETE,-8.783,1,345.000,0.6,9,,0.160,750.0,4000.000,2.0,1.750000e-05,0.100,1.000,0,10,9,0.217,0.073,0.320,0.174,0.225,0.645,379.209
733,COMPLETE,-9.833,1,345.000,0.6,9,,0.500,750.0,5250.000,2.0,1.500000e-05,0.100,1.000,0,10,10,0.167,0.055,0.121,0.136,0.238,0.632,328.069
734,COMPLETE,2.747,7,345.000,0.6,9,,0.160,750.0,3500.000,2.0,1.500000e-05,0.100,1.000,2,10,0,0.747,0.340,3.966,0.617,0.573,0.590,1118.655
