number,state,value,seed,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition
100,COMPLETE,5.974,105,10,0.260,11,1.000,0.580,5.000,0.015,0.100,1.000,false,false,0.872,0.628,9.310,0.698,0.847,0.847,0.847
100,COMPLETE,5.974,106,10,0.260,11,1.000,0.580,5.000,0.015,0.100,1.000,true,false,1.000,0.611,9.452,0.803,0.795,0.795,0.795
100,COMPLETE,5.974,107,10,0.260,11,1.000,0.580,5.000,0.015,0.100,1.000,true,false,1.000,0.601,9.440,0.841,0.761,0.761,0.761
100,COMPLETE,5.974,108,10,0.260,11,1.000,0.580,5.000,0.015,0.100,1.000,false,false,0.944,0.589,8.958,0.755,0.635,0.635,0.635
100,COMPLETE,5.974,109,10,0.260,11,1.000,0.580,5.000,0.015,0.100,1.000,true,false,1.000,0.618,9.626,0.818,0.846,0.846,0.846
101,COMPLETE,6.966,100,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.595,9.496,0.855,0.652,0.652,0.652
101,COMPLETE,6.966,101,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.595,9.385,0.825,0.653,0.653,0.653
101,COMPLETE,6.966,102,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,false,false,0.917,0.572,8.685,0.733,0.523,0.523,0.523
101,COMPLETE,6.966,103,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,false,false,0.922,0.585,8.930,0.737,0.636,0.636,0.636
101,COMPLETE,6.966,104,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.571,8.982,0.809,0.501,0.501,0.501
101,COMPLETE,6.966,105,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.599,9.521,0.836,0.693,0.693,0.693
101,COMPLETE,6.966,106,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.621,10.182,0.921,0.740,0.740,0.740
101,COMPLETE,6.966,107,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,false,false,0.930,0.603,9.317,0.744,0.713,0.713,0.713
101,COMPLETE,6.966,108,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.612,9.906,0.861,0.728,0.728,0.728
101,COMPLETE,6.966,109,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,false,false,0.887,0.568,8.708,0.761,0.444,0.444,0.444
102,COMPLETE,6.966,100,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.595,9.496,0.855,0.652,0.652,0.652
102,COMPLETE,6.966,101,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.595,9.385,0.825,0.653,0.653,0.653
102,COMPLETE,6.966,102,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,false,false,0.917,0.572,8.685,0.733,0.523,0.523,0.523
102,COMPLETE,6.966,103,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,false,false,0.922,0.585,8.930,0.737,0.636,0.636,0.636
102,COMPLETE,6.966,104,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.571,8.982,0.809,0.501,0.501,0.501
102,COMPLETE,6.966,105,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.599,9.521,0.836,0.693,0.693,0.693
102,COMPLETE,6.966,106,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.621,10.182,0.921,0.740,0.740,0.740
102,COMPLETE,6.966,107,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,false,false,0.930,0.603,9.317,0.744,0.713,0.713,0.713
102,COMPLETE,6.966,108,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,true,false,1.000,0.612,9.906,0.861,0.728,0.728,0.728
102,COMPLETE,6.966,109,10,0.260,15,1.000,0.600,4.500,0.015,0.120,1.000,false,false,0.887,0.568,8.708,0.761,0.444,0.444,0.444
103,COMPLETE,9.996,100,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,true,false,1.000,0.505,6.868,0.840,0.801,0.801,0.801
103,COMPLETE,9.996,101,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,true,false,1.000,0.477,6.436,0.848,0.753,0.753,0.753
103,COMPLETE,9.996,102,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,true,false,1.000,0.508,6.871,0.825,0.747,0.747,0.747
103,COMPLETE,9.996,103,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,false,false,0.960,0.506,6.632,0.768,0.667,0.667,0.667
103,COMPLETE,9.996,104,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,true,false,1.000,0.520,7.103,0.858,0.852,0.852,0.852
103,COMPLETE,9.996,105,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,true,false,1.000,0.509,6.851,0.812,0.780,0.780,0.780
103,COMPLETE,9.996,106,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,true,false,1.000,0.522,7.062,0.824,0.822,0.822,0.822
103,COMPLETE,9.996,107,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,true,false,1.000,0.495,6.675,0.845,0.658,0.658,0.658
103,COMPLETE,9.996,108,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,true,false,1.000,0.491,6.623,0.844,0.811,0.811,0.811
103,COMPLETE,9.996,109,10,0.250,15,1.000,0.440,9.000,0.015,0.110,1.000,true,false,1.000,0.514,6.922,0.814,0.806,0.806,0.806
104,COMPLETE,8.945,100,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,false,false,0.612,0.477,6.160,0.766,0.306,0.306,0.306
104,COMPLETE,8.945,101,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,false,false,0.835,0.482,6.394,0.831,0.417,0.417,0.417
104,COMPLETE,8.945,102,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,true,false,1.000,0.521,7.068,0.819,0.837,0.837,0.837
104,COMPLETE,8.945,103,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,true,false,1.000,0.500,6.884,0.877,0.757,0.757,0.757
104,COMPLETE,8.945,104,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,true,false,1.000,0.517,7.026,0.837,0.824,0.824,0.824
104,COMPLETE,8.945,105,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,true,false,1.000,0.497,6.720,0.850,0.736,0.736,0.736
104,COMPLETE,8.945,106,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,true,false,1.000,0.524,7.046,0.821,0.693,0.693,0.693
104,COMPLETE,8.945,107,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,true,false,1.000,0.489,6.632,0.846,0.721,0.721,0.721
104,COMPLETE,8.945,108,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,true,false,1.000,0.497,6.695,0.821,0.784,0.784,0.784
104,COMPLETE,8.945,109,10,0.250,15,1.000,0.440,9.000,0.015,0.090,1.000,true,false,1.000,0.524,7.343,0.923,0.823,0.823,0.823
105,COMPLETE,6.965,100,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.516,6.994,0.839,0.733,0.733,0.733
105,COMPLETE,6.965,101,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.505,6.982,0.884,0.855,0.855,0.855
105,COMPLETE,6.965,102,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.753,0.494,6.150,0.602,0.526,0.526,0.526
105,COMPLETE,6.965,103,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.483,6.428,0.805,0.811,0.811,0.811
105,COMPLETE,6.965,104,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.508,6.852,0.833,0.739,0.739,0.739
105,COMPLETE,6.965,105,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.983,0.486,6.378,0.786,0.645,0.645,0.645
105,COMPLETE,6.965,106,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.501,6.678,0.812,0.689,0.689,0.689
105,COMPLETE,6.965,107,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.998,0.460,6.060,0.798,0.629,0.629,0.629
105,COMPLETE,6.965,108,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.920,0.474,6.177,0.736,0.614,0.614,0.614
105,COMPLETE,6.965,109,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.451,5.972,0.824,0.516,0.516,0.516
106,COMPLETE,5.983,100,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.544,7.353,0.805,0.793,0.793,0.793
106,COMPLETE,5.983,101,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.506,6.816,0.837,0.678,0.678,0.678
106,COMPLETE,5.983,102,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.998,0.540,7.332,0.798,0.831,0.831,0.831
106,COMPLETE,5.983,103,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.518,7.148,0.851,0.771,0.771,0.771
106,COMPLETE,5.983,104,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.954,0.485,6.319,0.763,0.570,0.570,0.570
106,COMPLETE,5.983,105,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.944,0.491,6.430,0.755,0.725,0.725,0.725
106,COMPLETE,5.983,106,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.507,6.947,0.866,0.634,0.634,0.634
106,COMPLETE,5.983,107,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.963,0.473,6.227,0.770,0.696,0.696,0.696
106,COMPLETE,5.983,108,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.491,6.566,0.803,0.834,0.834,0.834
106,COMPLETE,5.983,109,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.968,0.500,6.652,0.774,0.650,0.650,0.650
107,COMPLETE,6.965,100,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.516,6.994,0.839,0.733,0.733,0.733
107,COMPLETE,6.965,101,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.505,6.982,0.884,0.855,0.855,0.855
107,COMPLETE,6.965,102,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.753,0.494,6.150,0.602,0.526,0.526,0.526
107,COMPLETE,6.965,103,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.483,6.428,0.805,0.811,0.811,0.811
107,COMPLETE,6.965,104,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.508,6.852,0.833,0.739,0.739,0.739
107,COMPLETE,6.965,105,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.983,0.486,6.378,0.786,0.645,0.645,0.645
107,COMPLETE,6.965,106,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.501,6.678,0.812,0.689,0.689,0.689
107,COMPLETE,6.965,107,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.998,0.460,6.060,0.798,0.629,0.629,0.629
107,COMPLETE,6.965,108,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.920,0.474,6.177,0.736,0.614,0.614,0.614
107,COMPLETE,6.965,109,10,0.250,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.451,5.972,0.824,0.516,0.516,0.516
108,COMPLETE,5.983,100,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.544,7.353,0.805,0.793,0.793,0.793
108,COMPLETE,5.983,101,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.506,6.816,0.837,0.678,0.678,0.678
108,COMPLETE,5.983,102,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.998,0.540,7.332,0.798,0.831,0.831,0.831
108,COMPLETE,5.983,103,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.518,7.148,0.851,0.771,0.771,0.771
108,COMPLETE,5.983,104,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.954,0.485,6.319,0.763,0.570,0.570,0.570
108,COMPLETE,5.983,105,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.944,0.491,6.430,0.755,0.725,0.725,0.725
108,COMPLETE,5.983,106,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.507,6.947,0.866,0.634,0.634,0.634
108,COMPLETE,5.983,107,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.963,0.473,6.227,0.770,0.696,0.696,0.696
108,COMPLETE,5.983,108,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,true,false,1.000,0.491,6.566,0.803,0.834,0.834,0.834
108,COMPLETE,5.983,109,10,0.260,15,1.000,0.440,9.000,0.015,0.120,1.000,false,false,0.968,0.500,6.652,0.774,0.650,0.650,0.650
109,COMPLETE,8.986,100,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,false,false,0.915,0.521,7.281,0.732,0.737,0.737,0.737
109,COMPLETE,8.986,101,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.541,7.902,0.864,0.736,0.736,0.736
109,COMPLETE,8.986,102,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.502,7.131,0.807,0.591,0.591,0.591
109,COMPLETE,8.986,103,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.514,7.416,0.831,0.652,0.652,0.652
109,COMPLETE,8.986,104,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.536,7.646,0.802,0.780,0.780,0.780
109,COMPLETE,8.986,105,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.512,7.422,0.848,0.699,0.699,0.699
109,COMPLETE,8.986,106,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.527,7.535,0.801,0.809,0.809,0.809
109,COMPLETE,8.986,107,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.521,7.399,0.804,0.662,0.662,0.662
109,COMPLETE,8.986,108,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.531,7.717,0.858,0.701,0.701,0.701
109,COMPLETE,8.986,109,10,0.270,15,1.000,0.440,9.000,0.010,0.110,1.000,false,false,0.940,0.521,7.273,0.752,0.754,0.754,0.754
110,COMPLETE,0.939,100,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.973,0.491,6.925,0.779,0.784,0.784,0.784
110,COMPLETE,0.939,101,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.955,0.497,6.968,0.764,0.750,0.750,0.750
110,COMPLETE,0.939,102,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.951,0.461,6.410,0.761,0.767,0.767,0.767
110,COMPLETE,0.939,103,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.975,0.510,7.170,0.780,0.643,0.643,0.643
110,COMPLETE,0.939,104,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.998,0.489,6.935,0.798,0.757,0.757,0.757
110,COMPLETE,0.939,105,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.906,0.481,6.623,0.725,0.600,0.600,0.600
110,COMPLETE,0.939,106,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.987,0.497,7.021,0.790,0.773,0.773,0.773
110,COMPLETE,0.939,107,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.981,0.486,6.808,0.785,0.580,0.580,0.580
110,COMPLETE,0.939,108,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.907,0.507,6.999,0.725,0.681,0.681,0.681
110,COMPLETE,0.939,109,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.753,0.469,6.675,0.823,0.376,0.376,0.376
111,COMPLETE,0.939,100,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.973,0.491,6.925,0.779,0.784,0.784,0.784
111,COMPLETE,0.939,101,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.955,0.497,6.968,0.764,0.750,0.750,0.750
111,COMPLETE,0.939,102,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.951,0.461,6.410,0.761,0.767,0.767,0.767
111,COMPLETE,0.939,103,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.975,0.510,7.170,0.780,0.643,0.643,0.643
111,COMPLETE,0.939,104,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.998,0.489,6.935,0.798,0.757,0.757,0.757
111,COMPLETE,0.939,105,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.906,0.481,6.623,0.725,0.600,0.600,0.600
111,COMPLETE,0.939,106,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.987,0.497,7.021,0.790,0.773,0.773,0.773
111,COMPLETE,0.939,107,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.981,0.486,6.808,0.785,0.580,0.580,0.580
111,COMPLETE,0.939,108,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.907,0.507,6.999,0.725,0.681,0.681,0.681
111,COMPLETE,0.939,109,10,0.250,15,1.000,0.440,9.000,0.010,0.120,1.000,false,false,0.753,0.469,6.675,0.823,0.376,0.376,0.376
112,COMPLETE,8.997,100,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,true,false,1.000,0.482,6.668,0.839,0.786,0.786,0.786
112,COMPLETE,8.997,101,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,false,false,0.971,0.491,6.642,0.777,0.730,0.730,0.730
112,COMPLETE,8.997,102,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,true,false,1.000,0.523,7.210,0.814,0.834,0.834,0.834
112,COMPLETE,8.997,103,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,true,false,1.000,0.488,6.623,0.800,0.637,0.637,0.637
112,COMPLETE,8.997,104,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,true,false,1.000,0.513,7.025,0.801,0.691,0.691,0.691
112,COMPLETE,8.997,105,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,false,false,0.994,0.466,6.337,0.796,0.670,0.670,0.670
112,COMPLETE,8.997,106,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,true,false,1.000,0.493,6.764,0.805,0.753,0.753,0.753
112,COMPLETE,8.997,107,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,true,false,1.000,0.477,6.491,0.803,0.677,0.677,0.677
112,COMPLETE,8.997,108,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,true,false,1.000,0.501,6.881,0.828,0.726,0.726,0.726
112,COMPLETE,8.997,109,10,0.250,11,1.000,0.480,9.000,0.015,0.120,1.000,true,false,1.000,0.498,6.841,0.812,0.730,0.730,0.730
113,COMPLETE,4.967,100,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.472,6.781,0.876,0.711,0.711,0.711
113,COMPLETE,4.967,101,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,false,false,0.936,0.484,6.692,0.749,0.812,0.812,0.812
113,COMPLETE,4.967,102,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.469,6.660,0.847,0.760,0.760,0.760
113,COMPLETE,4.967,103,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,false,false,0.930,0.501,6.904,0.744,0.745,0.745,0.745
113,COMPLETE,4.967,104,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,false,false,0.968,0.476,6.655,0.775,0.778,0.778,0.778
113,COMPLETE,4.967,105,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,false,false,0.938,0.451,6.216,0.750,0.769,0.769,0.769
113,COMPLETE,4.967,106,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,false,false,0.950,0.439,6.034,0.760,0.745,0.745,0.745
113,COMPLETE,4.967,107,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.486,6.968,0.855,0.796,0.796,0.796
113,COMPLETE,4.967,108,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,true,false,1.000,0.460,6.479,0.832,0.805,0.805,0.805
113,COMPLETE,4.967,109,9,0.250,11,1.000,0.440,9.000,0.010,0.110,1.000,false,false,0.952,0.448,6.207,0.762,0.614,0.614,0.614
114,COMPLETE,5.986,100,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.984,0.440,6.234,0.787,0.769,0.544,0.544
114,COMPLETE,5.986,101,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.421,5.960,0.802,0.768,0.709,0.709
114,COMPLETE,5.986,102,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.449,6.545,0.857,0.829,0.783,0.783
114,COMPLETE,5.986,103,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.984,0.466,6.627,0.787,0.826,0.744,0.744
114,COMPLETE,5.986,104,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.974,0.445,6.291,0.779,0.750,0.762,0.750
114,COMPLETE,5.986,105,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.474,6.792,0.822,0.755,0.590,0.590
114,COMPLETE,5.986,106,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.450,6.413,0.800,0.714,0.685,0.685
114,COMPLETE,5.986,107,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.930,0.462,6.453,0.744,0.835,0.857,0.835
114,COMPLETE,5.986,108,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.991,0.451,6.406,0.793,0.774,0.695,0.695
114,COMPLETE,5.986,109,9,0.240,11,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.450,6.602,0.891,0.788,0.797,0.788
115,COMPLETE,7.969,100,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.712,0.420,5.449,0.569,0.483,0.478,0.478
115,COMPLETE,7.969,101,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.458,6.646,0.855,0.765,0.758,0.758
115,COMPLETE,7.969,102,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.454,6.545,0.818,0.715,0.736,0.715
115,COMPLETE,7.969,103,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.458,6.603,0.837,0.709,0.697,0.697
115,COMPLETE,7.969,104,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.985,0.470,6.719,0.788,0.763,0.722,0.722
115,COMPLETE,7.969,105,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.993,0.464,6.617,0.794,0.815,0.805,0.805
115,COMPLETE,7.969,106,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.485,7.109,0.870,0.784,0.774,0.774
115,COMPLETE,7.969,107,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.434,6.146,0.806,0.548,0.616,0.548
115,COMPLETE,7.969,108,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.438,6.414,0.886,0.746,0.772,0.746
115,COMPLETE,7.969,109,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.460,6.685,0.853,0.756,0.669,0.669
116,COMPLETE,7.969,100,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.712,0.420,5.449,0.569,0.483,0.478,0.478
116,COMPLETE,7.969,101,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.458,6.646,0.855,0.765,0.758,0.758
116,COMPLETE,7.969,102,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.454,6.545,0.818,0.715,0.736,0.715
116,COMPLETE,7.969,103,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.458,6.603,0.837,0.709,0.697,0.697
116,COMPLETE,7.969,104,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.985,0.470,6.719,0.788,0.763,0.722,0.722
116,COMPLETE,7.969,105,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.993,0.464,6.617,0.794,0.815,0.805,0.805
116,COMPLETE,7.969,106,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.485,7.109,0.870,0.784,0.774,0.774
116,COMPLETE,7.969,107,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.434,6.146,0.806,0.548,0.616,0.548
116,COMPLETE,7.969,108,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.438,6.414,0.886,0.746,0.772,0.746
116,COMPLETE,7.969,109,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.460,6.685,0.853,0.756,0.669,0.669
117,COMPLETE,7.969,100,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.712,0.420,5.449,0.569,0.483,0.478,0.478
117,COMPLETE,7.969,101,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.458,6.646,0.855,0.765,0.758,0.758
117,COMPLETE,7.969,102,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.454,6.545,0.818,0.715,0.736,0.715
117,COMPLETE,7.969,103,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.458,6.603,0.837,0.709,0.697,0.697
117,COMPLETE,7.969,104,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.985,0.470,6.719,0.788,0.763,0.722,0.722
117,COMPLETE,7.969,105,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,false,false,0.993,0.464,6.617,0.794,0.815,0.805,0.805
117,COMPLETE,7.969,106,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.485,7.109,0.870,0.784,0.774,0.774
117,COMPLETE,7.969,107,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.434,6.146,0.806,0.548,0.616,0.548
117,COMPLETE,7.969,108,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.438,6.414,0.886,0.746,0.772,0.746
117,COMPLETE,7.969,109,9,0.240,9,1.000,0.480,9.000,0.010,0.110,0.800,true,false,1.000,0.460,6.685,0.853,0.756,0.669,0.669
