point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,147,successful,success,true,true,true,false,69,34,24,14,0.905,83,0.857,115,0.226,0,0.681,0.855,0.859,0.838,0.838,0.021,0.896,0.680,7.955,83.611
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,148,unsuccessful,partial_tilt,false,false,false,false,not_reached,53,22,39,0.816,53,0.351,52,0.230,0,0.493,0.713,0.227,0.303,0.227,0.076,0.647,0.605,6.170,87.250
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,149,successful,success,true,true,true,false,26,53,16,8,0.909,75,0.859,99,0.278,0,0.714,0.842,0.775,0.672,0.672,0.103,0.889,0.657,7.511,89.363
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,150,successful,success,true,true,true,false,90,68,20,13,0.876,112,0.850,110,0.234,0,0.813,0.805,0.837,0.838,0.837,0.001,0.837,0.690,7.971,91.419
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,151,successful,success,true,true,true,false,40,27,19,19,0.893,30,0.859,53,0.275,0,0.637,0.686,0.746,0.755,0.746,0.009,0.833,0.636,7.120,87.442
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,152,successful,success,true,true,true,false,46,34,18,34,0.929,94,0.825,114,0.282,0,0.673,0.731,0.708,0.811,0.708,0.103,0.814,0.643,7.072,87.975
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,153,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,45,12,0.700,68,0.323,96,0.250,0,0.741,0.801,0.297,0.288,0.288,0.009,0.327,0.665,6.164,88.454
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,154,successful,success,true,true,true,false,33,32,24,24,0.925,84,0.810,65,0.258,0,0.721,0.825,0.856,0.652,0.652,0.203,0.906,0.664,7.605,88.458
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,155,successful,success,true,true,true,false,21,23,19,12,0.905,87,0.826,47,0.265,0,0.768,0.773,0.782,0.820,0.782,0.038,0.833,0.650,7.448,91.288
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,156,successful,success,true,true,true,false,67,73,25,26,0.929,97,0.824,119,0.250,0,0.763,0.780,0.825,0.824,0.824,0.001,0.839,0.665,7.636,91.372
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,157,unsuccessful,gravity_without_vertical,false,true,false,false,94,85,31,54,0.879,116,0.830,118,0.249,0,0.594,0.704,0.855,0.813,0.813,0.042,0.770,0.661,7.223,89.623
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,158,successful,success,true,true,true,false,31,42,28,13,0.908,73,0.836,119,0.218,0,0.668,0.847,0.802,0.830,0.802,0.028,0.847,0.663,7.602,94.239
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,159,unsuccessful,partial_tilt,false,false,false,false,not_reached,36,28,48,0.859,44,0.329,58,0.268,0,0.420,0.667,0.295,0.350,0.295,0.056,0.761,0.603,6.261,87.899
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,160,successful,success,true,true,true,false,30,36,16,20,0.899,109,0.880,97,0.248,0,0.704,0.809,0.811,0.812,0.811,0.002,0.845,0.686,7.757,89.564
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,161,unsuccessful,gravity_without_vertical,false,true,false,false,48,37,15,38,0.905,67,0.880,109,0.256,0,0.786,0.885,0.813,0.826,0.813,0.013,0.793,0.683,7.718,89.209
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,162,successful,success,true,true,true,false,44,30,22,23,0.905,72,0.867,109,0.266,0,0.855,0.717,0.856,0.769,0.769,0.087,0.848,0.654,7.420,89.511
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,163,successful,success,true,true,true,false,46,36,20,28,0.893,111,0.855,80,0.266,0,0.865,0.772,0.846,0.790,0.790,0.056,0.861,0.674,7.702,90.420
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,164,successful,success,true,true,true,false,63,40,22,33,0.894,112,0.848,108,0.246,0,0.745,0.837,0.819,0.809,0.809,0.010,0.850,0.675,7.650,87.762
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,165,successful,success,true,true,true,false,54,72,24,23,0.892,77,0.830,115,0.267,0,0.866,0.745,0.803,0.801,0.801,0.002,0.837,0.683,7.658,88.141
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,166,successful,success,true,true,true,false,64,52,26,25,0.907,88,0.821,86,0.240,0,0.557,0.732,0.798,0.751,0.751,0.047,0.808,0.642,7.091,89.108
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,167,unsuccessful,gravity_without_vertical,false,true,false,false,92,87,32,25,0.887,107,0.866,115,0.267,0,0.707,0.731,0.849,0.832,0.832,0.017,0.784,0.666,7.329,88.391
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,168,successful,success,true,true,true,false,56,67,28,22,0.911,87,0.814,88,0.246,0,0.687,0.726,0.765,0.814,0.765,0.049,0.826,0.651,7.192,87.872
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,169,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,86,22,0.627,117,0.337,59,0.231,0,0.636,0.712,0.183,0.199,0.183,0.016,0.539,0.606,5.942,89.176
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,170,unsuccessful,gravity_without_vertical,false,true,false,false,48,52,19,42,0.914,62,0.849,68,0.270,0,0.556,0.810,0.793,0.843,0.793,0.050,0.782,0.624,6.851,89.733
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,171,successful,success,true,true,true,false,85,94,52,32,0.880,97,0.827,113,0.258,0,0.832,0.775,0.789,0.877,0.789,0.088,0.851,0.688,7.885,88.275
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,172,unsuccessful,flat,false,false,false,false,not_reached,not_reached,27,16,0.773,61,0.384,35,0.238,0,0.830,0.815,0.190,0.309,0.190,0.119,0.385,0.671,6.374,87.990
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,173,successful,success,true,true,true,false,50,38,27,36,0.934,72,0.848,89,0.237,0,0.455,0.810,0.787,0.798,0.787,0.011,0.832,0.659,7.339,87.740
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,174,successful,success,true,true,true,false,98,114,25,21,0.855,120,0.885,117,0.251,0,0.688,0.844,0.840,0.872,0.840,0.033,0.855,0.695,7.969,91.245
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,175,successful,success,true,true,true,false,50,66,49,14,0.893,109,0.866,75,0.256,0,0.674,0.764,0.715,0.772,0.715,0.058,0.835,0.644,7.131,91.078
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,176,successful,success,true,true,true,false,90,28,17,27,0.914,106,0.830,108,0.270,0,0.812,0.805,0.763,0.828,0.763,0.066,0.811,0.665,7.480,88.810
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,177,successful,success,true,true,true,false,78,93,25,39,0.912,114,0.804,110,0.266,0,0.459,0.722,0.788,0.786,0.786,0.003,0.814,0.653,7.109,88.911
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,178,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,24,27,0.676,112,0.498,112,0.241,0,0.760,0.698,0.439,0.513,0.439,0.074,0.626,0.634,6.479,88.333
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,179,successful,success,true,true,true,false,84,52,14,19,0.900,100,0.871,115,0.237,0,0.742,0.835,0.859,0.828,0.828,0.031,0.851,0.643,7.426,85.262
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,180,successful,success,true,true,true,false,98,39,22,17,0.902,118,0.736,116,0.270,0,0.773,0.505,0.770,0.712,0.712,0.057,0.863,0.590,6.450,86.108
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,181,successful,success,true,true,true,false,38,55,25,24,0.910,90,0.868,97,0.241,0,0.663,0.833,0.806,0.784,0.784,0.022,0.842,0.659,7.441,88.830
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,182,successful,success,true,true,true,false,64,85,17,18,0.869,95,0.778,101,0.234,0,0.472,0.639,0.681,0.630,0.630,0.051,0.867,0.621,6.793,90.341
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,183,successful,success,true,true,true,false,40,38,25,22,0.934,79,0.873,72,0.254,0,0.767,0.792,0.625,0.732,0.625,0.106,0.874,0.648,7.360,89.744
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,184,successful,success,true,true,true,false,78,52,22,24,0.902,90,0.860,101,0.228,0,0.688,0.701,0.756,0.837,0.756,0.080,0.818,0.633,6.997,88.244
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,185,unsuccessful,gravity_without_vertical,false,true,false,false,83,84,23,25,0.908,101,0.847,120,0.234,0,0.819,0.806,0.847,0.871,0.847,0.023,0.789,0.688,7.649,89.394
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,186,successful,success,true,true,true,false,77,61,26,41,0.905,85,0.841,120,0.245,0,0.678,0.817,0.841,0.863,0.841,0.022,0.899,0.673,7.841,86.019
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,187,unsuccessful,partial_tilt,false,false,false,false,not_reached,38,31,31,0.851,68,0.330,68,0.239,0,0.706,0.657,0.138,0.199,0.138,0.061,0.625,0.632,6.366,89.671
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,188,successful,success,true,true,true,false,94,66,27,19,0.890,115,0.827,117,0.233,0,0.696,0.759,0.862,0.809,0.809,0.053,0.873,0.658,7.555,85.246
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,189,successful,success,true,true,true,false,55,49,18,38,0.881,92,0.873,102,0.248,0,0.728,0.801,0.758,0.680,0.680,0.078,0.811,0.640,7.023,89.985
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,190,successful,success,true,true,true,false,73,48,21,46,0.897,63,0.867,91,0.228,0,0.483,0.857,0.845,0.853,0.845,0.008,0.878,0.625,7.116,89.570
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,191,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,22,25,0.789,114,0.404,120,0.257,0,0.539,0.739,0.404,0.565,0.404,0.161,0.775,0.623,6.636,91.347
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,192,unsuccessful,gravity_without_vertical,false,true,false,false,65,52,38,14,0.837,114,0.788,113,0.284,0,0.599,0.750,0.734,0.662,0.662,0.073,0.765,0.654,7.024,91.011
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,193,successful,success,true,true,true,false,28,37,27,16,0.900,114,0.826,62,0.263,0,0.622,0.796,0.774,0.841,0.774,0.068,0.826,0.686,7.712,90.738
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,194,successful,success,true,true,true,false,47,63,33,30,0.902,109,0.852,104,0.236,0,0.757,0.804,0.743,0.753,0.743,0.010,0.833,0.644,7.150,93.443
alpha_0p44_mut_0p09_rho_0p3,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p3,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.300,195,successful,success,true,true,true,false,48,25,17,22,0.894,109,0.855,106,0.259,0,0.815,0.854,0.852,0.826,0.826,0.026,0.816,0.682,7.761,88.932
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,96,successful,success,true,true,true,false,76,96,23,21,0.863,115,0.847,117,0.261,0,0.811,0.847,0.886,0.840,0.840,0.046,0.852,0.682,7.904,90.485
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,97,successful,success,true,true,true,false,57,59,32,21,0.920,68,0.870,87,0.265,0,0.743,0.757,0.849,0.754,0.754,0.095,0.874,0.675,7.801,90.537
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,98,successful,success,true,true,true,false,71,35,18,13,0.909,115,0.841,119,0.247,0,0.425,0.621,0.834,0.841,0.834,0.007,0.876,0.636,7.146,87.918
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,99,successful,success,true,true,true,false,91,86,38,25,0.910,110,0.859,120,0.268,0,0.714,0.807,0.859,0.859,0.859,0.000,0.848,0.702,8.079,89.114
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,105,successful,success,true,true,true,false,51,42,24,19,0.891,49,0.852,101,0.259,0,0.681,0.850,0.866,0.842,0.842,0.024,0.830,0.678,7.680,84.861
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,106,successful,success,true,true,true,false,76,79,56,48,0.881,118,0.878,115,0.274,0,0.713,0.775,0.849,0.847,0.847,0.003,0.834,0.674,7.629,89.538
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,107,successful,success,true,true,true,false,59,73,25,14,0.901,89,0.808,120,0.243,0,0.789,0.744,0.815,0.808,0.808,0.007,0.873,0.672,7.664,87.085
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,108,successful,success,true,true,true,false,68,52,46,19,0.907,110,0.861,115,0.253,0,0.737,0.797,0.808,0.806,0.806,0.002,0.877,0.665,7.652,85.587
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,109,successful,success,true,true,true,false,42,44,25,22,0.920,105,0.864,103,0.236,0,0.686,0.837,0.791,0.768,0.768,0.023,0.863,0.650,7.488,88.981
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,110,successful,success,true,true,true,false,54,69,23,26,0.876,91,0.862,75,0.237,0,0.700,0.793,0.785,0.860,0.785,0.075,0.830,0.675,7.504,90.088
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,111,successful,success,true,true,true,false,38,48,39,16,0.899,64,0.844,52,0.252,0,0.715,0.806,0.805,0.718,0.718,0.087,0.809,0.649,7.122,90.150
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,112,successful,success,true,true,true,false,47,50,44,21,0.909,92,0.861,88,0.247,0,0.783,0.792,0.784,0.789,0.784,0.005,0.819,0.679,7.594,92.525
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,113,successful,success,true,true,true,false,100,110,35,61,0.828,113,0.753,120,0.268,0,0.747,0.724,0.753,0.755,0.753,0.002,0.803,0.659,7.229,89.044
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,114,unsuccessful,gravity_without_vertical,false,true,false,false,50,58,24,40,0.895,84,0.846,95,0.266,0,0.770,0.783,0.802,0.778,0.778,0.024,0.785,0.652,7.203,90.911
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,115,successful,success,true,true,true,false,40,43,34,20,0.910,73,0.872,83,0.241,0,0.747,0.858,0.833,0.879,0.833,0.047,0.879,0.706,8.256,89.832
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,116,successful,success,true,true,true,false,35,67,33,24,0.891,110,0.817,85,0.237,0,0.736,0.724,0.787,0.760,0.760,0.026,0.833,0.668,7.499,88.796
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,117,unsuccessful,gravity_without_vertical,false,true,false,false,54,42,22,8,0.923,114,0.875,108,0.236,0,0.707,0.856,0.793,0.755,0.755,0.038,0.786,0.686,7.648,88.601
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,118,successful,success,true,true,true,false,51,55,42,14,0.922,81,0.885,91,0.241,0,0.722,0.827,0.808,0.813,0.808,0.005,0.830,0.681,7.664,90.847
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,119,successful,success,true,true,true,false,86,60,26,60,0.897,114,0.852,116,0.252,0,0.873,0.811,0.727,0.792,0.727,0.065,0.839,0.664,7.513,90.003
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,120,unsuccessful,gravity_without_vertical,false,true,false,false,115,93,78,28,0.868,100,0.684,120,0.262,0,0.709,0.739,0.684,0.731,0.684,0.047,0.762,0.657,7.207,86.590
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,121,successful,success,true,true,true,false,70,85,64,19,0.909,111,0.853,96,0.258,0,0.735,0.720,0.819,0.766,0.766,0.053,0.851,0.673,7.543,89.637
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,122,successful,success,true,true,true,false,36,45,29,11,0.898,119,0.848,94,0.264,0,0.708,0.811,0.830,0.834,0.830,0.004,0.879,0.683,7.922,90.559
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,123,successful,success,true,true,true,false,73,96,26,27,0.890,100,0.841,108,0.262,0,0.627,0.836,0.800,0.805,0.800,0.005,0.878,0.685,7.839,87.181
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,124,successful,success,true,true,true,false,50,53,25,10,0.915,72,0.886,86,0.248,0,0.536,0.770,0.862,0.855,0.855,0.006,0.878,0.665,7.543,90.475
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,125,successful,success,true,true,true,false,47,27,17,31,0.902,111,0.816,105,0.256,0,0.679,0.779,0.743,0.749,0.743,0.006,0.875,0.633,7.152,90.394
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,126,successful,success,true,true,true,false,54,62,24,15,0.896,98,0.837,69,0.247,0,0.790,0.787,0.848,0.778,0.778,0.070,0.805,0.679,7.573,90.444
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,127,successful,success,true,true,true,false,44,79,23,16,0.889,105,0.851,117,0.250,0,0.809,0.692,0.857,0.812,0.812,0.046,0.861,0.619,7.014,91.525
alpha_0p44_mut_0p09_rho_0p6,evolutionary_interaction,alpha_0p44_mut_0p09_rho_0p6,false,7,0.370,10,0.900,0.440,5.000,0.035,0.090,0.090,0.600,128,successful,success,true,true,true,false,85,63,42,10,0.905,120,0.851,109,0.234,0,0.653,0.783,0.829,0.811,0.811,0.017,0.905,0.644,7.495,90.247
