point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,347,unsuccessful,gravity_without_vertical,false,true,false,false,76,75,38,15,0.919,94,0.850,91,0.160,0,0.732,0.747,0.826,0.847,0.826,0.021,0.786,0.542,4.918,116.570
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,348,successful,success,true,true,true,false,38,42,20,24,0.921,82,0.901,58,0.172,0,0.683,0.819,0.822,0.775,0.775,0.046,0.801,0.540,4.837,118.881
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,349,successful,success,true,true,true,false,27,29,13,12,0.904,78,0.899,114,0.156,0,0.814,0.876,0.856,0.868,0.856,0.012,0.837,0.590,5.711,115.374
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,350,successful,success,true,true,true,false,60,29,19,30,0.904,62,0.862,79,0.166,0,0.757,0.663,0.817,0.720,0.720,0.097,0.837,0.560,5.021,114.774
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,351,successful,success,true,true,true,false,15,25,18,9,0.913,97,0.886,72,0.147,0,0.718,0.774,0.869,0.878,0.869,0.010,0.845,0.566,5.351,119.692
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,352,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,18,43,0.760,110,0.481,118,0.160,0,0.826,0.872,0.429,0.427,0.427,0.002,0.546,0.550,4.693,118.899
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,353,successful,success,true,true,true,false,73,85,34,13,0.879,115,0.897,120,0.158,0,0.773,0.819,0.897,0.904,0.897,0.008,0.863,0.579,5.594,115.838
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,354,successful,success,true,true,true,false,97,101,56,17,0.912,117,0.881,108,0.167,0,0.771,0.824,0.817,0.802,0.802,0.015,0.888,0.591,5.677,114.380
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,355,successful,success,true,true,true,false,52,34,20,17,0.929,68,0.889,68,0.154,0,0.684,0.786,0.803,0.801,0.801,0.002,0.907,0.547,5.168,109.432
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,358,successful,success,true,true,true,false,35,44,26,14,0.894,48,0.922,80,0.156,0,0.805,0.858,0.845,0.843,0.843,0.001,0.840,0.582,5.573,113.444
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,356,successful,success,true,true,true,false,61,64,50,35,0.906,115,0.878,113,0.169,0,0.771,0.753,0.865,0.881,0.865,0.016,0.882,0.566,5.430,118.893
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,357,successful,success,true,true,true,false,60,64,57,44,0.923,99,0.909,102,0.171,0,0.794,0.795,0.819,0.830,0.819,0.011,0.803,0.547,5.060,119.502
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,359,successful,success,true,true,true,false,33,33,22,13,0.896,37,0.902,64,0.165,0,0.821,0.829,0.794,0.759,0.759,0.035,0.887,0.552,5.316,115.664
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,360,unsuccessful,gravity_without_vertical,false,true,false,false,37,33,22,16,0.913,97,0.915,100,0.170,0,0.874,0.857,0.857,0.853,0.853,0.004,0.740,0.570,5.115,115.555
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,361,successful,success,true,true,true,false,34,31,16,22,0.911,103,0.909,90,0.159,0,0.886,0.897,0.891,0.903,0.891,0.013,0.870,0.590,5.960,115.265
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,362,successful,success,true,true,true,false,65,67,52,25,0.913,95,0.880,92,0.174,0,0.776,0.695,0.780,0.763,0.763,0.017,0.851,0.550,4.995,114.124
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,364,successful,success,true,true,true,false,46,41,26,23,0.918,75,0.852,110,0.179,0,0.702,0.841,0.799,0.820,0.799,0.021,0.869,0.563,5.468,109.832
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,363,successful,success,true,true,true,false,53,58,46,12,0.909,101,0.886,84,0.186,0,0.723,0.788,0.736,0.771,0.736,0.035,0.838,0.540,4.821,119.857
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,365,successful,success,true,true,true,false,71,76,32,61,0.913,84,0.867,120,0.164,0,0.765,0.863,0.867,0.873,0.867,0.006,0.821,0.580,5.533,117.109
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,366,successful,success,true,true,true,false,47,52,25,11,0.884,60,0.909,104,0.168,0,0.623,0.647,0.770,0.784,0.770,0.014,0.867,0.541,4.982,116.970
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,367,successful,success,true,true,true,false,33,63,21,11,0.897,114,0.890,105,0.173,0,0.837,0.803,0.838,0.838,0.838,0.000,0.847,0.544,5.160,117.313
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,368,successful,success,true,true,true,false,68,71,19,22,0.918,90,0.908,87,0.161,0,0.840,0.778,0.837,0.841,0.837,0.004,0.838,0.578,5.383,117.303
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,369,successful,success,true,true,true,false,37,42,22,29,0.905,82,0.858,76,0.180,0,0.786,0.813,0.783,0.829,0.783,0.045,0.879,0.557,5.347,117.049
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,370,successful,success,true,true,true,false,59,59,39,23,0.892,71,0.865,80,0.151,0,0.737,0.769,0.794,0.803,0.794,0.009,0.879,0.552,5.165,114.564
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,371,successful,success,true,true,true,false,48,21,13,24,0.914,97,0.890,87,0.151,0,0.835,0.760,0.807,0.817,0.807,0.010,0.892,0.575,5.513,112.345
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,374,successful,success,true,true,true,false,62,32,15,41,0.912,103,0.886,119,0.157,0,0.821,0.883,0.876,0.864,0.864,0.012,0.807,0.575,5.396,112.146
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,373,successful,success,true,true,true,false,45,55,16,16,0.914,99,0.868,105,0.160,0,0.861,0.780,0.809,0.811,0.809,0.002,0.877,0.575,5.510,117.779
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,378,successful,success,true,true,true,false,59,27,18,14,0.938,109,0.888,110,0.152,0,0.800,0.811,0.861,0.844,0.844,0.017,0.873,0.574,5.528,109.119
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,372,successful,success,true,true,true,false,43,26,19,34,0.907,117,0.883,67,0.159,0,0.810,0.788,0.854,0.817,0.817,0.038,0.903,0.556,5.344,121.103
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,377,successful,success,true,true,true,false,30,34,16,14,0.918,58,0.906,65,0.158,0,0.815,0.858,0.829,0.829,0.829,0.000,0.851,0.565,5.355,114.880
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,379,successful,success,true,true,true,false,84,89,22,28,0.906,106,0.890,117,0.161,0,0.816,0.864,0.875,0.895,0.875,0.020,0.826,0.581,5.470,113.421
transposition_mutation_correlation_0p800,transposition_mutation_correlation,0.800,false,8,0.270,9,1.000,0.600,6.500,0.055,0.090,0.800,376,successful,success,true,true,true,false,63,69,51,20,0.907,89,0.887,78,0.145,0,0.746,0.802,0.843,0.873,0.843,0.031,0.842,0.574,5.397,118.729
