point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,109,successful,success,true,true,true,false,111,114,64,11,0.860,117,0.745,120,0.236,0,0.792,0.807,0.745,0.756,0.745,0.011,0.848,0.695,7.372,66.663
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,108,successful,success,true,true,true,false,74,80,75,27,0.924,83,0.860,118,0.253,0,0.758,0.694,0.818,0.873,0.818,0.055,0.847,0.673,7.156,67.289
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,110,successful,success,true,true,true,false,67,62,40,37,0.934,114,0.850,90,0.237,0,0.682,0.775,0.769,0.794,0.769,0.024,0.861,0.667,7.071,66.198
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,111,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,19,0.422,24,0.345,106,0.252,0,0.765,0.783,0.208,0.196,0.196,0.012,0.191,0.695,6.219,67.115
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,112,successful,success,true,true,true,false,100,116,28,30,0.926,120,0.821,118,0.247,0,0.813,0.801,0.806,0.859,0.806,0.053,0.926,0.668,7.395,67.753
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,113,successful,success,true,true,true,false,81,99,77,16,0.904,115,0.858,101,0.268,0,0.672,0.774,0.882,0.853,0.853,0.028,0.846,0.675,7.298,66.892
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,115,successful,success,true,true,true,false,71,99,57,31,0.910,113,0.775,110,0.241,0,0.712,0.858,0.775,0.749,0.749,0.026,0.804,0.680,7.116,62.298
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,114,unsuccessful,flat,false,false,false,false,not_reached,not_reached,36,24,0.508,36,0.416,41,0.266,0,0.728,0.728,0.209,0.263,0.209,0.054,0.419,0.673,6.275,62.795
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,116,successful,success,true,true,true,false,51,71,45,37,0.922,94,0.916,117,0.237,0,0.689,0.751,0.911,0.917,0.911,0.005,0.858,0.693,7.516,62.692
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,117,unsuccessful,gravity_without_vertical,false,true,false,false,46,56,30,17,0.929,66,0.874,59,0.236,0,0.713,0.776,0.824,0.839,0.824,0.015,0.734,0.678,7.047,62.367
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,118,successful,success,true,true,true,false,46,47,21,15,0.905,79,0.890,79,0.241,0,0.842,0.812,0.831,0.804,0.804,0.027,0.843,0.684,7.419,61.613
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,119,successful,success,true,true,true,false,79,105,73,13,0.876,115,0.860,112,0.252,0,0.862,0.833,0.672,0.715,0.672,0.042,0.828,0.642,6.798,63.232
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,121,successful,success,true,true,true,false,50,79,55,16,0.889,110,0.863,111,0.258,0,0.819,0.729,0.825,0.842,0.825,0.017,0.847,0.673,7.235,60.455
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,120,successful,success,true,true,true,false,70,55,34,11,0.901,114,0.879,112,0.262,0,0.616,0.817,0.822,0.800,0.800,0.022,0.860,0.683,7.390,61.090
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,122,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,34,0.473,72,0.359,51,0.264,0,0.713,0.765,0.253,0.260,0.253,0.007,0.288,0.653,5.928,60.749
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,124,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,12,0.493,119,0.382,119,0.248,0,0.809,0.827,0.274,0.311,0.274,0.037,0.375,0.650,6.024,60.984
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,123,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,28,25,0.586,38,0.422,40,0.262,0,0.722,0.832,0.285,0.336,0.285,0.051,0.238,0.680,6.082,61.495
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,125,successful,success,true,true,true,false,48,57,44,16,0.913,103,0.843,77,0.256,0,0.668,0.804,0.814,0.848,0.814,0.034,0.842,0.693,7.416,61.708
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,126,unsuccessful,flat,false,false,false,false,not_reached,not_reached,30,47,0.501,30,0.459,81,0.247,0,0.712,0.766,0.212,0.227,0.212,0.015,0.399,0.669,6.209,61.026
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,127,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,15,0.455,117,0.362,46,0.250,0,0.814,0.842,0.195,0.179,0.179,0.016,0.439,0.681,6.384,61.916
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,128,successful,success,true,true,true,false,72,95,25,17,0.908,117,0.840,114,0.234,0,0.828,0.800,0.759,0.787,0.759,0.028,0.867,0.680,7.426,61.516
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,129,successful,success,true,true,true,false,84,120,84,29,0.842,120,0.808,106,0.261,0,0.665,0.618,0.770,0.822,0.770,0.052,0.842,0.642,6.755,60.696
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,130,successful,success,true,true,true,false,39,40,19,16,0.888,89,0.853,115,0.237,0,0.835,0.755,0.853,0.824,0.824,0.029,0.840,0.696,7.489,61.885
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,131,successful,success,true,true,true,false,105,100,63,20,0.889,102,0.808,118,0.259,0,0.529,0.804,0.835,0.801,0.801,0.035,0.849,0.667,7.029,61.643
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,133,successful,success,true,true,true,false,50,43,29,9,0.914,70,0.890,120,0.243,0,0.804,0.787,0.890,0.904,0.890,0.014,0.803,0.700,7.508,59.855
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,132,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,69,27,0.740,116,0.490,117,0.238,0,0.792,0.732,0.506,0.473,0.473,0.033,0.690,0.648,6.584,61.392
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,134,unsuccessful,gravity_without_vertical,false,true,false,false,56,41,28,35,0.870,83,0.833,88,0.257,0,0.800,0.681,0.745,0.766,0.745,0.021,0.794,0.649,6.797,59.086
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,135,unsuccessful,gravity_without_vertical,false,true,false,false,96,not_reached,30,20,0.756,99,0.768,99,0.258,0,0.718,0.864,0.462,0.466,0.462,0.004,0.531,0.688,6.715,62.044
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,136,successful,success,true,true,true,false,102,113,101,26,0.835,115,0.806,120,0.247,0,0.666,0.637,0.806,0.818,0.806,0.011,0.812,0.659,6.784,61.320
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,137,successful,success,true,true,true,false,44,38,23,12,0.901,87,0.807,118,0.270,0,0.741,0.816,0.786,0.817,0.786,0.031,0.825,0.683,7.291,60.577
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,139,successful,success,true,true,true,false,73,98,66,18,0.845,103,0.863,118,0.274,0,0.796,0.633,0.862,0.863,0.862,0.001,0.818,0.662,7.038,60.688
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,138,successful,success,true,true,true,false,92,56,21,24,0.877,107,0.830,115,0.267,0,0.705,0.699,0.806,0.765,0.765,0.041,0.862,0.647,6.816,60.981
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,140,successful,success,true,true,true,false,84,81,24,16,0.908,110,0.912,103,0.240,0,0.674,0.860,0.751,0.650,0.650,0.101,0.849,0.635,6.785,62.289
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,141,successful,success,true,true,true,false,86,101,81,23,0.880,108,0.843,119,0.258,0,0.837,0.696,0.848,0.837,0.837,0.011,0.808,0.680,7.160,61.878
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,142,successful,success,true,true,true,false,68,69,29,22,0.888,76,0.860,91,0.266,0,0.570,0.773,0.821,0.841,0.821,0.019,0.885,0.675,7.263,61.295
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,143,successful,success,true,true,true,false,43,52,30,12,0.892,87,0.909,80,0.261,0,0.604,0.751,0.791,0.791,0.791,0.000,0.861,0.661,7.050,61.628
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,145,unsuccessful,gravity_without_vertical,false,true,false,false,119,not_reached,112,69,0.670,117,0.529,120,0.266,0,0.681,0.722,0.544,0.529,0.529,0.015,0.640,0.650,6.297,61.209
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,144,successful,success,true,true,true,false,74,90,38,48,0.893,120,0.866,113,0.249,0,0.698,0.820,0.829,0.844,0.829,0.015,0.893,0.701,7.593,61.442
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,146,successful,success,true,true,true,false,72,61,16,44,0.927,108,0.868,92,0.229,0,0.736,0.752,0.891,0.851,0.851,0.040,0.831,0.682,7.235,60.108
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,148,successful,success,true,true,true,false,106,120,21,21,0.815,120,0.786,120,0.230,0,0.760,0.864,0.786,0.806,0.786,0.020,0.815,0.695,7.469,61.703
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,147,successful,success,true,true,true,false,50,59,34,25,0.925,86,0.852,94,0.226,0,0.704,0.683,0.795,0.811,0.795,0.016,0.872,0.660,7.040,61.950
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,149,unsuccessful,gravity_without_vertical,false,true,false,false,22,62,31,9,0.882,82,0.867,99,0.278,0,0.667,0.832,0.688,0.727,0.688,0.039,0.738,0.642,6.669,61.165
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,150,successful,success,true,true,true,false,51,65,28,21,0.895,102,0.853,86,0.234,0,0.772,0.820,0.742,0.672,0.672,0.071,0.881,0.672,7.098,59.635
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,151,successful,success,true,true,true,false,62,80,48,17,0.832,110,0.776,117,0.275,0,0.790,0.768,0.712,0.800,0.712,0.088,0.820,0.632,6.629,60.973
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,152,successful,success,true,true,true,false,67,64,22,32,0.894,94,0.863,108,0.282,0,0.677,0.749,0.756,0.789,0.756,0.033,0.817,0.682,7.239,61.535
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,154,successful,success,true,true,true,false,80,84,78,14,0.889,120,0.893,105,0.258,0,0.681,0.877,0.854,0.820,0.820,0.034,0.889,0.702,7.654,60.549
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,153,unsuccessful,gravity_without_vertical,false,true,false,false,24,not_reached,103,12,0.649,118,0.600,117,0.250,0,0.406,0.824,0.494,0.563,0.494,0.068,0.608,0.640,6.226,61.449
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,155,successful,success,true,true,true,false,96,106,74,14,0.871,117,0.820,108,0.265,0,0.796,0.823,0.811,0.802,0.802,0.008,0.846,0.684,7.318,62.097
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,156,successful,success,true,true,true,false,45,47,25,22,0.900,102,0.907,106,0.250,0,0.743,0.794,0.864,0.813,0.813,0.051,0.822,0.685,7.278,59.041
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,157,successful,success,true,true,true,false,43,55,32,28,0.924,78,0.901,101,0.249,0,0.789,0.795,0.792,0.808,0.792,0.016,0.851,0.656,7.038,61.217
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,158,successful,success,true,true,true,false,83,96,72,15,0.916,115,0.864,109,0.218,0,0.818,0.801,0.782,0.771,0.771,0.011,0.902,0.696,7.527,61.198
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,159,successful,success,true,true,true,false,65,74,57,15,0.894,77,0.851,117,0.268,0,0.828,0.820,0.768,0.785,0.768,0.017,0.883,0.674,7.313,62.137
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,160,successful,success,true,true,true,false,39,49,29,17,0.899,112,0.912,67,0.248,0,0.781,0.746,0.804,0.837,0.804,0.033,0.872,0.686,7.396,61.938
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,161,successful,success,true,true,true,false,55,67,31,17,0.920,91,0.898,91,0.256,0,0.743,0.889,0.813,0.797,0.797,0.016,0.860,0.690,7.469,61.719
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,162,successful,success,true,true,true,false,74,94,40,22,0.928,109,0.882,118,0.266,0,0.789,0.791,0.847,0.870,0.847,0.024,0.854,0.695,7.482,61.680
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,163,successful,success,true,true,true,false,61,71,55,17,0.907,110,0.862,79,0.266,0,0.463,0.648,0.863,0.796,0.796,0.067,0.839,0.630,6.571,61.158
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,164,successful,success,true,true,true,false,24,25,18,14,0.896,115,0.894,77,0.246,0,0.781,0.802,0.777,0.811,0.777,0.034,0.852,0.679,7.300,60.670
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,165,successful,success,true,true,true,false,82,87,63,14,0.901,95,0.857,112,0.267,0,0.766,0.797,0.827,0.833,0.827,0.006,0.845,0.687,7.344,62.402
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,166,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,76,31,0.559,118,0.352,117,0.240,0,0.729,0.780,0.343,0.367,0.343,0.024,0.551,0.624,5.942,62.876
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,167,successful,success,true,true,true,false,69,102,34,15,0.878,119,0.825,110,0.267,0,0.813,0.780,0.799,0.720,0.720,0.079,0.869,0.676,7.265,60.108
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,168,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,100,17,0.549,105,0.375,49,0.246,0,0.706,0.705,0.344,0.317,0.317,0.026,0.451,0.643,5.967,61.733
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,169,successful,success,true,true,true,false,72,87,29,20,0.921,114,0.865,90,0.231,0,0.732,0.762,0.810,0.834,0.810,0.025,0.893,0.689,7.425,61.142
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,170,unsuccessful,gravity_without_vertical,false,true,false,false,79,88,36,31,0.903,103,0.811,110,0.270,0,0.649,0.834,0.789,0.741,0.741,0.048,0.787,0.656,6.812,59.971
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,171,successful,success,true,true,true,false,25,51,27,17,0.909,84,0.885,95,0.258,0,0.751,0.755,0.785,0.770,0.770,0.016,0.864,0.674,7.113,61.652
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,172,successful,success,true,true,true,false,75,109,28,44,0.898,117,0.815,115,0.238,0,0.825,0.840,0.803,0.778,0.778,0.025,0.863,0.695,7.504,61.668
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,173,successful,success,true,true,true,false,52,67,37,21,0.900,95,0.895,119,0.237,0,0.805,0.774,0.891,0.879,0.879,0.011,0.878,0.707,7.742,61.261
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,174,successful,success,true,true,true,false,52,32,23,26,0.888,116,0.862,63,0.251,0,0.650,0.705,0.826,0.846,0.826,0.020,0.858,0.679,7.163,60.998
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,175,successful,success,true,true,true,false,81,95,26,11,0.895,98,0.882,99,0.256,0,0.717,0.772,0.821,0.821,0.821,0.001,0.873,0.673,7.215,60.925
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,176,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,43,35,0.657,119,0.496,120,0.270,0,0.601,0.693,0.496,0.547,0.496,0.051,0.641,0.639,6.356,59.907
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,178,successful,success,true,true,true,false,52,77,35,35,0.878,117,0.813,77,0.241,0,0.691,0.885,0.784,0.825,0.784,0.041,0.843,0.678,7.353,61.217
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,177,successful,success,true,true,true,false,60,87,60,14,0.886,96,0.879,108,0.266,0,0.851,0.831,0.793,0.759,0.759,0.034,0.862,0.677,7.293,62.378
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,179,successful,success,true,true,true,false,77,30,25,20,0.872,119,0.854,118,0.237,0,0.648,0.795,0.788,0.787,0.787,0.001,0.848,0.673,7.178,61.377
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,180,successful,success,true,true,true,false,46,67,32,16,0.880,115,0.875,90,0.270,0,0.636,0.826,0.854,0.852,0.852,0.002,0.841,0.653,7.092,62.539
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,181,successful,success,true,true,true,false,39,37,18,13,0.899,87,0.809,75,0.241,0,0.666,0.645,0.747,0.781,0.747,0.034,0.809,0.645,6.667,61.772
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,182,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,26,0.452,67,0.483,120,0.234,0,0.703,0.817,0.483,0.540,0.483,0.057,0.158,0.684,5.925,61.792
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,184,unsuccessful,gravity_without_vertical,false,true,false,false,120,not_reached,86,20,0.686,120,0.572,120,0.228,0,0.717,0.716,0.572,0.597,0.572,0.025,0.686,0.629,6.302,62.177
vertical_comb_benefit_0p340,vertical_comb_benefit,0.340,false,7,0.370,10,0.900,0.340,5.000,0.035,0.090,0.080,0.900,183,unsuccessful,partial_tilt,false,false,false,false,not_reached,107,26,11,0.806,107,0.349,108,0.254,0,0.739,0.787,0.210,0.237,0.210,0.026,0.754,0.591,5.908,62.437
