job_index,point,seed,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,comb_tilt_mutation_sd,transposition_mutation_correlation
2798,alpha_0p25_mut_0p135_rho_0p3,144,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2799,alpha_0p25_mut_0p135_rho_0p3,145,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2800,alpha_0p25_mut_0p135_rho_0p3,146,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2801,alpha_0p25_mut_0p135_rho_0p3,147,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2802,alpha_0p25_mut_0p135_rho_0p3,148,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2803,alpha_0p25_mut_0p135_rho_0p3,149,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2804,alpha_0p25_mut_0p135_rho_0p3,150,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2805,alpha_0p25_mut_0p135_rho_0p3,151,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2806,alpha_0p25_mut_0p135_rho_0p3,152,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2807,alpha_0p25_mut_0p135_rho_0p3,153,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2808,alpha_0p25_mut_0p135_rho_0p3,154,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2809,alpha_0p25_mut_0p135_rho_0p3,155,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2810,alpha_0p25_mut_0p135_rho_0p3,156,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2811,alpha_0p25_mut_0p135_rho_0p3,157,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2812,alpha_0p25_mut_0p135_rho_0p3,158,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2813,alpha_0p25_mut_0p135_rho_0p3,159,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2814,alpha_0p25_mut_0p135_rho_0p3,160,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2815,alpha_0p25_mut_0p135_rho_0p3,161,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2816,alpha_0p25_mut_0p135_rho_0p3,162,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2817,alpha_0p25_mut_0p135_rho_0p3,163,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2818,alpha_0p25_mut_0p135_rho_0p3,164,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2819,alpha_0p25_mut_0p135_rho_0p3,165,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2820,alpha_0p25_mut_0p135_rho_0p3,166,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2821,alpha_0p25_mut_0p135_rho_0p3,167,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2822,alpha_0p25_mut_0p135_rho_0p3,168,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2823,alpha_0p25_mut_0p135_rho_0p3,169,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2824,alpha_0p25_mut_0p135_rho_0p3,170,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2825,alpha_0p25_mut_0p135_rho_0p3,171,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2826,alpha_0p25_mut_0p135_rho_0p3,172,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2827,alpha_0p25_mut_0p135_rho_0p3,173,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2828,alpha_0p25_mut_0p135_rho_0p3,174,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2829,alpha_0p25_mut_0p135_rho_0p3,175,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2830,alpha_0p25_mut_0p135_rho_0p3,176,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2831,alpha_0p25_mut_0p135_rho_0p3,177,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2832,alpha_0p25_mut_0p135_rho_0p3,178,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2833,alpha_0p25_mut_0p135_rho_0p3,179,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2834,alpha_0p25_mut_0p135_rho_0p3,180,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2835,alpha_0p25_mut_0p135_rho_0p3,181,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2836,alpha_0p25_mut_0p135_rho_0p3,182,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2837,alpha_0p25_mut_0p135_rho_0p3,183,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2838,alpha_0p25_mut_0p135_rho_0p3,184,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2839,alpha_0p25_mut_0p135_rho_0p3,185,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2840,alpha_0p25_mut_0p135_rho_0p3,186,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2841,alpha_0p25_mut_0p135_rho_0p3,187,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2842,alpha_0p25_mut_0p135_rho_0p3,188,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2843,alpha_0p25_mut_0p135_rho_0p3,189,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2844,alpha_0p25_mut_0p135_rho_0p3,190,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2845,alpha_0p25_mut_0p135_rho_0p3,191,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2846,alpha_0p25_mut_0p135_rho_0p3,192,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2847,alpha_0p25_mut_0p135_rho_0p3,193,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2848,alpha_0p25_mut_0p135_rho_0p3,194,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2849,alpha_0p25_mut_0p135_rho_0p3,195,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p3,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.300
2850,alpha_0p25_mut_0p135_rho_0p6,96,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2851,alpha_0p25_mut_0p135_rho_0p6,97,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2852,alpha_0p25_mut_0p135_rho_0p6,98,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2853,alpha_0p25_mut_0p135_rho_0p6,99,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2854,alpha_0p25_mut_0p135_rho_0p6,105,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2855,alpha_0p25_mut_0p135_rho_0p6,106,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2856,alpha_0p25_mut_0p135_rho_0p6,107,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2857,alpha_0p25_mut_0p135_rho_0p6,108,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2858,alpha_0p25_mut_0p135_rho_0p6,109,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2859,alpha_0p25_mut_0p135_rho_0p6,110,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2860,alpha_0p25_mut_0p135_rho_0p6,111,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2861,alpha_0p25_mut_0p135_rho_0p6,112,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2862,alpha_0p25_mut_0p135_rho_0p6,113,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2863,alpha_0p25_mut_0p135_rho_0p6,114,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2864,alpha_0p25_mut_0p135_rho_0p6,115,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2865,alpha_0p25_mut_0p135_rho_0p6,116,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2866,alpha_0p25_mut_0p135_rho_0p6,117,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2867,alpha_0p25_mut_0p135_rho_0p6,118,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2868,alpha_0p25_mut_0p135_rho_0p6,119,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2869,alpha_0p25_mut_0p135_rho_0p6,120,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2870,alpha_0p25_mut_0p135_rho_0p6,121,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2871,alpha_0p25_mut_0p135_rho_0p6,122,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2872,alpha_0p25_mut_0p135_rho_0p6,123,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2873,alpha_0p25_mut_0p135_rho_0p6,124,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2874,alpha_0p25_mut_0p135_rho_0p6,125,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2875,alpha_0p25_mut_0p135_rho_0p6,126,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2876,alpha_0p25_mut_0p135_rho_0p6,127,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2877,alpha_0p25_mut_0p135_rho_0p6,128,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2878,alpha_0p25_mut_0p135_rho_0p6,129,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2879,alpha_0p25_mut_0p135_rho_0p6,130,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2880,alpha_0p25_mut_0p135_rho_0p6,131,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2881,alpha_0p25_mut_0p135_rho_0p6,132,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2882,alpha_0p25_mut_0p135_rho_0p6,133,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2883,alpha_0p25_mut_0p135_rho_0p6,134,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2884,alpha_0p25_mut_0p135_rho_0p6,135,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2885,alpha_0p25_mut_0p135_rho_0p6,136,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2886,alpha_0p25_mut_0p135_rho_0p6,137,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2887,alpha_0p25_mut_0p135_rho_0p6,138,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2888,alpha_0p25_mut_0p135_rho_0p6,139,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2889,alpha_0p25_mut_0p135_rho_0p6,140,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2890,alpha_0p25_mut_0p135_rho_0p6,141,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2891,alpha_0p25_mut_0p135_rho_0p6,142,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2892,alpha_0p25_mut_0p135_rho_0p6,143,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2893,alpha_0p25_mut_0p135_rho_0p6,144,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2894,alpha_0p25_mut_0p135_rho_0p6,145,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2895,alpha_0p25_mut_0p135_rho_0p6,146,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2896,alpha_0p25_mut_0p135_rho_0p6,147,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2897,alpha_0p25_mut_0p135_rho_0p6,148,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2898,alpha_0p25_mut_0p135_rho_0p6,149,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2899,alpha_0p25_mut_0p135_rho_0p6,150,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2900,alpha_0p25_mut_0p135_rho_0p6,151,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2901,alpha_0p25_mut_0p135_rho_0p6,152,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2902,alpha_0p25_mut_0p135_rho_0p6,153,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2903,alpha_0p25_mut_0p135_rho_0p6,154,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2904,alpha_0p25_mut_0p135_rho_0p6,155,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2905,alpha_0p25_mut_0p135_rho_0p6,156,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2906,alpha_0p25_mut_0p135_rho_0p6,157,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2907,alpha_0p25_mut_0p135_rho_0p6,158,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2908,alpha_0p25_mut_0p135_rho_0p6,159,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2909,alpha_0p25_mut_0p135_rho_0p6,160,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2910,alpha_0p25_mut_0p135_rho_0p6,161,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2911,alpha_0p25_mut_0p135_rho_0p6,162,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2912,alpha_0p25_mut_0p135_rho_0p6,163,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2913,alpha_0p25_mut_0p135_rho_0p6,164,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2914,alpha_0p25_mut_0p135_rho_0p6,165,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2915,alpha_0p25_mut_0p135_rho_0p6,166,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2916,alpha_0p25_mut_0p135_rho_0p6,167,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2917,alpha_0p25_mut_0p135_rho_0p6,168,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2918,alpha_0p25_mut_0p135_rho_0p6,169,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2919,alpha_0p25_mut_0p135_rho_0p6,170,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2920,alpha_0p25_mut_0p135_rho_0p6,171,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2921,alpha_0p25_mut_0p135_rho_0p6,172,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2922,alpha_0p25_mut_0p135_rho_0p6,173,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2923,alpha_0p25_mut_0p135_rho_0p6,174,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2924,alpha_0p25_mut_0p135_rho_0p6,175,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2925,alpha_0p25_mut_0p135_rho_0p6,176,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2926,alpha_0p25_mut_0p135_rho_0p6,177,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2927,alpha_0p25_mut_0p135_rho_0p6,178,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2928,alpha_0p25_mut_0p135_rho_0p6,179,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2929,alpha_0p25_mut_0p135_rho_0p6,180,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2930,alpha_0p25_mut_0p135_rho_0p6,181,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2931,alpha_0p25_mut_0p135_rho_0p6,182,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2932,alpha_0p25_mut_0p135_rho_0p6,183,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2933,alpha_0p25_mut_0p135_rho_0p6,184,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2934,alpha_0p25_mut_0p135_rho_0p6,185,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2935,alpha_0p25_mut_0p135_rho_0p6,186,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2936,alpha_0p25_mut_0p135_rho_0p6,187,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2937,alpha_0p25_mut_0p135_rho_0p6,188,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2938,alpha_0p25_mut_0p135_rho_0p6,189,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2939,alpha_0p25_mut_0p135_rho_0p6,190,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
2940,alpha_0p25_mut_0p135_rho_0p6,191,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0p6,false,7,0.370,10,0.900,0.250,5.000,0.035,0.135,0.135,0.600
