condition,sweep,food_site_count,food_site_radius,food_site_capacity,food_value,seed,generation,directional_bias,receiver_attention,search_limit,comb_tilt,success_rate,payoff,follower_success_rate,matched_searcher_success_rate,recruitment_advantage,dance_follow_share
hard,anchor,1,37.500000,6,1.000000,411,53,0.207467,0.410785,1274.561881,0.000000,0.001472,0.001000,0.026087,0.014493,0.011594,0.454545
hard,anchor,1,37.500000,6,1.000000,411,54,0.192797,0.416451,1223.861477,0.000000,0.001194,0.001000,0.034091,0.018018,0.016073,0.442211
hard,anchor,1,37.500000,6,1.000000,411,55,0.164783,0.403995,1123.702204,0.000000,0.000833,0.001000,0.010753,0.000000,0.010753,0.492063
hard,anchor,1,37.500000,6,1.000000,411,56,0.136184,0.415911,1096.215716,0.000000,0.001139,0.001000,0.023256,0.014815,0.008441,0.389140
hard,anchor,1,37.500000,6,1.000000,411,57,0.118543,0.428424,1085.623982,0.000000,0.000944,0.001000,0.028571,0.000000,0.028571,0.466667
hard,anchor,1,37.500000,6,1.000000,411,58,0.120760,0.391140,1281.421609,0.000000,0.001694,0.001000,0.043860,0.004808,0.039052,0.354037
hard,anchor,1,37.500000,6,1.000000,411,59,0.117425,0.394089,1458.103263,0.000000,0.001417,0.001000,0.021277,0.004566,0.016710,0.300319
hard,anchor,1,37.500000,6,1.000000,411,60,0.095870,0.426198,1388.548597,0.000000,0.001500,0.001000,0.000000,0.029940,-0.029940,0.430034
hard,anchor,1,37.500000,6,1.000000,403,0,0.068187,0.130575,1724.939986,0.000000,0.001722,0.001000,0.027778,0.007067,0.020711,0.112853
hard,anchor,1,37.500000,6,1.000000,403,1,0.073293,0.136788,1656.112647,0.000000,0.001806,0.001000,0.000000,0.013889,-0.013889,0.127273
hard,anchor,1,37.500000,6,1.000000,403,2,0.077510,0.141443,1487.727829,0.000000,0.001806,0.001000,0.000000,0.006452,-0.006452,0.159892
hard,anchor,1,37.500000,6,1.000000,403,3,0.090058,0.140932,1450.661909,0.000000,0.001444,0.001000,0.025000,0.000000,0.025000,0.141844
hard,anchor,1,37.500000,6,1.000000,403,4,0.093055,0.177343,1504.772148,0.000000,0.001722,0.001000,0.032258,0.003861,0.028397,0.193146
hard,anchor,1,37.500000,6,1.000000,403,5,0.112598,0.157474,1600.818661,0.000000,0.001806,0.001000,0.018519,0.006944,0.011574,0.157895
hard,anchor,1,37.500000,6,1.000000,403,6,0.106531,0.169709,1494.604298,0.000000,0.001556,0.001000,0.000000,0.016327,-0.016327,0.175084
hard,anchor,1,37.500000,6,1.000000,403,7,0.109370,0.218325,1726.691827,0.000000,0.001889,0.001000,0.061856,0.000000,0.061856,0.326599
hard,anchor,1,37.500000,6,1.000000,403,8,0.120479,0.210203,1667.003979,0.000000,0.001611,0.001000,0.044776,0.015464,0.029312,0.256705
hard,anchor,1,37.500000,6,1.000000,403,9,0.144499,0.230780,1824.301464,0.000000,0.001750,0.001000,0.019231,0.012295,0.006936,0.298851
hard,anchor,1,37.500000,6,1.000000,403,10,0.134667,0.197718,1748.568520,0.000000,0.002194,0.001000,0.023529,0.017857,0.005672,0.232877
hard,anchor,1,37.500000,6,1.000000,403,11,0.164558,0.192958,1790.581148,0.000000,0.001528,0.001000,0.057692,0.000000,0.057692,0.174497
hard,anchor,1,37.500000,6,1.000000,403,12,0.172466,0.177666,1681.610376,0.000000,0.001694,0.001000,0.018519,0.003344,0.015174,0.152975
hard,anchor,1,37.500000,6,1.000000,403,13,0.173900,0.163016,1812.717381,0.000000,0.001639,0.001000,0.021277,0.003876,0.017401,0.154098
hard,anchor,1,37.500000,6,1.000000,403,14,0.165651,0.208445,1880.391548,0.000000,0.001778,0.001000,0.046875,0.006494,0.040381,0.172043
hard,anchor,1,37.500000,6,1.000000,403,15,0.154931,0.172462,1860.293782,0.000000,0.001611,0.001000,0.000000,0.000000,0.000000,0.197889
hard,anchor,1,37.500000,6,1.000000,403,16,0.158830,0.155067,1634.048489,0.000000,0.002000,0.001000,0.040000,0.022364,0.017636,0.137741
hard,anchor,1,37.500000,6,1.000000,403,17,0.182287,0.174767,1707.895967,0.000000,0.002000,0.001000,0.066667,0.023256,0.043411,0.188679
hard,anchor,1,37.500000,6,1.000000,403,18,0.198198,0.149064,1890.153389,0.000000,0.001583,0.001000,0.048387,0.003745,0.044642,0.188450
hard,anchor,1,37.500000,6,1.000000,403,19,0.204556,0.162821,2237.680248,0.000000,0.002139,0.001000,0.066667,0.006192,0.060475,0.245327
hard,anchor,1,37.500000,6,1.000000,403,20,0.194241,0.191943,2028.796038,0.000000,0.002333,0.001000,0.080357,0.004016,0.076341,0.310249
hard,anchor,1,37.500000,6,1.000000,403,21,0.194816,0.147639,1852.863057,0.000000,0.001889,0.001000,0.000000,0.003623,-0.003623,0.181009
hard,anchor,1,37.500000,6,1.000000,403,22,0.162457,0.110544,2029.595262,0.000000,0.002278,0.001000,0.015625,0.012887,0.002738,0.141593
hard,anchor,1,37.500000,6,1.000000,403,23,0.168604,0.131660,2166.833559,0.000000,0.002389,0.001000,0.028571,0.019512,0.009059,0.145833
hard,anchor,1,37.500000,6,1.000000,403,24,0.159823,0.138601,1994.399601,0.000000,0.002167,0.001000,0.017241,0.014205,0.003037,0.141463
hard,anchor,1,37.500000,6,1.000000,403,25,0.210626,0.133075,1847.448140,0.000000,0.001694,0.001000,0.050000,0.006920,0.043080,0.121581
hard,anchor,1,37.500000,6,1.000000,403,26,0.207926,0.145641,1605.918939,0.000000,0.001583,0.001000,0.035714,0.012766,0.022948,0.106464
hard,anchor,1,37.500000,6,1.000000,403,27,0.219944,0.181262,1558.068480,0.000000,0.001694,0.001000,0.016667,0.008000,0.008667,0.193548
hard,anchor,1,37.500000,6,1.000000,403,28,0.253173,0.210316,1759.147169,0.000000,0.001806,0.001000,0.000000,0.009868,-0.009868,0.184987
hard,anchor,1,37.500000,6,1.000000,403,29,0.266774,0.203532,1671.109185,0.000000,0.001806,0.001000,0.040000,0.021277,0.018723,0.298507
hard,anchor,1,37.500000,6,1.000000,403,30,0.312954,0.184481,1798.812528,0.000000,0.001889,0.001000,0.049180,0.016181,0.032999,0.164865
hard,anchor,1,37.500000,6,1.000000,403,31,0.321322,0.212074,1744.969371,0.000000,0.001722,0.001000,0.027397,0.008163,0.019234,0.229560
hard,anchor,1,37.500000,6,1.000000,403,32,0.311077,0.168073,1863.256048,0.000000,0.001778,0.001000,0.102041,0.021898,0.080143,0.151703
hard,anchor,1,37.500000,6,1.000000,403,33,0.275786,0.155066,1705.942157,0.000000,0.001556,0.001000,0.000000,0.014218,-0.014218,0.218519
hard,anchor,1,37.500000,6,1.000000,403,34,0.303377,0.153325,2000.373450,0.000000,0.002083,0.001000,0.036145,0.007692,0.028452,0.175476
hard,anchor,1,37.500000,6,1.000000,403,35,0.327247,0.178501,1940.547899,0.000000,0.001944,0.001000,0.012500,0.014134,-0.001634,0.220386
hard,anchor,1,37.500000,6,1.000000,403,36,0.319818,0.253460,1828.985079,0.000000,0.001667,0.001000,0.102941,0.013636,0.089305,0.236111
hard,anchor,1,37.500000,6,1.000000,403,37,0.301581,0.252263,1775.767382,0.000000,0.002111,0.001000,0.033708,0.011538,0.022169,0.255014
hard,anchor,1,37.500000,6,1.000000,403,38,0.347048,0.273444,1945.129050,0.000000,0.002194,0.001000,0.010526,0.006803,0.003724,0.244216
hard,anchor,1,37.500000,6,1.000000,403,39,0.361682,0.271481,1777.478425,0.000000,0.002139,0.001000,0.024390,0.011152,0.013238,0.313776
hard,anchor,1,37.500000,6,1.000000,403,40,0.339746,0.236492,1816.365231,0.000000,0.001778,0.001000,0.021053,0.007576,0.013477,0.264624
hard,anchor,1,37.500000,6,1.000000,403,41,0.294894,0.284679,1708.586710,0.000000,0.001972,0.001000,0.090164,0.009174,0.080990,0.358824
hard,anchor,1,37.500000,6,1.000000,403,42,0.326741,0.335339,1772.007211,0.000000,0.001528,0.001000,0.031915,0.009901,0.022014,0.317568
hard,anchor,1,37.500000,6,1.000000,403,43,0.381473,0.306934,2183.153170,0.000000,0.002333,0.001000,0.050000,0.011029,0.038971,0.370370
hard,anchor,1,37.500000,6,1.000000,403,44,0.393684,0.276227,2084.481392,0.000000,0.002056,0.001000,0.034965,0.008850,0.026115,0.387534
hard,anchor,1,37.500000,6,1.000000,403,45,0.384478,0.247640,1996.472675,0.000000,0.001778,0.001000,0.055556,0.019417,0.036138,0.258993
hard,anchor,1,37.500000,6,1.000000,403,46,0.378594,0.310018,2217.898400,0.000000,0.002250,0.001000,0.007634,0.003021,0.004612,0.283550
hard,anchor,1,37.500000,6,1.000000,403,47,0.374791,0.280667,2233.101195,0.000000,0.002972,0.001000,0.081761,0.008264,0.073497,0.304598
hard,anchor,1,37.500000,6,1.000000,403,48,0.332800,0.280016,1967.512962,0.000000,0.001694,0.001000,0.012821,0.008889,0.003932,0.257426
hard,anchor,1,37.500000,6,1.000000,403,49,0.375578,0.255820,2368.764254,0.000000,0.002194,0.001000,0.066667,0.010000,0.056667,0.230769
hard,anchor,1,37.500000,6,1.000000,403,50,0.368726,0.307488,2092.225145,0.000000,0.002361,0.001000,0.026786,0.020000,0.006786,0.271845
hard,anchor,1,37.500000,6,1.000000,403,51,0.397755,0.236978,2682.478249,0.000000,0.002111,0.001000,0.041667,0.018868,0.022799,0.265928
hard,anchor,1,37.500000,6,1.000000,403,52,0.427998,0.297343,2758.844450,0.000000,0.002361,0.001000,0.027523,0.012048,0.015475,0.247166
hard,anchor,1,37.500000,6,1.000000,403,53,0.418057,0.321990,2845.946802,0.000000,0.002250,0.001000,0.043478,0.006250,0.037228,0.301310
hard,anchor,1,37.500000,6,1.000000,403,54,0.398674,0.336024,2917.948021,0.000000,0.001972,0.001000,0.073394,0.004167,0.069228,0.312321
hard,anchor,1,37.500000,6,1.000000,403,55,0.353935,0.368162,2699.871471,0.000000,0.002222,0.001000,0.045113,0.003922,0.041191,0.342784
hard,anchor,1,37.500000,6,1.000000,403,56,0.312572,0.377200,2814.400483,0.000000,0.002583,0.001000,0.072848,0.028571,0.044276,0.418283
hard,anchor,1,37.500000,6,1.000000,403,57,0.369175,0.430119,2773.500238,0.000000,0.003250,0.001000,0.027304,0.010345,0.016959,0.502573
hard,anchor,1,37.500000,6,1.000000,403,58,0.354930,0.403030,2630.555739,0.000000,0.002861,0.001000,0.071038,0.012821,0.058218,0.438849
hard,anchor,1,37.500000,6,1.000000,403,59,0.354595,0.382563,2415.870930,0.000000,0.001944,0.001000,0.072464,0.000000,0.072464,0.456954
hard,anchor,1,37.500000,6,1.000000,403,60,0.403748,0.375821,2541.007984,0.000000,0.002111,0.001000,0.071895,0.004310,0.067585,0.397403
hard,anchor,1,37.500000,6,1.000000,414,0,0.073148,0.115655,1812.950104,0.000000,0.001889,0.001000,0.020833,0.006079,0.014754,0.127321
hard,anchor,1,37.500000,6,1.000000,414,1,0.103715,0.118132,1925.298644,0.000000,0.002139,0.001000,0.018519,0.014205,0.004314,0.133005
hard,anchor,1,37.500000,6,1.000000,414,2,0.138540,0.122745,1835.595537,0.000000,0.001917,0.001000,0.097561,0.009677,0.087884,0.116809
hard,anchor,1,37.500000,6,1.000000,414,3,0.155034,0.130220,1735.445735,0.000000,0.002194,0.001000,0.044444,0.012232,0.032212,0.120968
hard,anchor,1,37.500000,6,1.000000,414,4,0.184808,0.130546,1713.052491,0.000000,0.001917,0.001000,0.024390,0.012987,0.011403,0.117479
hard,anchor,1,37.500000,6,1.000000,414,5,0.176199,0.120385,1807.814515,0.000000,0.001833,0.001000,0.016949,0.008876,0.008073,0.148615
hard,anchor,1,37.500000,6,1.000000,414,6,0.192657,0.119620,1648.096271,0.000000,0.001667,0.001000,0.027778,0.010989,0.016789,0.116505
hard,anchor,1,37.500000,6,1.000000,414,7,0.229673,0.127415,1819.577473,0.000000,0.002139,0.001000,0.024390,0.031250,-0.006860,0.124620
hard,anchor,1,37.500000,6,1.000000,414,8,0.255386,0.141667,1956.311975,0.000000,0.002139,0.001000,0.047619,0.013699,0.033920,0.147196
hard,anchor,1,37.500000,6,1.000000,414,9,0.265339,0.136048,2048.881589,0.000000,0.002222,0.001000,0.012987,0.002695,0.010292,0.171875
hard,anchor,1,37.500000,6,1.000000,414,10,0.270149,0.145410,1873.644009,0.000000,0.002083,0.001000,0.029412,0.008021,0.021390,0.153846
hard,anchor,1,37.500000,6,1.000000,414,11,0.301429,0.172959,1770.750735,0.000000,0.002306,0.001000,0.080645,0.018927,0.061718,0.163588
hard,anchor,1,37.500000,6,1.000000,414,12,0.308950,0.208746,1975.320379,0.000000,0.002250,0.001000,0.030303,0.006098,0.024205,0.167513
hard,anchor,1,37.500000,6,1.000000,414,13,0.320421,0.215247,1955.738069,0.000000,0.002361,0.001000,0.043103,0.012579,0.030525,0.267281
hard,anchor,1,37.500000,6,1.000000,414,14,0.313942,0.208561,2205.230655,0.000000,0.002500,0.001000,0.038835,0.005666,0.033169,0.225877
hard,anchor,1,37.500000,6,1.000000,414,15,0.326980,0.222345,2201.265215,0.000000,0.002028,0.001000,0.025974,0.007194,0.018780,0.216901
hard,anchor,1,37.500000,6,1.000000,414,16,0.360860,0.231022,2425.000871,0.000000,0.003056,0.001000,0.069182,0.018735,0.050447,0.271331
hard,anchor,1,37.500000,6,1.000000,414,17,0.363949,0.215501,2200.805904,0.000000,0.002250,0.001000,0.040000,0.016129,0.023871,0.194805
hard,anchor,1,37.500000,6,1.000000,414,18,0.347724,0.236677,1909.047196,0.000000,0.002194,0.001000,0.047170,0.017065,0.030105,0.265664
hard,anchor,1,37.500000,6,1.000000,414,19,0.359812,0.260993,1858.261020,0.000000,0.001639,0.001000,0.019231,0.016736,0.002494,0.178694
hard,anchor,1,37.500000,6,1.000000,414,20,0.318509,0.303315,1747.999524,0.000000,0.001722,0.001000,0.000000,0.003333,-0.003333,0.236641
hard,anchor,1,37.500000,6,1.000000,414,21,0.323819,0.268782,1946.109298,0.000000,0.001889,0.001000,0.000000,0.007353,-0.007353,0.216138
hard,anchor,1,37.500000,6,1.000000,414,22,0.332670,0.228962,2034.052762,0.000000,0.002139,0.001000,0.000000,0.010274,-0.010274,0.172805
hard,anchor,1,37.500000,6,1.000000,414,23,0.354552,0.272410,2025.139367,0.000000,0.001889,0.001000,0.037037,0.008065,0.028973,0.246201
hard,anchor,1,37.500000,6,1.000000,414,24,0.337546,0.254726,1716.685759,0.000000,0.002000,0.001000,0.000000,0.015528,-0.015528,0.174359
hard,anchor,1,37.500000,6,1.000000,414,25,0.340529,0.298411,1491.773927,0.000000,0.001583,0.001000,0.073171,0.007937,0.065234,0.139932
hard,anchor,1,37.500000,6,1.000000,414,26,0.364098,0.256955,1340.321841,0.000000,0.001194,0.001000,0.049180,0.000000,0.049180,0.267544
hard,anchor,1,37.500000,6,1.000000,414,27,0.356769,0.279386,1590.956309,0.000000,0.001639,0.001000,0.033898,0.025424,0.008475,0.200000
hard,anchor,1,37.500000,6,1.000000,414,28,0.302399,0.285613,1461.096506,0.000000,0.001583,0.001000,0.012658,0.000000,0.012658,0.312253
hard,anchor,1,37.500000,6,1.000000,414,29,0.288352,0.281195,1423.647484,0.000000,0.001722,0.001000,0.047619,0.013889,0.033730,0.280000
hard,anchor,1,37.500000,6,1.000000,414,30,0.290264,0.286186,1409.803641,0.000000,0.001333,0.001000,0.000000,0.000000,0.000000,0.290749
hard,anchor,1,37.500000,6,1.000000,414,31,0.298450,0.291279,1439.957584,0.000000,0.001472,0.001000,0.000000,0.004717,-0.004717,0.220588
hard,anchor,1,37.500000,6,1.000000,414,32,0.314821,0.295647,1699.190569,0.000000,0.002111,0.001000,0.047059,0.003584,0.043475,0.233516
hard,anchor,1,37.500000,6,1.000000,414,33,0.308012,0.248373,1825.508820,0.000000,0.001667,0.001000,0.026316,0.003663,0.022653,0.217765
hard,anchor,1,37.500000,6,1.000000,414,34,0.312398,0.250675,1862.974312,0.000000,0.001722,0.001000,0.055556,0.003497,0.052059,0.201117
hard,anchor,1,37.500000,6,1.000000,414,35,0.328941,0.291299,1938.893700,0.000000,0.001639,0.001000,0.000000,0.005618,-0.005618,0.330827
hard,anchor,1,37.500000,6,1.000000,414,36,0.335963,0.263231,1958.780359,0.000000,0.002667,0.001000,0.063063,0.010840,0.052223,0.231250
hard,anchor,1,37.500000,6,1.000000,414,37,0.332675,0.257811,2114.880802,0.000000,0.002278,0.001000,0.019231,0.020958,-0.001727,0.237443
hard,anchor,1,37.500000,6,1.000000,414,38,0.370120,0.237582,2149.450013,0.000000,0.002194,0.001000,0.010989,0.008929,0.002060,0.213115
hard,anchor,1,37.500000,6,1.000000,414,39,0.422259,0.265158,2244.654522,0.000000,0.002694,0.001000,0.050725,0.010667,0.040058,0.269006
hard,anchor,1,37.500000,6,1.000000,414,40,0.431715,0.268814,2383.220303,0.000000,0.002639,0.001000,0.023622,0.008547,0.015075,0.265690
hard,anchor,1,37.500000,6,1.000000,414,41,0.374271,0.267977,2345.008791,0.000000,0.003083,0.001000,0.055249,0.012195,0.043053,0.355599
hard,anchor,1,37.500000,6,1.000000,414,42,0.435842,0.377665,2089.479288,0.000000,0.001750,0.001000,0.012422,0.000000,0.012422,0.442308
hard,anchor,1,37.500000,6,1.000000,414,43,0.420637,0.374928,2177.281758,0.000000,0.002861,0.001000,0.030120,0.021944,0.008177,0.342268
hard,anchor,1,37.500000,6,1.000000,414,44,0.402010,0.347963,2123.555452,0.000000,0.002389,0.001000,0.048387,0.000000,0.048387,0.287037
hard,anchor,1,37.500000,6,1.000000,414,45,0.461895,0.358549,2361.756501,0.000000,0.002639,0.001000,0.033708,0.005917,0.027791,0.344961
hard,anchor,1,37.500000,6,1.000000,414,46,0.430636,0.354347,2719.594947,0.000000,0.002611,0.001000,0.042254,0.002849,0.039405,0.288032
hard,anchor,1,37.500000,6,1.000000,414,47,0.424991,0.321436,2813.426566,0.000000,0.002444,0.001000,0.068182,0.021084,0.047097,0.209524
hard,anchor,1,37.500000,6,1.000000,414,48,0.496791,0.397698,2482.794221,0.000000,0.002222,0.001000,0.027778,0.026846,0.000932,0.266010
hard,anchor,1,37.500000,6,1.000000,414,49,0.485052,0.403037,2650.590157,0.000000,0.002444,0.001000,0.024096,0.015773,0.008324,0.207500
hard,anchor,1,37.500000,6,1.000000,414,50,0.526273,0.466643,2410.740503,0.000000,0.002861,0.001000,0.050847,0.014235,0.036613,0.456480
hard,anchor,1,37.500000,6,1.000000,414,51,0.555739,0.468858,2360.026302,0.000000,0.002417,0.001000,0.039062,0.008065,0.030998,0.340426
hard,anchor,1,37.500000,6,1.000000,414,52,0.615543,0.438196,2501.215879,0.000000,0.002222,0.001000,0.089109,0.011236,0.077873,0.274457
hard,anchor,1,37.500000,6,1.000000,414,53,0.601845,0.419998,2739.589113,0.000000,0.002500,0.001000,0.032787,0.016026,0.016761,0.281106
hard,anchor,1,37.500000,6,1.000000,414,54,0.675335,0.479354,2368.332056,0.000000,0.002083,0.001000,0.038462,0.008475,0.029987,0.355191
hard,anchor,1,37.500000,6,1.000000,414,55,0.661872,0.471617,2431.352741,0.000000,0.002722,0.001000,0.049724,0.003891,0.045833,0.413242
hard,anchor,1,37.500000,6,1.000000,414,56,0.659008,0.500402,2476.799013,0.000000,0.002500,0.001000,0.038462,0.000000,0.038462,0.455142
hard,anchor,1,37.500000,6,1.000000,414,57,0.612303,0.539213,2362.172779,0.000000,0.002306,0.001000,0.042328,0.004695,0.037633,0.470149
hard,anchor,1,37.500000,6,1.000000,414,58,0.606732,0.457167,2474.622204,0.000000,0.003000,0.001000,0.063063,0.005900,0.057163,0.395722
hard,anchor,1,37.500000,6,1.000000,414,59,0.639753,0.543754,2314.082786,0.000000,0.002222,0.001000,0.053571,0.009174,0.044397,0.435233
hard,anchor,1,37.500000,6,1.000000,414,60,0.670098,0.598969,2259.471284,0.000000,0.003194,0.001000,0.093750,0.007905,0.085845,0.532348
hard,anchor,1,37.500000,6,1.000000,407,0,0.075357,0.107848,1844.673414,0.000000,0.001472,0.001000,0.000000,0.003546,-0.003546,0.126935
hard,anchor,1,37.500000,6,1.000000,407,1,0.082545,0.101362,1898.243688,0.000000,0.002000,0.001000,0.000000,0.017422,-0.017422,0.160819
hard,anchor,1,37.500000,6,1.000000,407,2,0.087863,0.124912,1941.889819,0.000000,0.002278,0.001000,0.035714,0.013550,0.022164,0.131765
hard,anchor,1,37.500000,6,1.000000,407,3,0.102416,0.142578,1982.378733,0.000000,0.002667,0.001000,0.016393,0.013953,0.002440,0.124236
hard,anchor,1,37.500000,6,1.000000,407,4,0.101894,0.132194,1835.360120,0.000000,0.002167,0.001000,0.017544,0.010076,0.007468,0.125551
hard,anchor,1,37.500000,6,1.000000,407,5,0.112839,0.120153,2014.550845,0.000000,0.002833,0.001000,0.034483,0.012072,0.022410,0.104505
hard,anchor,1,37.500000,6,1.000000,407,6,0.132467,0.121648,1974.018674,0.000000,0.001972,0.001000,0.018868,0.009434,0.009434,0.142857
hard,anchor,1,37.500000,6,1.000000,407,7,0.137888,0.123788,2136.947653,0.000000,0.002139,0.001000,0.029412,0.008310,0.021102,0.158508
hard,anchor,1,37.500000,6,1.000000,407,8,0.117203,0.120415,1961.227592,0.000000,0.001639,0.001000,0.034483,0.004000,0.030483,0.103943
hard,anchor,1,37.500000,6,1.000000,407,9,0.124876,0.117146,1953.715180,0.000000,0.002194,0.001000,0.072727,0.031847,0.040880,0.149051
hard,anchor,1,37.500000,6,1.000000,407,10,0.119690,0.137481,1817.314713,0.000000,0.001972,0.001000,0.024390,0.018809,0.005581,0.113889
hard,anchor,1,37.500000,6,1.000000,407,11,0.147671,0.143508,1634.811865,0.000000,0.001750,0.001000,0.044444,0.008850,0.035595,0.117188
hard,anchor,1,37.500000,6,1.000000,407,12,0.126757,0.146433,1865.644691,0.000000,0.001639,0.001000,0.000000,0.015038,-0.015038,0.152866
hard,anchor,1,37.500000,6,1.000000,407,13,0.129268,0.175433,1658.711378,0.000000,0.001083,0.001000,0.000000,0.005435,-0.005435,0.115385
hard,anchor,1,37.500000,6,1.000000,407,14,0.132962,0.193312,1971.257193,0.000000,0.001472,0.001000,0.000000,0.013100,-0.013100,0.142322
hard,anchor,1,37.500000,6,1.000000,407,15,0.178335,0.189988,2384.571661,0.000000,0.001694,0.001000,0.058824,0.010381,0.048443,0.105263
hard,anchor,1,37.500000,6,1.000000,407,16,0.234191,0.198289,2541.679082,0.000000,0.002417,0.001000,0.050847,0.005650,0.045198,0.142857
hard,anchor,1,37.500000,6,1.000000,407,17,0.223950,0.234909,2549.811338,0.000000,0.002000,0.001000,0.017857,0.003067,0.014790,0.146597
hard,anchor,1,37.500000,6,1.000000,407,18,0.210377,0.232431,2737.717475,0.000000,0.002333,0.001000,0.036364,0.006098,0.030266,0.143603
hard,anchor,1,37.500000,6,1.000000,407,19,0.197951,0.224643,2753.699797,0.000000,0.002806,0.001000,0.084211,0.018325,0.065886,0.199161
hard,anchor,1,37.500000,6,1.000000,407,20,0.171476,0.217519,3050.608473,0.000000,0.002583,0.001000,0.008850,0.007595,0.001255,0.222441
hard,anchor,1,37.500000,6,1.000000,407,21,0.161777,0.277613,3227.299341,0.000000,0.002833,0.001000,0.000000,0.008889,-0.008889,0.187726
hard,anchor,1,37.500000,6,1.000000,407,22,0.174046,0.300871,3497.325233,0.000000,0.002750,0.001000,0.014706,0.012755,0.001951,0.257576
hard,anchor,1,37.500000,6,1.000000,407,23,0.152837,0.290704,3308.470691,0.000000,0.002611,0.001000,0.015748,0.013928,0.001820,0.261317
hard,anchor,1,37.500000,6,1.000000,407,24,0.148321,0.231110,3347.647975,0.000000,0.002500,0.001000,0.008547,0.004975,0.003572,0.225434
hard,anchor,1,37.500000,6,1.000000,407,25,0.154408,0.286819,3060.481959,0.000000,0.002583,0.001000,0.019608,0.004975,0.014633,0.202381
hard,anchor,1,37.500000,6,1.000000,407,26,0.125192,0.282197,3010.583572,0.000000,0.002806,0.001000,0.015625,0.010025,0.005600,0.242884
