number,state,value,seed,food_site_count,food_site_radius,food_site_capacity,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_dance_propensity
593,COMPLETE,3.477,107,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,true,false,1.000,0.101,0.400,0.886,0.845,0.845,0.845,0.642
593,COMPLETE,3.477,108,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,true,false,1.000,0.128,0.474,0.837,0.851,0.851,0.851,0.671
593,COMPLETE,3.477,109,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.386,0.104,0.240,0.309,0.228,0.228,0.228,0.663
594,COMPLETE,3.477,100,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,true,false,1.000,0.105,0.480,0.880,0.894,0.894,0.894,0.754
594,COMPLETE,3.477,101,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.188,0.125,0.346,0.150,0.164,0.164,0.164,0.759
594,COMPLETE,3.477,102,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.247,0.117,0.300,0.197,0.183,0.183,0.183,0.578
594,COMPLETE,3.477,103,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.139,0.120,0.324,0.111,0.239,0.239,0.239,0.637
594,COMPLETE,3.477,104,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.309,0.123,0.350,0.247,0.192,0.192,0.192,0.661
594,COMPLETE,3.477,105,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.211,0.134,0.340,0.169,0.205,0.205,0.205,0.798
594,COMPLETE,3.477,106,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.292,0.101,0.245,0.233,0.191,0.191,0.191,0.501
594,COMPLETE,3.477,107,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,true,false,1.000,0.101,0.400,0.886,0.845,0.845,0.845,0.642
594,COMPLETE,3.477,108,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,true,false,1.000,0.128,0.474,0.837,0.851,0.851,0.851,0.671
594,COMPLETE,3.477,109,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.386,0.104,0.240,0.309,0.228,0.228,0.228,0.663
595,COMPLETE,0.270,100,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,true,true,1.000,0.107,0.370,0.845,0.847,0.847,0.847,0.537
595,COMPLETE,0.270,101,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.106,0.117,0.239,0.085,0.164,0.164,0.164,0.812
595,COMPLETE,0.270,102,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.202,0.113,0.261,0.162,0.255,0.255,0.255,0.716
595,COMPLETE,0.270,103,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.211,0.103,0.254,0.169,0.146,0.146,0.146,0.721
595,COMPLETE,0.270,104,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.173,0.108,0.305,0.205,0.087,0.087,0.087,0.807
595,COMPLETE,0.270,105,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.191,0.086,0.198,0.153,0.230,0.230,0.230,0.604
595,COMPLETE,0.270,106,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.204,0.107,0.232,0.164,0.210,0.210,0.210,0.650
595,COMPLETE,0.270,107,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.216,0.108,0.236,0.173,0.251,0.251,0.251,0.608
595,COMPLETE,0.270,108,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.193,0.130,0.205,0.154,0.159,0.159,0.159,0.776
595,COMPLETE,0.270,109,4,255.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.201,0.123,0.235,0.161,0.328,0.328,0.328,0.807
596,COMPLETE,-0.623,100,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,true,0.283,0.108,0.296,0.226,0.187,0.187,0.187,0.634
596,COMPLETE,-0.623,101,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,false,0.248,0.101,0.240,0.198,0.214,0.214,0.214,0.713
596,COMPLETE,-0.623,102,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,false,0.148,0.122,0.378,0.119,0.125,0.125,0.125,0.831
596,COMPLETE,-0.623,103,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,true,0.289,0.119,0.276,0.231,0.197,0.197,0.197,0.723
596,COMPLETE,-0.623,104,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,false,0.222,0.102,0.162,0.177,0.240,0.240,0.240,0.351
596,COMPLETE,-0.623,105,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,true,false,1.000,0.115,0.402,0.830,0.895,0.895,0.895,0.449
596,COMPLETE,-0.623,106,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,false,0.211,0.098,0.202,0.169,0.411,0.411,0.411,0.692
596,COMPLETE,-0.623,107,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,true,false,1.000,0.120,0.392,0.886,0.900,0.900,0.900,0.657
596,COMPLETE,-0.623,108,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,false,0.230,0.093,0.225,0.184,0.258,0.258,0.258,0.495
596,COMPLETE,-0.623,109,4,270.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,true,0.139,0.083,0.212,0.111,0.218,0.218,0.218,0.686
597,COMPLETE,3.477,100,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,true,false,1.000,0.105,0.480,0.880,0.894,0.894,0.894,0.754
597,COMPLETE,3.477,101,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.188,0.125,0.346,0.150,0.164,0.164,0.164,0.759
597,COMPLETE,3.477,102,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.247,0.117,0.300,0.197,0.183,0.183,0.183,0.578
597,COMPLETE,3.477,103,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.139,0.120,0.324,0.111,0.239,0.239,0.239,0.637
597,COMPLETE,3.477,104,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.309,0.123,0.350,0.247,0.192,0.192,0.192,0.661
597,COMPLETE,3.477,105,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.211,0.134,0.340,0.169,0.205,0.205,0.205,0.798
597,COMPLETE,3.477,106,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.292,0.101,0.245,0.233,0.191,0.191,0.191,0.501
597,COMPLETE,3.477,107,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,true,false,1.000,0.101,0.400,0.886,0.845,0.845,0.845,0.642
597,COMPLETE,3.477,108,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,true,false,1.000,0.128,0.474,0.837,0.851,0.851,0.851,0.671
597,COMPLETE,3.477,109,4,270.000,2,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.386,0.104,0.240,0.309,0.228,0.228,0.228,0.663
598,COMPLETE,-1.768,100,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,false,0.178,0.121,0.341,0.142,0.121,0.121,0.121,0.869
598,COMPLETE,-1.768,101,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,false,0.239,0.108,0.209,0.191,0.177,0.177,0.177,0.762
598,COMPLETE,-1.768,102,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,true,0.196,0.128,0.297,0.157,0.257,0.257,0.257,0.801
598,COMPLETE,-1.768,103,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,false,0.285,0.103,0.253,0.228,0.154,0.154,0.154,0.723
598,COMPLETE,-1.768,104,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,false,0.209,0.131,0.267,0.167,0.151,0.151,0.151,0.562
598,COMPLETE,-1.768,105,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,false,0.204,0.113,0.279,0.163,0.207,0.207,0.207,0.580
598,COMPLETE,-1.768,106,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,true,0.242,0.131,0.232,0.205,0.121,0.121,0.121,0.736
598,COMPLETE,-1.768,107,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,false,0.209,0.116,0.251,0.168,0.291,0.291,0.291,0.684
598,COMPLETE,-1.768,108,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,false,0.174,0.114,0.315,0.139,0.325,0.325,0.325,0.680
598,COMPLETE,-1.768,109,4,270.000,5,0.600,7250.000,4.500000e-05,0.100,1.000,false,false,0.382,0.111,0.192,0.306,0.196,0.196,0.196,0.564
599,COMPLETE,-0.832,100,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.219,0.103,0.210,0.175,0.290,0.290,0.290,0.446
599,COMPLETE,-0.832,101,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.154,0.118,0.250,0.123,0.248,0.248,0.248,0.734
599,COMPLETE,-0.832,102,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,true,0.207,0.100,0.303,0.165,0.190,0.190,0.190,0.802
599,COMPLETE,-0.832,103,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.120,0.128,0.281,0.096,0.271,0.271,0.271,0.610
599,COMPLETE,-0.832,104,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.163,0.130,0.277,0.131,0.150,0.150,0.150,0.760
599,COMPLETE,-0.832,105,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.134,0.111,0.267,0.108,0.414,0.414,0.414,0.648
599,COMPLETE,-0.832,106,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.157,0.116,0.264,0.125,0.143,0.143,0.143,0.532
599,COMPLETE,-0.832,107,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.263,0.082,0.199,0.210,0.323,0.323,0.323,0.551
599,COMPLETE,-0.832,108,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.153,0.109,0.275,0.123,0.275,0.275,0.275,0.625
599,COMPLETE,-0.832,109,4,270.000,2,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.112,0.109,0.259,0.090,0.424,0.424,0.424,0.442
600,COMPLETE,-0.791,100,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,false,0.246,0.138,0.270,0.196,0.173,0.173,0.173,0.628
600,COMPLETE,-0.791,101,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,true,0.172,0.128,0.303,0.137,0.289,0.289,0.289,0.733
600,COMPLETE,-0.791,102,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,false,0.308,0.101,0.193,0.247,0.209,0.209,0.209,0.593
600,COMPLETE,-0.791,103,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,false,0.174,0.122,0.278,0.139,0.158,0.158,0.158,0.701
600,COMPLETE,-0.791,104,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,false,0.199,0.113,0.243,0.159,0.264,0.264,0.264,0.617
600,COMPLETE,-0.791,105,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,false,0.139,0.137,0.323,0.111,0.205,0.205,0.205,0.733
600,COMPLETE,-0.791,106,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,false,0.121,0.129,0.347,0.096,0.229,0.229,0.229,0.679
600,COMPLETE,-0.791,107,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,false,0.270,0.135,0.270,0.216,0.249,0.249,0.249,0.809
600,COMPLETE,-0.791,108,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,false,0.166,0.139,0.309,0.133,0.229,0.229,0.229,0.773
600,COMPLETE,-0.791,109,4,270.000,2,0.220,6750.000,4.500000e-05,0.120,1.000,false,false,0.293,0.087,0.187,0.235,0.195,0.195,0.195,0.727
601,COMPLETE,0.245,100,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.206,0.124,0.328,0.165,0.178,0.178,0.178,0.683
601,COMPLETE,0.245,101,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.272,0.125,0.336,0.218,0.178,0.178,0.178,0.332
601,COMPLETE,0.245,102,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.380,0.119,0.278,0.307,0.190,0.190,0.190,0.681
601,COMPLETE,0.245,103,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.275,0.111,0.315,0.220,0.208,0.208,0.208,0.775
601,COMPLETE,0.245,104,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.220,0.157,0.372,0.176,0.175,0.175,0.175,0.596
601,COMPLETE,0.245,105,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.212,0.128,0.376,0.170,0.209,0.209,0.209,0.721
601,COMPLETE,0.245,106,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.172,0.103,0.373,0.249,0.086,0.086,0.086,0.692
601,COMPLETE,0.245,107,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.172,0.133,0.401,0.137,0.190,0.190,0.190,0.687
601,COMPLETE,0.245,108,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.298,0.119,0.313,0.239,0.229,0.229,0.229,0.767
601,COMPLETE,0.245,109,4,270.000,5,0.600,6750.000,4.500000e-05,0.120,1.000,false,false,0.245,0.144,0.312,0.196,0.347,0.347,0.347,0.548
602,COMPLETE,0.195,100,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.171,0.138,0.328,0.137,0.204,0.204,0.204,0.808
602,COMPLETE,0.195,101,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.280,0.107,0.225,0.224,0.317,0.317,0.317,0.441
602,COMPLETE,0.195,102,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.199,0.125,0.264,0.159,0.182,0.182,0.182,0.576
602,COMPLETE,0.195,103,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.259,0.119,0.367,0.207,0.241,0.241,0.241,0.667
602,COMPLETE,0.195,104,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.178,0.127,0.365,0.143,0.278,0.278,0.278,0.802
602,COMPLETE,0.195,105,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.121,0.122,0.301,0.096,0.303,0.303,0.303,0.662
602,COMPLETE,0.195,106,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.166,0.119,0.288,0.133,0.314,0.314,0.314,0.779
602,COMPLETE,0.195,107,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.158,0.121,0.311,0.127,0.244,0.244,0.244,0.755
602,COMPLETE,0.195,108,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.145,0.136,0.362,0.116,0.135,0.135,0.135,0.754
602,COMPLETE,0.195,109,4,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.273,0.114,0.315,0.219,0.177,0.177,0.177,0.830
603,COMPLETE,0.265,100,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.105,0.136,0.310,0.084,0.302,0.302,0.302,0.651
603,COMPLETE,0.265,101,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.145,0.121,0.293,0.116,0.119,0.119,0.119,0.485
603,COMPLETE,0.265,102,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.218,0.104,0.278,0.174,0.184,0.184,0.184,0.553
603,COMPLETE,0.265,103,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.241,0.113,0.227,0.193,0.285,0.285,0.285,0.623
603,COMPLETE,0.265,104,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.229,0.113,0.168,0.183,0.329,0.329,0.329,0.642
603,COMPLETE,0.265,105,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.214,0.108,0.196,0.171,0.222,0.222,0.222,0.324
603,COMPLETE,0.265,106,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.203,0.100,0.249,0.162,0.221,0.221,0.221,0.829
603,COMPLETE,0.265,107,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,false,true,0.122,0.114,0.252,0.098,0.351,0.351,0.351,0.705
603,COMPLETE,0.265,108,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,true,false,1.000,0.113,0.276,0.864,0.884,0.884,0.884,0.585
603,COMPLETE,0.265,109,4,270.000,5,0.160,7250.000,4.500000e-05,0.120,1.000,false,false,0.170,0.105,0.213,0.136,0.203,0.203,0.203,0.425
604,COMPLETE,0.186,100,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.152,0.154,0.486,0.122,0.219,0.219,0.219,0.642
604,COMPLETE,0.186,101,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.188,0.150,0.527,0.150,0.218,0.218,0.218,0.454
604,COMPLETE,0.186,102,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.181,0.169,0.499,0.145,0.193,0.193,0.193,0.419
604,COMPLETE,0.186,103,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.128,0.187,0.622,0.102,0.258,0.258,0.258,0.781
604,COMPLETE,0.186,104,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.145,0.167,0.552,0.116,0.216,0.216,0.216,0.563
604,COMPLETE,0.186,105,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.224,0.127,0.428,0.179,0.202,0.202,0.202,0.763
604,COMPLETE,0.186,106,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.236,0.143,0.490,0.189,0.271,0.271,0.271,0.533
604,COMPLETE,0.186,107,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.112,0.151,0.532,0.090,0.265,0.265,0.265,0.647
604,COMPLETE,0.186,108,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.293,0.151,0.506,0.234,0.250,0.250,0.250,0.748
604,COMPLETE,0.186,109,5,270.000,5,0.160,7250.000,4.500000e-05,0.100,1.000,false,false,0.197,0.163,0.509,0.158,0.242,0.242,0.242,0.570
605,COMPLETE,0.197,100,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.184,0.165,0.547,0.147,0.202,0.202,0.202,0.743
605,COMPLETE,0.197,101,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.217,0.188,0.661,0.173,0.173,0.173,0.173,0.589
605,COMPLETE,0.197,102,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.245,0.189,0.673,0.196,0.186,0.186,0.186,0.648
605,COMPLETE,0.197,103,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.202,0.151,0.499,0.162,0.340,0.340,0.340,0.410
605,COMPLETE,0.197,104,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.183,0.161,0.585,0.146,0.199,0.199,0.199,0.734
605,COMPLETE,0.197,105,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.142,0.179,0.595,0.114,0.227,0.227,0.227,0.731
605,COMPLETE,0.197,106,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.195,0.177,0.548,0.156,0.238,0.238,0.238,0.548
605,COMPLETE,0.197,107,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.174,0.166,0.645,0.139,0.343,0.343,0.343,0.597
605,COMPLETE,0.197,108,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.278,0.152,0.422,0.223,0.192,0.192,0.192,0.441
605,COMPLETE,0.197,109,5,270.000,2,0.160,6750.000,4.500000e-05,0.120,1.000,false,false,0.153,0.195,0.595,0.123,0.251,0.251,0.251,0.605
606,COMPLETE,-4.704,100,4,255.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,false,0.217,0.084,0.215,0.174,0.241,0.241,0.241,0.698
606,COMPLETE,-4.704,101,4,255.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,true,0.225,0.086,0.117,0.180,0.425,0.425,0.425,0.776
606,COMPLETE,-4.704,102,4,255.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,true,0.143,0.099,0.220,0.115,0.189,0.189,0.189,0.780
606,COMPLETE,-4.704,103,4,255.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,true,0.302,0.092,0.147,0.242,0.214,0.214,0.214,0.558
606,COMPLETE,-4.704,104,4,255.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,false,0.268,0.085,0.199,0.215,0.178,0.178,0.178,0.617
606,COMPLETE,-4.704,105,4,255.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,true,0.133,0.098,0.195,0.106,0.133,0.133,0.133,0.780
606,COMPLETE,-4.704,106,4,255.000,2,0.600,7250.000,4.500000e-05,0.120,1.000,false,false,0.200,0.094,0.195,0.286,0.100,0.100,0.100,0.672
