point,parameter,parameter_value,is_baseline,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,338,successful,success,true,true,true,false,65,71,67,32,0.906,80,0.868,78,0.099,0,0.785,0.782,0.835,0.818,0.818,0.017,0.852,0.441,4.666,99.413
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,339,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,14,0.459,120,0.495,22,0.099,0,0.786,0.843,0.373,0.410,0.373,0.037,0.459,0.421,4.030,99.379
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,340,unsuccessful,gravity_without_vertical,false,true,false,false,38,not_reached,37,16,0.759,86,0.676,112,0.110,0,0.774,0.681,0.645,0.607,0.607,0.038,0.713,0.412,4.153,90.431
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,341,unsuccessful,flat,false,false,false,false,not_reached,not_reached,24,78,0.510,24,0.315,83,0.103,0,0.826,0.823,0.192,0.192,0.192,0.000,0.218,0.469,4.325,102.189
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,342,successful,success,true,true,true,false,42,68,41,21,0.889,74,0.896,69,0.106,0,0.553,0.814,0.816,0.791,0.791,0.025,0.816,0.418,4.267,102.974
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,343,successful,success,true,true,true,false,31,41,17,15,0.922,84,0.881,117,0.091,0,0.710,0.765,0.867,0.852,0.852,0.015,0.837,0.417,4.345,89.655
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,344,successful,success,true,true,true,false,52,58,26,28,0.903,102,0.867,94,0.103,0,0.798,0.856,0.842,0.783,0.783,0.059,0.822,0.440,4.622,94.828
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,345,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,38,14,0.650,55,0.403,44,0.106,0,0.817,0.762,0.314,0.292,0.292,0.022,0.151,0.438,3.984,98.278
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,346,unsuccessful,gravity_without_vertical,false,true,false,false,89,97,86,22,0.838,98,0.818,105,0.104,0,0.795,0.752,0.808,0.776,0.776,0.031,0.757,0.420,4.240,100.684
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,347,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,13,0.441,29,0.375,31,0.105,0,0.626,0.779,0.243,0.299,0.243,0.056,0.219,0.429,3.875,99.346
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,348,unsuccessful,flat,false,false,false,false,not_reached,not_reached,30,12,0.567,31,0.415,90,0.109,0,0.848,0.819,0.172,0.202,0.172,0.030,0.325,0.427,3.966,96.375
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,349,unsuccessful,flat,false,false,false,false,not_reached,not_reached,111,44,0.551,116,0.486,85,0.098,0,0.588,0.828,0.240,0.218,0.218,0.022,0.460,0.407,3.769,95.765
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,350,successful,success,true,true,true,false,81,91,58,44,0.878,113,0.907,101,0.100,0,0.821,0.776,0.852,0.855,0.852,0.004,0.831,0.445,4.691,97.230
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,351,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,31,67,0.605,34,0.450,120,0.092,0,0.729,0.660,0.450,0.516,0.450,0.066,0.577,0.398,3.883,94.969
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,352,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,12,0.467,55,0.369,111,0.100,0,0.683,0.621,0.322,0.342,0.322,0.020,0.294,0.409,3.698,96.908
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,353,unsuccessful,gravity_without_vertical,false,true,false,false,39,54,38,16,0.898,60,0.887,84,0.102,0,0.719,0.745,0.844,0.801,0.801,0.043,0.742,0.399,4.027,100.943
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,354,successful,success,true,true,true,false,47,94,66,17,0.884,111,0.880,117,0.103,0,0.816,0.831,0.840,0.871,0.840,0.031,0.854,0.395,4.172,100.561
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,355,successful,success,true,true,true,false,47,86,67,24,0.871,89,0.891,99,0.099,0,0.739,0.823,0.822,0.845,0.822,0.024,0.821,0.435,4.553,100.773
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,356,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,110,25,0.710,120,0.419,112,0.106,0,0.860,0.735,0.411,0.286,0.286,0.125,0.710,0.411,4.024,103.733
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,357,unsuccessful,gravity_without_vertical,false,true,false,false,113,114,94,28,0.840,117,0.755,117,0.106,0,0.620,0.771,0.685,0.638,0.638,0.047,0.768,0.375,3.795,103.070
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,358,successful,success,true,true,true,false,52,65,25,16,0.893,76,0.890,100,0.097,0,0.716,0.769,0.830,0.787,0.787,0.043,0.832,0.433,4.532,95.610
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,359,successful,success,true,true,true,false,96,105,67,18,0.861,117,0.838,109,0.110,0,0.821,0.673,0.832,0.787,0.787,0.044,0.840,0.435,4.554,98.755
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,360,successful,success,true,true,true,false,51,63,45,14,0.893,106,0.859,102,0.105,0,0.842,0.702,0.867,0.835,0.835,0.032,0.856,0.431,4.524,101.129
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,361,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,48,23,0.618,50,0.416,48,0.101,0,0.834,0.731,0.257,0.286,0.257,0.030,0.430,0.421,3.956,97.226
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,362,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,27,0.441,94,0.456,32,0.107,0,0.669,0.765,0.360,0.360,0.360,0.000,0.318,0.409,3.834,96.495
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,363,successful,success,true,true,true,false,31,71,40,21,0.900,82,0.897,115,0.117,0,0.817,0.677,0.876,0.862,0.862,0.014,0.830,0.439,4.584,93.179
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,364,unsuccessful,gravity_without_vertical,false,true,false,false,114,not_reached,115,18,0.660,120,0.764,120,0.113,0,0.698,0.828,0.773,0.764,0.764,0.009,0.660,0.421,4.252,101.882
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,365,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,27,0.441,54,0.494,36,0.103,0,0.791,0.838,0.233,0.252,0.233,0.019,0.281,0.458,4.235,102.434
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,366,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,30,0.425,41,0.477,38,0.105,0,0.723,0.776,0.301,0.301,0.301,0.000,0.285,0.440,4.068,103.108
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,367,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,26,0.437,120,0.423,71,0.109,0,0.666,0.772,0.197,0.205,0.197,0.009,0.437,0.411,3.874,103.478
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,368,unsuccessful,flat,false,false,false,false,not_reached,not_reached,26,23,0.627,35,0.461,55,0.101,0,0.612,0.774,0.220,0.315,0.220,0.095,0.216,0.421,3.779,98.078
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,369,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,14,0.493,22,0.356,96,0.116,0,0.837,0.639,0.256,0.250,0.250,0.006,0.401,0.421,3.960,100.215
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,370,successful,success,true,true,true,false,36,63,19,17,0.887,106,0.863,96,0.094,0,0.819,0.803,0.829,0.808,0.808,0.021,0.867,0.427,4.520,97.153
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,371,successful,success,true,true,true,false,38,53,40,17,0.889,107,0.870,114,0.099,0,0.763,0.717,0.844,0.869,0.844,0.024,0.819,0.421,4.398,97.582
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,372,successful,success,true,true,true,false,77,90,76,31,0.873,101,0.886,115,0.099,0,0.761,0.867,0.826,0.837,0.826,0.011,0.816,0.432,4.490,101.008
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,373,successful,success,true,true,true,false,60,73,61,14,0.881,95,0.880,94,0.102,0,0.635,0.748,0.768,0.733,0.733,0.035,0.817,0.429,4.432,96.244
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,374,unsuccessful,gravity_without_vertical,false,true,false,false,30,49,30,23,0.850,59,0.896,92,0.101,0,0.815,0.784,0.716,0.710,0.710,0.006,0.774,0.427,4.370,98.901
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,375,unsuccessful,gravity_without_vertical,false,true,false,false,48,69,30,7,0.924,111,0.869,107,0.100,0,0.719,0.790,0.841,0.857,0.841,0.016,0.796,0.427,4.452,96.377
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,376,successful,success,true,true,true,false,88,104,90,14,0.903,119,0.847,120,0.090,0,0.803,0.845,0.847,0.858,0.847,0.011,0.884,0.452,4.827,95.045
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,377,successful,success,true,true,true,false,89,115,27,19,0.850,116,0.769,114,0.104,0,0.714,0.704,0.775,0.729,0.729,0.046,0.824,0.441,4.570,90.965
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,378,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,28,19,0.535,29,0.430,103,0.091,0,0.836,0.743,0.335,0.334,0.334,0.000,0.280,0.434,3.982,101.060
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,379,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,26,16,0.529,26,0.381,54,0.105,0,0.809,0.790,0.318,0.450,0.318,0.133,0.254,0.439,4.048,95.653
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,380,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,32,36,0.710,36,0.397,119,0.106,0,0.675,0.739,0.451,0.378,0.378,0.074,0.286,0.392,3.525,99.323
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,381,successful,success,true,true,true,false,89,115,83,18,0.828,120,0.821,111,0.105,0,0.838,0.737,0.825,0.750,0.750,0.075,0.828,0.443,4.627,102.429
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,382,unsuccessful,gravity_without_vertical,false,true,false,false,64,54,32,20,0.901,83,0.770,85,0.101,0,0.526,0.757,0.828,0.708,0.708,0.121,0.770,0.406,4.149,93.571
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,383,successful,success,true,true,true,false,52,57,18,23,0.909,118,0.867,86,0.101,0,0.773,0.861,0.834,0.795,0.795,0.039,0.875,0.458,4.879,100.628
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,384,successful,success,true,true,true,false,35,45,38,20,0.905,60,0.886,82,0.100,0,0.852,0.810,0.818,0.836,0.818,0.019,0.858,0.428,4.542,92.511
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,385,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,51,0.490,76,0.455,80,0.103,0,0.798,0.744,0.108,0.136,0.108,0.029,0.224,0.417,3.860,104.458
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,386,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,14,0.324,70,0.453,81,0.103,0,0.817,0.879,0.210,0.207,0.207,0.004,0.243,0.450,4.177,104.605
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,387,successful,success,true,true,true,false,42,47,27,16,0.909,120,0.886,109,0.105,0,0.709,0.764,0.851,0.846,0.846,0.005,0.909,0.439,4.702,98.232
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,388,successful,success,true,true,true,false,55,60,26,19,0.889,66,0.877,120,0.102,0,0.731,0.773,0.877,0.878,0.877,0.002,0.805,0.435,4.505,96.305
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,389,successful,success,true,true,true,false,110,120,29,8,0.826,120,0.709,118,0.100,0,0.791,0.805,0.779,0.708,0.708,0.071,0.826,0.437,4.598,100.960
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,390,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,20,24,0.790,30,0.444,62,0.098,0,0.789,0.810,0.356,0.430,0.356,0.074,0.337,0.462,4.441,94.657
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,391,unsuccessful,gravity_without_vertical,false,true,false,false,37,43,31,11,0.900,58,0.891,63,0.098,0,0.589,0.797,0.708,0.730,0.708,0.022,0.756,0.412,4.150,95.267
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,392,successful,success,true,true,true,false,74,77,44,48,0.912,96,0.805,112,0.102,0,0.758,0.906,0.803,0.761,0.761,0.043,0.806,0.450,4.681,98.443
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,393,unsuccessful,flat,false,false,false,false,not_reached,not_reached,29,11,0.556,43,0.369,19,0.111,0,0.717,0.850,0.223,0.176,0.176,0.048,0.276,0.434,4.013,101.770
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,394,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,29,22,0.527,30,0.408,50,0.096,0,0.671,0.774,0.329,0.316,0.316,0.013,0.406,0.441,4.123,101.248
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,395,unsuccessful,gravity_without_vertical,false,true,false,false,114,not_reached,47,11,0.652,120,0.646,119,0.105,0,0.756,0.707,0.614,0.646,0.614,0.032,0.652,0.429,4.345,89.966
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,396,successful,success,true,true,true,false,45,62,32,29,0.892,80,0.908,118,0.120,0,0.552,0.718,0.886,0.883,0.883,0.003,0.827,0.402,4.158,99.775
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,397,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,31,0.379,76,0.292,35,0.092,0,0.744,0.779,0.199,0.201,0.199,0.001,0.322,0.428,3.949,102.504
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,398,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,not_reached,49,0.500,41,0.461,72,0.108,0,0.711,0.688,0.309,0.388,0.309,0.079,0.261,0.435,3.969,101.372
alpha_0p25_mut_0p09_rho_0p9,evolutionary_interaction,alpha_0p25_mut_0p09_rho_0p9,false,7,0.220,14,1.000,0.250,7.500,0.020,0.090,0.900,399,unsuccessful,flat,false,false,false,false,not_reached,not_reached,23,15,0.529,25,0.458,97,0.117,0,0.780,0.873,0.246,0.158,0.158,0.088,0.174,0.434,3.967,105.010
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,300,unsuccessful,gravity_without_vertical,false,true,false,false,88,51,14,8,0.881,91,0.781,105,0.098,0,0.622,0.535,0.752,0.778,0.752,0.026,0.779,0.396,3.962,89.325
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,301,unsuccessful,gravity_without_vertical,false,true,false,false,23,51,24,12,0.839,77,0.788,68,0.098,0,0.656,0.466,0.633,0.719,0.633,0.086,0.794,0.378,3.730,91.423
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,302,unsuccessful,gravity_without_vertical,false,true,false,false,56,72,18,11,0.862,78,0.807,80,0.105,0,0.749,0.733,0.822,0.755,0.755,0.066,0.766,0.416,4.235,96.246
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,303,successful,success,true,true,true,false,119,117,83,19,0.863,120,0.533,119,0.110,0,0.689,0.815,0.745,0.514,0.514,0.231,0.863,0.410,4.210,97.825
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,304,unsuccessful,gravity_without_vertical,false,true,false,false,49,101,18,13,0.819,113,0.810,120,0.106,0,0.557,0.705,0.810,0.817,0.810,0.007,0.738,0.399,3.957,94.001
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,305,unsuccessful,gravity_without_vertical,false,true,false,false,29,29,18,6,0.890,38,0.754,53,0.114,0,0.666,0.601,0.668,0.612,0.612,0.056,0.693,0.377,3.637,91.648
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,306,unsuccessful,gravity_without_vertical,false,true,false,false,40,not_reached,58,7,0.544,60,0.556,40,0.105,0,0.783,0.692,0.307,0.338,0.307,0.031,0.307,0.398,3.593,93.724
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,307,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,97,8,0.558,97,0.384,115,0.101,0,0.755,0.629,0.353,0.442,0.353,0.089,0.423,0.402,3.678,93.916
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,308,unsuccessful,gravity_without_vertical,false,true,false,false,74,89,12,11,0.901,93,0.688,99,0.112,0,0.559,0.579,0.534,0.519,0.519,0.015,0.683,0.354,3.319,95.774
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,309,successful,success,true,true,true,false,41,44,21,11,0.914,55,0.795,79,0.103,0,0.747,0.672,0.693,0.650,0.650,0.043,0.833,0.398,4.035,95.129
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,310,successful,success,true,true,true,false,44,54,42,13,0.876,80,0.802,54,0.108,0,0.697,0.589,0.738,0.755,0.738,0.017,0.842,0.391,3.969,98.517
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,311,successful,success,true,true,true,false,34,85,23,17,0.878,86,0.727,109,0.112,0,0.828,0.756,0.742,0.608,0.608,0.134,0.839,0.399,4.043,89.397
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,312,successful,success,true,true,true,false,60,66,60,10,0.893,118,0.744,65,0.099,0,0.751,0.649,0.758,0.699,0.699,0.058,0.866,0.398,4.044,93.636
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,313,unsuccessful,gravity_without_vertical,false,true,false,false,52,72,11,13,0.885,100,0.814,94,0.106,0,0.489,0.683,0.757,0.594,0.594,0.163,0.781,0.383,3.794,93.669
alpha_0p25_mut_0p135_rho_0,evolutionary_interaction,alpha_0p25_mut_0p135_rho_0,false,7,0.220,14,1.000,0.250,7.500,0.020,0.135,0.000,314,unsuccessful,gravity_without_vertical,false,true,false,false,68,81,32,17,0.864,94,0.733,119,0.102,0,0.746,0.750,0.682,0.740,0.682,0.057,0.773,0.378,3.708,91.386
