number,state,value,seed,food_site_count,food_site_radius,food_site_capacity,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,stable,collapsed,progress,final_success,final_payoff,final_comb_tilt,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_dance_propensity
16,COMPLETE,-9.895,104,5,60.000,10,0.300,3250.000,3.500000e-05,0.070,0.600,false,true,0.255,0.045,0.001,0.204,0.564,0.525,0.525,0.866
16,COMPLETE,-9.895,105,5,60.000,10,0.300,3250.000,3.500000e-05,0.070,0.600,false,true,0.088,0.051,0.002,0.071,0.284,0.391,0.284,0.699
16,COMPLETE,-9.895,106,5,60.000,10,0.300,3250.000,3.500000e-05,0.070,0.600,false,true,0.063,0.039,0.004,0.051,0.493,0.192,0.192,0.613
16,COMPLETE,-9.895,107,5,60.000,10,0.300,3250.000,3.500000e-05,0.070,0.600,false,true,0.086,0.048,0.005,0.069,0.094,0.444,0.094,0.736
16,COMPLETE,-9.895,108,5,60.000,10,0.300,3250.000,3.500000e-05,0.070,0.600,false,true,0.141,0.034,0.001,0.113,0.124,0.382,0.124,0.956
16,COMPLETE,-9.895,109,5,60.000,10,0.300,3250.000,3.500000e-05,0.070,0.600,false,true,0.088,0.052,0.012,0.070,0.089,0.070,0.070,0.594
17,COMPLETE,9.999,100,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,true,false,1.000,0.196,1.921,0.841,0.810,0.820,0.810,0.549
17,COMPLETE,9.999,101,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,true,false,1.000,0.203,1.940,0.835,0.857,0.863,0.857,0.775
17,COMPLETE,9.999,102,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,true,false,1.000,0.188,1.741,0.829,0.765,0.797,0.765,0.487
17,COMPLETE,9.999,103,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,true,false,1.000,0.193,1.806,0.829,0.862,0.824,0.824,0.630
17,COMPLETE,9.999,104,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,true,false,1.000,0.182,1.629,0.810,0.793,0.746,0.746,0.703
17,COMPLETE,9.999,105,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,true,false,1.000,0.180,1.760,0.876,0.849,0.824,0.824,0.493
17,COMPLETE,9.999,106,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,true,false,1.000,0.177,1.602,0.825,0.807,0.753,0.753,0.727
17,COMPLETE,9.999,107,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,false,false,0.995,0.177,1.755,0.796,0.865,0.855,0.855,0.412
17,COMPLETE,9.999,108,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,true,false,1.000,0.175,1.776,0.871,0.772,0.769,0.769,0.467
17,COMPLETE,9.999,109,3,345.000,9,0.520,5000.000,3.000000e-05,0.140,0.800,true,false,1.000,0.186,1.730,0.861,0.854,0.839,0.839,0.293
18,COMPLETE,2.407,100,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,false,false,0.293,0.099,0.670,0.234,0.201,0.176,0.176,0.599
18,COMPLETE,2.407,101,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,false,false,0.196,0.093,0.597,0.157,0.280,0.220,0.220,0.696
18,COMPLETE,2.407,102,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,false,false,0.319,0.086,0.566,0.255,0.210,0.284,0.210,0.773
18,COMPLETE,2.407,103,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,false,false,0.297,0.089,0.609,0.237,0.190,0.206,0.190,0.508
18,COMPLETE,2.407,104,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,false,false,0.321,0.101,0.699,0.257,0.195,0.161,0.161,0.691
18,COMPLETE,2.407,105,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,true,false,1.000,0.097,0.793,0.834,0.843,0.837,0.837,0.834
18,COMPLETE,2.407,106,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,false,false,0.131,0.094,0.600,0.104,0.230,0.266,0.230,0.607
18,COMPLETE,2.407,107,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,true,false,1.000,0.090,0.698,0.847,0.812,0.817,0.812,0.724
18,COMPLETE,2.407,108,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,false,false,0.249,0.091,0.620,0.199,0.391,0.468,0.391,0.573
18,COMPLETE,2.407,109,4,135.000,8,0.340,4500.000,1.500000e-05,0.110,0.600,false,false,0.265,0.095,0.638,0.212,0.255,0.269,0.255,0.787
19,COMPLETE,-9.409,100,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.627,0.011,0.001,0.646,0.382,0.313,0.313,0.412
19,COMPLETE,-9.409,101,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.663,0.006,0.001,0.800,0.471,0.331,0.331,0.657
19,COMPLETE,-9.409,102,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.583,0.008,0.001,0.523,0.660,0.291,0.291,0.758
19,COMPLETE,-9.409,103,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.729,0.011,0.001,0.583,0.594,0.609,0.594,0.567
19,COMPLETE,-9.409,104,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.584,0.010,0.001,0.467,0.326,0.454,0.326,0.509
19,COMPLETE,-9.409,105,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.585,0.008,0.001,0.468,0.691,0.548,0.548,0.373
19,COMPLETE,-9.409,106,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.612,0.007,0.001,0.554,0.306,0.580,0.306,0.405
19,COMPLETE,-9.409,107,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.415,0.010,0.001,0.332,0.389,0.454,0.389,0.687
19,COMPLETE,-9.409,108,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.751,0.012,0.001,0.600,0.525,0.568,0.525,0.419
19,COMPLETE,-9.409,109,1,120.000,3,0.280,5750.000,4.750000e-05,0.110,0.000,false,true,0.367,0.006,0.001,0.293,0.498,0.395,0.395,0.448
20,COMPLETE,-9.745,100,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.300,0.032,0.001,0.432,0.150,0.310,0.150,0.641
20,COMPLETE,-9.745,101,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.288,0.012,0.001,0.230,0.226,0.312,0.226,0.587
20,COMPLETE,-9.745,102,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.138,0.024,0.001,0.111,0.294,0.214,0.214,0.235
20,COMPLETE,-9.745,103,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.342,0.021,0.001,0.616,0.204,0.171,0.171,0.619
20,COMPLETE,-9.745,104,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.374,0.022,0.001,0.385,0.292,0.187,0.187,0.789
20,COMPLETE,-9.745,105,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.287,0.014,0.005,0.230,0.263,0.171,0.171,0.798
20,COMPLETE,-9.745,106,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.267,0.036,0.001,0.214,0.173,0.136,0.136,0.445
20,COMPLETE,-9.745,107,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.207,0.024,0.001,0.166,0.257,0.244,0.244,0.605
20,COMPLETE,-9.745,108,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.182,0.037,0.001,0.145,0.250,0.292,0.250,0.877
20,COMPLETE,-9.745,109,4,90.000,5,0.600,6250.000,6.000000e-05,0.040,0.600,false,true,0.162,0.038,0.001,0.428,0.081,0.082,0.081,0.501
21,COMPLETE,-6.252,100,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,false,true,0.990,0.019,0.044,0.792,0.774,0.633,0.633,0.761
21,COMPLETE,-6.252,101,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,true,true,1.000,0.026,0.082,0.850,0.839,0.867,0.839,0.159
21,COMPLETE,-6.252,102,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,true,true,1.000,0.012,0.048,0.863,0.668,0.624,0.624,0.297
21,COMPLETE,-6.252,103,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,false,true,0.345,0.011,0.044,0.434,0.260,0.173,0.173,0.503
21,COMPLETE,-6.252,104,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,false,true,0.835,0.025,0.021,0.668,0.775,0.702,0.702,0.477
21,COMPLETE,-6.252,105,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,false,true,0.458,0.011,0.046,0.800,0.391,0.229,0.229,0.470
21,COMPLETE,-6.252,106,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,false,true,0.388,0.015,0.041,0.778,0.236,0.194,0.194,0.142
21,COMPLETE,-6.252,107,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,false,true,0.991,0.019,0.041,0.793,0.633,0.627,0.627,0.606
21,COMPLETE,-6.252,108,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,true,true,1.000,0.014,0.068,0.831,0.656,0.772,0.656,0.869
21,COMPLETE,-6.252,109,2,285.000,2,0.580,7500.000,4.250000e-05,0.130,0.900,false,true,0.471,0.014,0.033,0.709,0.236,0.276,0.236,0.549
22,COMPLETE,4.698,100,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,false,false,0.373,0.097,0.900,0.299,0.243,0.243,0.243,0.655
22,COMPLETE,4.698,101,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,true,false,1.000,0.095,0.967,0.802,0.720,0.720,0.720,0.907
22,COMPLETE,4.698,102,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,true,false,1.000,0.097,0.999,0.807,0.828,0.828,0.828,0.622
22,COMPLETE,4.698,103,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,true,false,1.000,0.090,0.898,0.827,0.748,0.748,0.748,0.561
22,COMPLETE,4.698,104,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,true,false,1.000,0.097,1.016,0.906,0.850,0.850,0.850,0.667
22,COMPLETE,4.698,105,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,false,false,0.215,0.095,0.874,0.228,0.108,0.108,0.108,0.630
22,COMPLETE,4.698,106,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,false,false,0.783,0.088,0.843,0.721,0.392,0.392,0.392,0.767
22,COMPLETE,4.698,107,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,false,false,0.230,0.100,0.906,0.184,0.212,0.212,0.212,0.618
22,COMPLETE,4.698,108,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,false,false,0.394,0.094,0.866,0.315,0.272,0.272,0.272,0.492
22,COMPLETE,4.698,109,8,75.000,6,0.220,3750.000,1.000000e-05,0.060,1.000,false,false,0.987,0.096,0.961,0.789,0.768,0.768,0.768,0.760
23,COMPLETE,-9.687,100,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.149,0.004,0.001,0.388,0.311,0.075,0.075,0.596
23,COMPLETE,-9.687,101,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.084,0.008,0.011,0.105,0.042,0.180,0.042,0.811
23,COMPLETE,-9.687,102,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.612,0.004,0.001,0.649,0.353,0.306,0.306,0.432
23,COMPLETE,-9.687,103,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.911,0.003,0.002,0.729,0.928,0.755,0.755,0.922
23,COMPLETE,-9.687,104,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.080,0.006,0.002,0.064,0.114,0.679,0.114,0.821
23,COMPLETE,-9.687,105,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.079,0.003,0.004,0.063,0.582,0.069,0.069,0.566
23,COMPLETE,-9.687,106,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.287,0.012,0.003,0.250,0.143,0.311,0.143,0.562
23,COMPLETE,-9.687,107,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.142,0.005,0.004,0.170,0.071,0.345,0.071,0.896
23,COMPLETE,-9.687,108,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.075,0.010,0.005,0.060,0.547,0.662,0.547,0.553
23,COMPLETE,-9.687,109,1,165.000,12,0.100,5750.000,2.500000e-05,0.080,0.500,false,true,0.715,0.002,0.001,0.572,0.589,0.457,0.457,0.809
24,COMPLETE,0.169,100,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.173,0.112,0.439,0.138,0.104,0.104,0.104,0.856
24,COMPLETE,0.169,101,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.105,0.109,0.396,0.084,0.293,0.293,0.293,0.583
24,COMPLETE,0.169,102,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.194,0.111,0.458,0.215,0.097,0.097,0.097,0.534
24,COMPLETE,0.169,103,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.301,0.105,0.397,0.286,0.151,0.151,0.151,0.867
24,COMPLETE,0.169,104,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.217,0.113,0.444,0.173,0.196,0.196,0.196,0.512
24,COMPLETE,0.169,105,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.148,0.107,0.389,0.118,0.208,0.208,0.208,0.731
24,COMPLETE,0.169,106,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.125,0.117,0.474,0.100,0.252,0.252,0.252,0.747
24,COMPLETE,0.169,107,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.170,0.111,0.450,0.136,0.118,0.118,0.118,0.709
24,COMPLETE,0.169,108,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.140,0.112,0.439,0.112,0.221,0.221,0.221,0.656
24,COMPLETE,0.169,109,5,105.000,4,0.260,3000.000,3.750000e-05,0.050,1.000,false,false,0.113,0.103,0.358,0.090,0.266,0.266,0.266,0.411
25,COMPLETE,1.323,100,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,false,false,0.246,0.187,1.020,0.197,0.192,0.232,0.192,0.584
25,COMPLETE,1.323,101,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,false,false,0.182,0.183,0.882,0.145,0.429,0.269,0.269,0.556
25,COMPLETE,1.323,102,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,false,false,0.309,0.187,1.038,0.250,0.155,0.188,0.155,0.685
25,COMPLETE,1.323,103,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,false,false,0.248,0.189,1.135,0.212,0.124,0.140,0.124,0.676
25,COMPLETE,1.323,104,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,false,false,0.189,0.179,1.017,0.151,0.149,0.132,0.132,0.670
25,COMPLETE,1.323,105,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,false,false,0.165,0.180,1.065,0.224,0.186,0.082,0.082,0.778
25,COMPLETE,1.323,106,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,false,false,0.401,0.174,0.908,0.321,0.226,0.205,0.205,0.678
25,COMPLETE,1.323,107,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,false,false,0.200,0.182,1.038,0.160,0.217,0.322,0.217,0.718
25,COMPLETE,1.323,108,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,false,false,0.288,0.190,0.983,0.230,0.357,0.246,0.246,0.737
25,COMPLETE,1.323,109,7,180.000,4,0.480,6000.000,3.000000e-05,0.080,0.400,true,false,1.000,0.176,1.280,0.882,0.899,0.883,0.883,0.810
26,COMPLETE,9.998,100,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,false,false,0.980,0.194,2.508,0.784,0.865,0.805,0.805,0.761
26,COMPLETE,9.998,101,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,true,false,1.000,0.179,2.241,0.808,0.737,0.749,0.737,0.407
26,COMPLETE,9.998,102,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,true,false,1.000,0.173,2.223,0.885,0.747,0.742,0.742,0.685
26,COMPLETE,9.998,103,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,true,false,1.000,0.186,2.454,0.898,0.712,0.717,0.712,0.518
26,COMPLETE,9.998,104,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,true,false,1.000,0.195,2.551,0.856,0.848,0.803,0.803,0.619
26,COMPLETE,9.998,105,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,true,false,1.000,0.184,2.380,0.811,0.821,0.788,0.788,0.349
26,COMPLETE,9.998,106,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,true,false,1.000,0.203,2.755,0.898,0.870,0.892,0.870,0.635
26,COMPLETE,9.998,107,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,true,false,1.000,0.178,2.312,0.855,0.761,0.826,0.761,0.517
26,COMPLETE,9.998,108,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,true,false,1.000,0.187,2.418,0.807,0.834,0.830,0.830,0.770
26,COMPLETE,9.998,109,5,210.000,5,0.560,4250.000,1.750000e-05,0.100,0.500,true,false,1.000,0.192,2.518,0.860,0.835,0.753,0.753,0.580
27,COMPLETE,8.856,100,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,true,false,1.000,0.226,2.749,0.892,0.772,0.785,0.772,0.413
27,COMPLETE,8.856,101,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,false,false,0.251,0.235,2.240,0.262,0.125,0.152,0.125,0.454
27,COMPLETE,8.856,102,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,true,false,1.000,0.230,2.767,0.823,0.858,0.883,0.858,0.616
27,COMPLETE,8.856,103,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,true,false,1.000,0.227,2.833,0.895,0.895,0.843,0.843,0.732
27,COMPLETE,8.856,104,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,true,false,1.000,0.228,2.838,0.903,0.878,0.857,0.857,0.354
27,COMPLETE,8.856,105,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,true,false,1.000,0.223,2.741,0.894,0.775,0.825,0.775,0.640
27,COMPLETE,8.856,106,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,true,false,1.000,0.211,2.485,0.806,0.868,0.826,0.826,0.285
27,COMPLETE,8.856,107,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,false,false,0.308,0.230,2.271,0.393,0.154,0.169,0.154,0.786
27,COMPLETE,8.856,108,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,true,false,1.000,0.236,2.948,0.868,0.901,0.851,0.851,0.603
27,COMPLETE,8.856,109,6,210.000,10,0.540,4000.000,2.750000e-05,0.090,0.400,true,false,1.000,0.225,2.753,0.873,0.874,0.916,0.874,0.582
28,COMPLETE,0.132,100,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.152,0.133,0.777,0.122,0.315,0.285,0.285,0.487
28,COMPLETE,0.132,101,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.138,0.131,0.820,0.110,0.131,0.215,0.131,0.761
28,COMPLETE,0.132,102,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.075,0.117,0.669,0.060,0.441,0.149,0.149,0.803
28,COMPLETE,0.132,103,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.214,0.132,0.803,0.171,0.141,0.148,0.141,0.453
28,COMPLETE,0.132,104,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.187,0.142,0.854,0.150,0.127,0.230,0.127,0.851
28,COMPLETE,0.132,105,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.120,0.143,0.859,0.096,0.162,0.255,0.162,0.784
28,COMPLETE,0.132,106,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.104,0.140,0.834,0.083,0.203,0.374,0.203,0.848
28,COMPLETE,0.132,107,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.107,0.144,0.875,0.086,0.455,0.289,0.289,0.628
28,COMPLETE,0.132,108,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.146,0.143,0.862,0.117,0.135,0.150,0.135,0.748
28,COMPLETE,0.132,109,3,240.000,5,0.120,6250.000,1.750000e-05,0.040,0.500,false,false,0.075,0.130,0.734,0.060,0.154,0.243,0.154,0.731
29,COMPLETE,0.234,100,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.190,0.181,1.145,0.152,0.303,0.308,0.303,0.725
29,COMPLETE,0.234,101,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.313,0.185,1.265,0.250,0.238,0.212,0.212,0.496
29,COMPLETE,0.234,102,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.197,0.190,1.222,0.158,0.277,0.336,0.277,0.684
29,COMPLETE,0.234,103,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.193,0.190,1.248,0.154,0.300,0.253,0.253,0.530
29,COMPLETE,0.234,104,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.287,0.189,1.217,0.229,0.302,0.277,0.277,0.811
29,COMPLETE,0.234,105,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.248,0.185,1.156,0.198,0.355,0.338,0.338,0.522
29,COMPLETE,0.234,106,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.209,0.191,1.250,0.167,0.233,0.195,0.195,0.574
29,COMPLETE,0.234,107,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.189,0.185,1.226,0.151,0.342,0.267,0.267,0.455
29,COMPLETE,0.234,108,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.244,0.200,1.366,0.220,0.122,0.178,0.122,0.386
29,COMPLETE,0.234,109,5,225.000,8,0.180,5250.000,2.750000e-05,0.100,0.500,false,false,0.273,0.196,1.280,0.218,0.166,0.154,0.154,0.627
30,COMPLETE,-0.829,100,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,false,0.082,0.167,0.774,0.065,0.329,0.319,0.319,0.897
30,COMPLETE,-0.829,101,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,false,0.158,0.151,0.611,0.127,0.200,0.212,0.200,0.598
30,COMPLETE,-0.829,102,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,false,0.201,0.165,0.701,0.193,0.189,0.100,0.100,0.700
30,COMPLETE,-0.829,103,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,false,0.131,0.189,0.607,0.217,0.065,0.141,0.065,0.710
30,COMPLETE,-0.829,104,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,false,0.147,0.171,0.743,0.123,0.073,0.180,0.073,0.913
30,COMPLETE,-0.829,105,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,false,0.162,0.169,0.772,0.129,0.239,0.240,0.239,0.791
30,COMPLETE,-0.829,106,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,true,0.242,0.032,0.179,0.890,0.121,0.124,0.121,0.765
30,COMPLETE,-0.829,107,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,false,0.169,0.165,0.622,0.217,0.085,0.215,0.085,0.476
30,COMPLETE,-0.829,108,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,false,0.138,0.164,0.554,0.110,0.179,0.360,0.179,0.523
30,COMPLETE,-0.829,109,4,315.000,2,0.600,6250.000,5.750000e-05,0.040,0.000,false,false,0.278,0.152,0.644,0.223,0.194,0.246,0.194,0.845
31,COMPLETE,0.135,100,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.148,0.128,0.480,0.119,0.237,0.267,0.237,0.696
31,COMPLETE,0.135,101,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.160,0.136,0.525,0.128,0.336,0.220,0.220,0.603
31,COMPLETE,0.135,102,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.092,0.126,0.448,0.073,0.467,0.254,0.254,0.367
31,COMPLETE,0.135,103,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.156,0.139,0.589,0.125,0.172,0.102,0.102,0.695
31,COMPLETE,0.135,104,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.121,0.135,0.553,0.097,0.292,0.345,0.292,0.795
31,COMPLETE,0.135,105,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.133,0.133,0.474,0.106,0.224,0.198,0.198,0.795
31,COMPLETE,0.135,106,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.199,0.137,0.565,0.159,0.197,0.350,0.197,0.751
31,COMPLETE,0.135,107,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.089,0.134,0.500,0.071,0.211,0.231,0.211,0.705
31,COMPLETE,0.135,108,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.127,0.130,0.520,0.101,0.317,0.311,0.311,0.672
31,COMPLETE,0.135,109,4,150.000,6,0.200,3500.000,4.000000e-05,0.060,0.500,false,false,0.122,0.138,0.559,0.098,0.124,0.218,0.124,0.660
32,COMPLETE,-9.858,100,1,180.000,5,0.320,4750.000,2.000000e-05,0.090,0.200,false,true,0.138,0.030,0.017,0.110,0.134,0.173,0.134,0.510
32,COMPLETE,-9.858,101,1,180.000,5,0.320,4750.000,2.000000e-05,0.090,0.200,false,true,0.171,0.022,0.023,0.137,0.122,0.131,0.122,0.652
32,COMPLETE,-9.858,102,1,180.000,5,0.320,4750.000,2.000000e-05,0.090,0.200,false,true,0.116,0.020,0.018,0.093,0.528,0.519,0.519,0.735
32,COMPLETE,-9.858,103,1,180.000,5,0.320,4750.000,2.000000e-05,0.090,0.200,false,true,0.140,0.035,0.038,0.112,0.200,0.425,0.200,0.746
32,COMPLETE,-9.858,104,1,180.000,5,0.320,4750.000,2.000000e-05,0.090,0.200,false,true,0.061,0.027,0.030,0.049,0.195,0.545,0.195,0.721
32,COMPLETE,-9.858,105,1,180.000,5,0.320,4750.000,2.000000e-05,0.090,0.200,false,true,0.140,0.014,0.006,0.112,0.203,0.218,0.203,0.422
32,COMPLETE,-9.858,106,1,180.000,5,0.320,4750.000,2.000000e-05,0.090,0.200,false,true,0.163,0.020,0.014,0.130,0.318,0.462,0.318,0.713
32,COMPLETE,-9.858,107,1,180.000,5,0.320,4750.000,2.000000e-05,0.090,0.200,false,true,0.096,0.005,0.004,0.859,0.095,0.048,0.048,0.329
